,CMP_SPEED_1,POWER_1,FUEL_FLOW_1,CO2_1,CMP_SPEED_2,POWER_2,FUEL_FLOW_2,CO2_2
12-11-2021 20.00,0,,,,7153.127341,7803.236768,1.362941944,3.5284813
12-11-2021 21.00,0,,,,7159.113598,7808.918279,1.361252953,3.524108719
12-11-2021 22.00,0,,,,7159.106095,7815.047857,1.364069229,3.531399697
12-11-2021 23.00,0,,,,7158.619111,7809.39762,1.362231058,3.526640907
13-11-2021 0.00,0,,,,7162.459842,7814.067235,1.363180388,3.5290986
13-11-2021 1.00,0,,,,7164.50687,7825.428546,1.362911711,3.528403031
13-11-2021 2.00,0,,,,7164.862004,7819.084775,1.361423535,3.524550333
13-11-2021 3.00,0,,,,7167.261798,7828.844006,1.362915081,3.528411755
13-11-2021 4.00,0,,,,7169.932664,7820.812006,1.36203249,3.52612684
13-11-2021 5.00,0,,,,7172.881034,7842.779597,1.363273093,3.529338601
13-11-2021 6.00,0,,,,7176.835995,7856.300508,1.365019521,3.533859881
13-11-2021 7.00,0,,,,7177.988422,7861.161494,1.367192997,3.539486729
13-11-2021 8.00,0,,,,7178.382092,7852.218577,1.365414755,3.53488309
13-11-2021 9.00,0,,,,7176.722707,7844.182713,1.363380195,3.529615874
13-11-2021 10.00,0,,,,7177.252471,7877.966084,1.367434837,3.540112821
13-11-2021 11.00,0,,,,7177.618801,7889.117013,1.368327262,3.542423196
13-11-2021 12.00,0,,,,7176.778623,7858.477364,1.364266867,3.531911354
13-11-2021 13.00,0,,,,7168.498508,7868.919223,1.367721567,3.54085513
13-11-2021 14.00,0,,,,7169.058498,7849.922151,1.363348652,3.529534213
13-11-2021 15.00,0,,,,7172.574846,7882.881672,1.367288325,3.539733521
13-11-2021 16.00,0,,,,7170.797646,7870.566734,1.36552969,3.535180641
13-11-2021 17.00,0,,,,7166.735028,7866.694627,1.364251526,3.531871639
13-11-2021 18.00,0,,,,7166.669131,7880.277599,1.364497008,3.532507161
13-11-2021 19.00,0,,,,7168.473066,7874.576038,1.364169572,3.531659472
13-11-2021 20.00,0,,,,7165.715022,7889.151504,1.365763823,3.535786781
13-11-2021 21.00,0,,,,7163.663181,7883.35008,1.365492085,3.535083286
13-11-2021 22.00,0,,,,0,,,
13-11-2021 23.00,0,,,,0,,,
14-11-2021 0.00,0,,,,0,,,
14-11-2021 1.00,0,,,,0,,,
14-11-2021 2.00,0,,,,0,,,
14-11-2021 3.00,0,,,,0,,,
14-11-2021 4.00,0,,,,0,,,
14-11-2021 5.00,0,,,,0,,,
14-11-2021 6.00,0,,,,0,,,
14-11-2021 7.00,0,,,,0,,,
14-11-2021 8.00,6619.009393,6887.778888,1.270856655,3.290084336,0,,,
14-11-2021 9.00,6617.357128,6892.821899,1.27129502,3.291219207,0,,,
14-11-2021 10.00,6615.139689,6887.293909,1.269349661,3.286182924,0,,,
14-11-2021 11.00,6616.929857,6910.657422,1.27068291,3.289634534,0,,,
14-11-2021 12.00,6617.182533,6920.270167,1.272106128,3.293319062,0,,,
14-11-2021 13.00,6616.536133,6925.443799,1.272781798,3.295068284,0,,,
14-11-2021 14.00,6617.453609,6943.707645,1.274406499,3.299274425,0,,,
14-11-2021 15.00,6616.077718,6923.153067,1.26912297,3.285596049,0,,,
14-11-2021 16.00,6616.44783,6926.038845,1.26977324,3.287279515,0,,,
14-11-2021 17.00,6615.957002,6951.722735,1.272850355,3.29524577,0,,,
14-11-2021 18.00,6613.03868,6946.911511,1.272864222,3.295281669,0,,,
14-11-2021 19.00,6614.9967,6964.806827,1.273103194,3.295900337,0,,,
14-11-2021 20.00,6615.049035,6954.632439,1.27169333,3.292250382,0,,,
14-11-2021 21.00,6614.725912,6956.567458,1.269649728,3.286959759,0,,,
14-11-2021 22.00,6615.829872,6975.693529,1.273437016,3.296764558,0,,,
14-11-2021 23.00,6611.524241,6961.763206,1.271622596,3.292067259,0,,,
15-11-2021 0.00,6612.063717,6957.493328,1.269411091,3.286341957,0,,,
15-11-2021 1.00,6614.891403,6990.884902,1.274033633,3.298309124,0,,,
15-11-2021 2.00,6612.949857,6986.210628,1.273287621,3.296377796,0,,,
15-11-2021 3.00,6614.400853,6993.270999,1.271511785,3.291780385,0,,,
15-11-2021 4.00,6614.981107,6991.013007,1.271291636,3.291210446,0,,,
15-11-2021 5.00,6614.9671,7004.123837,1.271812923,3.292559991,0,,,
15-11-2021 6.00,6610.87255,7001.22471,1.272980848,3.2955836,0,,,
15-11-2021 7.00,6612.520876,7014.922796,1.274067214,3.298396061,0,,,
15-11-2021 8.00,6609.33559,7016.586874,1.272807672,3.295135269,0,,,
15-11-2021 9.00,6603.070011,6986.191909,1.269057243,3.285425892,0,,,
15-11-2021 10.00,6604.36562,7000.453442,1.271375234,3.29142687,0,,,
15-11-2021 11.00,6601.878924,6986.437791,1.267750495,3.282042889,0,,,
15-11-2021 12.00,6605.19853,7002.402756,1.271160067,3.290869832,0,,,
15-11-2021 13.00,6607.252664,7018.674471,1.271008764,3.290478127,0,,,
15-11-2021 14.00,6612.220321,7030.093059,1.273023977,3.295695254,0,,,
15-11-2021 15.00,6611.681096,7025.832131,1.273100044,3.295892183,0,,,
15-11-2021 16.00,6615.428721,7025.192453,1.271975821,3.292981713,0,,,
15-11-2021 17.00,6614.9649,7037.193398,1.271909862,3.292810954,0,,,
15-11-2021 18.00,6614.633494,7043.05803,1.274488502,3.299486722,0,,,
15-11-2021 19.00,6617.938707,7036.037164,1.271647495,3.292131719,0,,,
15-11-2021 20.00,6618.693798,7057.273975,1.275308304,3.301609082,0,,,
15-11-2021 21.00,6620.249587,7061.626369,1.274564904,3.299684516,0,,,
15-11-2021 22.00,6618.876759,7050.132302,1.272863822,3.295280635,0,,,
15-11-2021 23.00,6619.750398,7046.798273,1.27379674,3.297695839,0,,,
16-11-2021 0.00,6618.788414,7063.507819,1.275704162,3.302633908,0,,,
16-11-2021 1.00,6619.051623,7047.522968,1.27282202,3.295172413,0,,,
16-11-2021 2.00,6619.174535,7060.268728,1.275597318,3.302357303,0,,,
16-11-2021 3.00,6618.935736,7060.696948,1.275943803,3.303254308,0,,,
16-11-2021 4.00,6619.499388,7037.262907,1.272140608,3.293408327,0,,,
16-11-2021 5.00,6622.440401,7060.330778,1.274189122,3.298711665,0,,,
16-11-2021 6.00,6621.872414,7060.189687,1.275142778,3.301180558,0,,,
16-11-2021 7.00,6623.438338,7073.049345,1.277221154,3.306561207,0,,,
16-11-2021 8.00,6621.7909,7042.068091,1.273085624,3.295854851,0,,,
16-11-2021 9.00,6625.075741,7047.502653,1.275119369,3.301119955,0,,,
16-11-2021 10.00,6623.910756,7033.154929,1.273298318,3.296405489,0,,,
16-11-2021 11.00,6621.152232,7055.010784,1.276030002,3.303477467,0,,,
16-11-2021 12.00,6616.909927,7024.986857,1.273447934,3.296792824,0,,,
16-11-2021 13.00,6617.269116,7030.468107,1.275217045,3.301372825,0,,,
16-11-2021 14.00,6615.420549,7032.765763,1.275196416,3.301319418,0,,,
16-11-2021 15.00,6616.464316,7021.313118,1.273003714,3.295642797,0,,,
16-11-2021 16.00,6617.011118,7019.177349,1.274076027,3.298418876,0,,,
16-11-2021 17.00,6619.10587,7025.360133,1.275661743,3.302524092,0,,,
16-11-2021 18.00,6620.549803,7009.390807,1.273773793,3.297636432,0,,,
16-11-2021 19.00,6619.102815,7001.247049,1.272073498,3.293234586,0,,,
16-11-2021 20.00,6621.144611,7009.765211,1.27482896,3.300368124,0,,,
16-11-2021 21.00,6623.306746,7013.480219,1.274605399,3.299789354,0,,,
16-11-2021 22.00,6622.686655,6998.506211,1.275261534,3.301488001,0,,,
16-11-2021 23.00,6624.608619,6998.835497,1.274018412,3.298269719,0,,,
17-11-2021 0.00,6628.161118,6980.468014,1.272732999,3.294941951,0,,,
17-11-2021 1.00,6627.044947,6981.774299,1.272334266,3.293909681,0,,,
17-11-2021 2.00,6626.564079,6994.195117,1.275103011,3.301077605,0,,,
17-11-2021 3.00,6623.593849,6962.32661,1.272243611,3.293674988,0,,,
17-11-2021 4.00,6623.875635,6975.708911,1.274887401,3.300519419,0,,,
17-11-2021 5.00,6624.155712,6959.732069,1.274154479,3.29862198,0,,,
17-11-2021 6.00,6620.762315,6958.313783,1.274779272,3.300239486,0,,,
17-11-2021 7.00,6621.65969,6946.027129,1.272435038,3.294170566,0,,,
17-11-2021 8.00,6617.800393,6926.187774,1.27008511,3.288086905,0,,,
17-11-2021 9.00,6621.466186,6934.130289,1.27247934,3.29428526,0,,,
17-11-2021 10.00,6618.47674,6918.398713,1.270615688,3.289460503,0,,,
17-11-2021 11.00,6616.817005,6915.464815,1.271827746,3.292598366,0,,,
17-11-2021 12.00,6617.460492,6900.995774,1.271023866,3.290517224,0,,,
17-11-2021 13.00,6617.417036,6913.41889,1.273292881,3.296391412,0,,,
17-11-2021 14.00,6619.225316,6912.021729,1.273960019,3.298118547,0,,,
17-11-2021 15.00,6615.313238,6891.871313,1.272492831,3.294320185,0,,,
17-11-2021 16.00,6613.378651,6854.874831,1.267964022,3.282595683,0,,,
17-11-2021 17.00,6618.263536,6872.215411,1.26958422,3.286790166,0,,,
17-11-2021 18.00,6621.68115,6878.991066,1.271485611,3.291712623,0,,,
17-11-2021 19.00,6620.842147,6863.371167,1.270600117,3.289420192,0,,,
17-11-2021 20.00,6619.73092,6858.811113,1.271519961,3.29180155,0,,,
17-11-2021 21.00,6620.216719,6866.475143,1.271895154,3.292772877,0,,,
17-11-2021 22.00,6617.960878,6840.14612,1.268495826,3.283972454,0,,,
17-11-2021 23.00,6614.613394,6843.83556,1.272279324,3.293767445,0,,,
18-11-2021 0.00,6614.475989,6817.007327,1.267723157,3.281972113,0,,,
18-11-2021 1.00,6611.282757,6829.037858,1.271711309,3.292296925,0,,,
18-11-2021 2.00,6610.435176,6821.692987,1.270160993,3.288283357,0,,,
18-11-2021 3.00,6614.051807,6819.853863,1.271129455,3.29079058,0,,,
18-11-2021 4.00,6618.467515,6826.903075,1.272098395,3.293299041,0,,,
18-11-2021 5.00,6620.00441,6813.695437,1.269603318,3.286839608,0,,,
18-11-2021 6.00,6622.017672,6835.525265,1.272631141,3.294678253,0,,,
18-11-2021 7.00,6617.599999,6825.239579,1.273009806,3.295658567,0,,,
18-11-2021 8.00,6620.696924,6813.925764,1.27235791,3.293970893,0,,,
18-11-2021 9.00,6620.330544,6814.404582,1.272606385,3.294614162,0,,,
18-11-2021 10.00,6623.71963,6808.260934,1.269823927,3.287410736,0,,,
18-11-2021 11.00,6623.964011,6792.269271,1.268909669,3.28504384,0,,,
18-11-2021 12.00,6617.908077,6803.826421,1.270878773,3.290141597,0,,,
18-11-2021 13.00,6619.061159,6803.798374,1.272256947,3.293709512,0,,,
18-11-2021 14.00,6613.092736,6780.857566,1.269635037,3.286921726,0,,,
18-11-2021 15.00,6610.848902,6757.404991,1.26662296,3.279123845,0,,,
18-11-2021 16.00,6611.259225,6777.224605,1.269066987,3.285451117,0,,,
18-11-2021 17.00,6611.870915,6755.345711,1.266305776,3.278302696,0,,,
18-11-2021 18.00,6612.911892,6758.200032,1.267539501,3.281496653,0,,,
18-11-2021 19.00,6611.130866,6768.74798,1.268827818,3.284831939,0,,,
18-11-2021 20.00,6609.596877,6772.1244,1.269309447,3.286078815,0,,,
18-11-2021 21.00,6610.331443,6772.475517,1.270484403,3.289120624,0,,,
18-11-2021 22.00,6609.29014,6762.101469,1.269558195,3.28672279,0,,,
18-11-2021 23.00,6614.607401,6754.586439,1.266633041,3.279149943,0,,,
19-11-2021 0.00,6615.441426,6782.041861,1.270186457,3.28834928,0,,,
19-11-2021 1.00,6612.570272,6762.750244,1.268315303,3.283505103,0,,,
19-11-2021 2.00,6612.932492,6760.678817,1.267750833,3.282043764,0,,,
19-11-2021 3.00,6615.819326,6769.898364,1.26780429,3.282182157,0,,,
19-11-2021 4.00,6610.229075,6761.628396,1.268642229,3.284351472,0,,,
19-11-2021 5.00,6613.884431,6787.625237,1.271071272,3.290639952,0,,,
19-11-2021 6.00,6616.109876,6791.518227,1.270744818,3.289794804,0,,,
19-11-2021 7.00,6615.934838,6792.750231,1.271608083,3.292029687,0,,,
19-11-2021 8.00,6616.831609,6789.146282,1.270852681,3.29007405,0,,,
19-11-2021 9.00,6614.942134,6776.170783,1.26875362,3.284639849,0,,,
19-11-2021 10.00,6614.962995,6794.181491,1.270733383,3.2897652,0,,,
19-11-2021 11.00,6616.158712,6795.180257,1.269963048,3.287770903,0,,,
19-11-2021 12.00,6620.237887,6816.766679,1.272090314,3.293278122,0,,,
19-11-2021 13.00,6617.706295,6794.068616,1.26883964,3.284862544,0,,,
19-11-2021 14.00,6621.745877,6806.395101,1.268850248,3.284890007,0,,,
19-11-2021 15.00,6619.201065,6813.103873,1.271181178,3.290924485,0,,,
19-11-2021 16.00,6619.378067,6822.604526,1.271919919,3.29283699,0,,,
19-11-2021 17.00,6621.461938,6835.944645,1.272922607,3.295432822,0,,,
19-11-2021 18.00,6618.679478,6807.068736,1.268648227,3.284367001,0,,,
19-11-2021 19.00,6618.620129,6841.035516,1.27229965,3.293820065,0,,,
19-11-2021 20.00,6617.859891,6832.387327,1.271999441,3.293042862,0,,,
19-11-2021 21.00,6612.913365,6810.975849,1.267192587,3.280598536,0,,,
19-11-2021 22.00,6611.771063,6833.662493,1.271698936,3.292264895,0,,,
19-11-2021 23.00,6612.815606,6824.054087,1.269004355,3.28528897,0,,,
20-11-2021 0.00,6614.656151,6847.010872,1.272135929,3.293396214,0,,,
20-11-2021 1.00,6617.775943,6857.304427,1.27107219,3.290642328,0,,,
20-11-2021 2.00,6618.952112,6843.60672,1.268876803,3.284958756,0,,,
20-11-2021 3.00,6616.298005,6853.890561,1.269812056,3.287380004,0,,,
20-11-2021 4.00,6617.790075,6880.183992,1.273178462,3.296095196,0,,,
20-11-2021 5.00,6619.200737,6874.64933,1.271590225,3.291983456,0,,,
20-11-2021 6.00,6616.402331,6887.149605,1.27174484,3.292383734,0,,,
20-11-2021 7.00,6618.318504,6870.323131,1.268722348,3.284558891,0,,,
20-11-2021 8.00,6620.083295,6885.018686,1.269596294,3.286821424,10000,14506.29706,1.838643826,4.760012255
20-11-2021 9.00,6616.286313,6889.444747,1.269526196,3.286639949,9995.335405,14515.07032,1.838544172,4.759754264
20-11-2021 10.00,6616.799701,6913.928212,1.272029457,3.29312057,9998.452711,14565.51405,1.842038822,4.768801463
20-11-2021 11.00,6615.67764,6908.231022,1.270467871,3.289077824,9999.063475,14557.41862,1.839983142,4.763479572
20-11-2021 12.00,6613.99386,6897.547092,1.268852158,3.284894951,9998.502836,14541.11456,1.838065655,4.758515445
20-11-2021 13.00,6610.917853,6912.238508,1.271783125,3.292482847,10000,14588.38477,1.843306617,4.772083623
20-11-2021 14.00,6607.121885,6907.371418,1.270139634,3.288228062,10000,14589.46419,1.841600321,4.767666242
20-11-2021 15.00,6602.720637,6917.712879,1.270584854,3.28938068,10000,14621.78284,1.842786194,4.770736313
20-11-2021 16.00,6603.308917,6924.083481,1.270998292,3.290451017,9991.208105,14608.87639,1.841830312,4.768261659
20-11-2021 17.00,6605.893773,6936.589253,1.27209915,3.293300997,9993.309795,14625.98965,1.842866393,4.770943937
20-11-2021 18.00,6608.055746,6948.309854,1.272731241,3.294937398,9992.783185,14637.39333,1.843048123,4.771414415
20-11-2021 19.00,6605.614109,6918.675709,1.26746654,3.281307766,9989.187353,14575.26908,1.835446256,4.751734159
20-11-2021 20.00,6604.779869,6925.410143,1.268871357,3.284944655,9989.346666,14593.1585,1.837694639,4.757554933
20-11-2021 21.00,6606.154456,6939.781474,1.268271695,3.283392207,9987.096319,14602.75806,1.835637283,4.752228702
20-11-2021 22.00,6600.566296,6937.085124,1.268725711,3.284567596,9984.762709,14615.49561,1.837465419,4.756961511
20-11-2021 23.00,6599.842177,6944.057955,1.268701899,3.28450595,9980.299372,14617.88911,1.836704449,4.754991458
21-11-2021 0.00,6604.459674,6973.340818,1.271962296,3.2929467,9975.273862,14642.86544,1.839148259,4.761318168
21-11-2021 1.00,6603.847895,6976.43354,1.272304645,3.293832996,9977.33867,14656.25204,1.840034561,4.763612691
21-11-2021 2.00,6603.411331,6944.174458,1.267511878,3.28142514,9977.919115,14594.67525,1.833393239,4.746419161
21-11-2021 3.00,6603.263932,6951.481726,1.268161002,3.283105638,9977.540428,14607.58616,1.834177961,4.748450707
21-11-2021 4.00,6601.350693,6970.664455,1.271069154,3.290634469,9979.93162,14659.33865,1.839076969,4.761133606
21-11-2021 5.00,6601.900029,6978.931677,1.269810626,3.287376301,9981.469836,14670.70351,1.837033243,4.755842663
21-11-2021 6.00,6600.175983,6982.993263,1.270664383,3.28958657,9716.852269,14026.42725,1.797007649,4.65222155
21-11-2021 7.00,6600.192623,6957.276642,1.266970046,3.280022406,9717.452614,13978.93658,1.792129604,4.63959292
21-11-2021 8.00,6606.572816,6990.666538,1.268741112,3.284607469,9720.942727,14019.47633,1.793115427,4.642145089
21-11-2021 9.00,6605.211063,6983.019393,1.268787808,3.284728359,9727.898561,14029.59847,1.794650091,4.646118137
21-11-2021 10.00,6607.097003,7010.505006,1.27193253,3.292869639,9720.992668,14055.97565,1.797344309,4.653093121
21-11-2021 11.00,6604.89089,7007.487847,1.272758574,3.295008161,9728.45139,14080.03311,1.800343203,4.66085687
21-11-2021 12.00,6607.440436,7020.444932,1.273814094,3.297740766,9727.353474,14090.61907,1.80085916,4.662192617
21-11-2021 13.00,6606.238427,7002.216026,1.270554004,3.289300813,9729.255801,14062.87482,1.796787586,4.651651838
21-11-2021 14.00,6603.377978,6998.80852,1.270212088,3.288415637,9728.163072,14064.53907,1.796859705,4.651838542
21-11-2021 15.00,6601.588616,7005.539946,1.269684576,3.287049975,9728.704281,14080.70107,1.796261067,4.650288747
21-11-2021 16.00,6602.573751,7011.707405,1.270614488,3.289457397,9729.503281,14091.5861,1.797572295,4.653683348
21-11-2021 17.00,6606.473181,7023.181995,1.270793031,3.289919623,9732.403816,14102.57724,1.797131091,4.652541128
21-11-2021 18.00,6602.906359,7007.582453,1.269995785,3.287855656,9737.323131,14102.09045,1.797904742,4.654544009
21-11-2021 19.00,6601.296611,7009.033874,1.269408475,3.286335186,9733.756707,14099.50226,1.796700839,4.651427261
21-11-2021 20.00,6600.412832,7005.619596,1.269959331,3.28776128,9736.557358,14105.6805,1.798205082,4.655321552
21-11-2021 21.00,6600.364184,7016.618937,1.26994162,3.28771543,9735.554979,14119.56499,1.797729127,4.654089364
21-11-2021 22.00,6601.077319,7008.609572,1.268341705,3.283573456,9731.950063,14091.12771,1.794608118,4.646009473
21-11-2021 23.00,6601.709932,7039.473043,1.273743349,3.297557616,9729.352809,14143.83715,1.801629114,4.664185929
22-11-2021 0.00,6602.390236,7003.003803,1.269323483,3.286115153,9726.759591,14067.48835,1.795038459,4.647123571
22-11-2021 1.00,6608.283679,7030.146781,1.273182963,3.296106849,9729.435272,14103.88074,1.799399395,4.658413475
22-11-2021 2.00,6603.586669,7021.207269,1.270316146,3.288685028,9730.363121,14101.34828,1.796337753,4.650487277
22-11-2021 3.00,6602.640031,7011.021711,1.270515617,3.289201434,9738.665394,14110.55303,1.798525993,4.656152349
22-11-2021 4.00,6603.875099,7021.591103,1.272943529,3.295486984,9739.091449,14130.06075,1.801878263,4.664830944
22-11-2021 5.00,6602.037144,7024.073481,1.272213856,3.293597955,9730.521898,14117.42953,1.799821311,4.659505761
22-11-2021 6.00,6600.093517,7016.859552,1.27172307,3.292327375,9730.194622,14111.34124,1.799580554,4.658882471
22-11-2021 7.00,6600.059713,7022.962071,1.27254611,3.294458117,9733.308661,14131.07676,1.80135291,4.663470872
22-11-2021 8.00,6600.246676,6998.812646,1.269107477,3.285555939,9735.493377,14089.36838,1.796898926,4.651940081
22-11-2021 9.00,6607.307048,7017.756505,1.272998983,3.295630549,9735.878001,14104.55871,1.801024753,4.662621316
22-11-2021 10.00,6606.583487,7012.944299,1.27074706,3.289800609,9733.335544,14087.90336,1.7975248,4.65356039
22-11-2021 11.00,6606.019972,7014.407428,1.273875498,3.297899734,9732.414722,14098.53261,1.802264453,4.665830741
22-11-2021 12.00,6610.835247,6999.015743,1.269916881,3.287651384,9727.847976,14035.48687,1.794596916,4.645980474
22-11-2021 13.00,6609.138397,7019.863248,1.273038455,3.295732736,9725.627282,14076.37588,1.799026644,4.657448471
22-11-2021 14.00,6613.893685,7029.956298,1.275095689,3.301058649,9720.854511,14068.16784,1.800062667,4.660130599
22-11-2021 15.00,6614.493753,7012.146229,1.272605981,3.294613116,9721.581226,14035.34376,1.796782033,4.65163746
22-11-2021 16.00,6618.021641,7034.925257,1.27612934,3.303734639,9719.091442,14059.68368,1.800356115,4.6608903
22-11-2021 17.00,6616.808504,7001.513781,1.272611075,3.294626305,9714.070067,13991.9603,1.795241142,4.647648292
22-11-2021 18.00,6614.752479,7012.47881,1.273830937,3.297784369,9712.468659,14015.03168,1.79708833,4.652430423
22-11-2021 19.00,6613.970007,6992.281138,1.271379608,3.291438196,9711.287941,13977.45933,1.793719394,4.643708681
22-11-2021 20.00,6617.320299,6991.751495,1.272065989,3.293215147,9715.313528,13977.05913,1.794744539,4.646362651
22-11-2021 21.00,6614.750194,6995.433526,1.273399747,3.296668074,9715.922833,13997.53514,1.797513142,4.653530209
22-11-2021 22.00,6617.003053,6987.829336,1.272854928,3.295257608,9719.8868,13986.21282,1.796988447,4.652171839
22-11-2021 23.00,6615.567312,6972.875814,1.272808562,3.295137573,9723.511291,13977.18374,1.798142006,4.655158256
23-11-2021 0.00,6614.363831,6984.525146,1.274140535,3.29858588,9729.23667,14017.12682,1.801190295,4.663049885
23-11-2021 1.00,6615.044524,6957.932666,1.270868795,3.290115766,9732.140333,13972.65382,1.797030635,4.652281058
23-11-2021 2.00,6617.283641,6973.850461,1.273896724,3.297954684,9742.816337,14023.67241,1.80259468,4.666685655
23-11-2021 3.00,6615.554633,6952.480775,1.272962994,3.295537377,9742.611354,13994.70286,1.802083858,4.665363204
23-11-2021 4.00,6615.727979,6942.172315,1.270468145,3.289078535,9749.022099,13987.84753,1.799498803,4.658670829
23-11-2021 5.00,6617.792279,6954.001201,1.273240304,3.296255296,9750.882953,14010.07975,1.803214923,4.668291386
23-11-2021 6.00,6618.746874,6934.730306,1.27074048,3.289783574,9751.300378,13971.83764,1.799690323,4.65916665
23-11-2021 7.00,6622.925634,6940.326587,1.271229953,3.291050758,9752.072591,13968.40122,1.799476691,4.658613584
23-11-2021 8.00,6623.095711,6938.115257,1.272526529,3.294407427,9748.156224,13958.54704,1.800945232,4.662415447
23-11-2021 9.00,6629.752797,6949.150276,1.274645646,3.299893548,9757.760586,13980.68907,1.803949601,4.67019337
23-11-2021 10.00,6630.307239,6944.067802,1.274350451,3.299129324,9759.044861,13972.09491,1.80345792,4.668920472
23-11-2021 11.00,6627.405614,6924.488683,1.273159407,3.296045865,9756.35108,13943.45004,1.802372958,4.666111647
23-11-2021 12.00,6627.121774,6920.017987,1.271429807,3.291568153,9754.48411,13928.35209,1.799587857,4.658901378
23-11-2021 13.00,6629.808998,6908.761456,1.271268573,3.291150741,9754.970377,13902.33739,1.799029873,4.657456829
23-11-2021 14.00,6631.313673,6934.414185,1.275201594,3.301332825,9749.899892,13933.30977,1.80327274,4.668441066
23-11-2021 15.00,6630.84805,6910.508014,1.273255022,3.296293399,9749.211914,13891.57373,1.800766685,4.661953212
23-11-2021 16.00,6629.666555,6921.060695,1.275071087,3.300994959,9743.86785,13903.82827,1.802859736,4.667371851
23-11-2021 17.00,6628.935203,6892.933185,1.271608614,3.292031061,9741.115318,13848.24727,1.797967774,4.654707192
23-11-2021 18.00,6628.022945,6886.124939,1.272662083,3.294758358,9741.348176,13844.88298,1.800053585,4.660107087
23-11-2021 19.00,6627.951395,6886.597425,1.274091613,3.298459228,9742.735616,13853.21107,1.802601225,4.666702599
23-11-2021 20.00,6630.210625,6874.943045,1.270950914,3.290328361,9740.985336,13815.21567,1.797245519,4.652837367
23-11-2021 21.00,6632.180963,6877.685737,1.273543375,3.297039909,9733.731413,13801.43584,1.799579413,4.658879518
23-11-2021 22.00,6632.265456,6894.625374,1.276121308,3.303713847,9733.591906,13832.99412,1.803045131,4.667851816
23-11-2021 23.00,6630.312863,6877.512908,1.273777989,3.297647295,9735.646118,13812.68794,1.800549197,4.661390164
24-11-2021 0.00,6633.095072,6866.06869,1.272293851,3.293805053,9733.650966,13776.7332,1.797583966,4.653713561
24-11-2021 1.00,6632.426557,6869.926119,1.273919494,3.298013634,9734.031154,13790.33093,1.800212282,4.660517933
24-11-2021 2.00,6634.139109,6865.947445,1.275354876,3.301729651,9729.96101,13771.75215,1.801431354,4.663673955
24-11-2021 3.00,6632.822636,6845.077157,1.272098322,3.293298853,9729.413646,13734.259,1.797062669,4.652363991
24-11-2021 4.00,6628.952756,6837.797012,1.270873356,3.290127573,9727.47655,13728.58629,1.795888169,4.649323361
24-11-2021 5.00,6630.384836,6849.152896,1.275392082,3.301825972,9716.541292,13726.18344,1.800476855,4.661202879
24-11-2021 6.00,6631.06611,6838.023399,1.273827293,3.297774935,9717.014791,13703.20563,1.798099869,4.655049169
24-11-2021 7.00,6634.624768,6833.563256,1.271611889,3.292039541,9718.120278,13679.5451,1.793932741,4.644261011
24-11-2021 8.00,6632.476027,6853.029772,1.275303571,3.30159683,9715.669927,13720.19076,1.799251535,4.658030684
24-11-2021 9.00,6631.901981,6841.473526,1.275509886,3.302130954,9711.826016,13696.04155,1.799382652,4.658370128
24-11-2021 10.00,6630.367557,6829.572532,1.273017819,3.295679312,9709.47724,13670.99219,1.795830976,4.649175297
24-11-2021 11.00,6634.146601,6821.274836,1.2712905,3.291207506,9710.831605,13644.15369,1.792776927,4.641268757
24-11-2021 12.00,6637.994659,6816.116342,1.271747043,3.292389438,9709.496352,13619.95713,1.792368104,4.640210366
24-11-2021 13.00,6635.386538,6833.750774,1.273659799,3.297341315,9710.338129,13663.51322,1.795677278,4.648777393
24-11-2021 14.00,6635.801126,6829.924992,1.273656012,3.297331512,9713.603614,13664.57312,1.796311616,4.650419611
24-11-2021 15.00,6630.532688,6813.548712,1.271975579,3.292981087,9715.346052,13657.70651,1.795599478,4.648575977
24-11-2021 16.00,6633.098738,6798.366533,1.270217053,3.288428489,9716.180241,13623.63196,1.792893477,4.64157049
24-11-2021 17.00,6633.118232,6806.861577,1.271115589,3.290754685,9715.208374,13635.67648,1.793829989,4.643994998
24-11-2021 18.00,6635.827478,6824.541259,1.274511445,3.299546118,9716.265618,13664.37084,1.798156864,4.655196721
24-11-2021 19.00,6634.360074,6816.970441,1.272580987,3.294548411,9711.648203,13642.05089,1.795015084,4.647063056
24-11-2021 20.00,6635.534988,6826.902777,1.274601587,3.299779484,9710.192979,13655.40901,1.797457393,4.653385881
24-11-2021 21.00,6633.864096,6799.703176,1.271194605,3.290959246,9708.701065,13607.69393,1.792990465,4.641821578
24-11-2021 22.00,6636.868007,6816.883263,1.273202648,3.296157812,9706.967652,13623.56845,1.79465447,4.646129475
24-11-2021 23.00,6632.995238,6806.768949,1.272557805,3.294488396,9700.615619,13605.1682,1.793779362,4.643863932
25-11-2021 0.00,6635.215525,6811.791219,1.271710476,3.29229477,9704.011902,13611.05633,1.792453606,4.640431721
25-11-2021 1.00,6638.984304,6816.330673,1.273143981,3.296005928,9706.253677,13614.33947,1.794073226,4.644624707
25-11-2021 2.00,6636.389287,6799.910459,1.270808701,3.289960189,9708.203514,13597.18671,1.791724204,4.638543393
25-11-2021 3.00,6636.117318,6820.951119,1.275311318,3.301616886,9706.578309,13638.00522,1.797994805,4.654777171
25-11-2021 4.00,6636.3259,6798.474915,1.271010145,3.290481701,9703.683374,13585.36963,1.791498278,4.637958498
