,CMP_SPEED_1,POWER_1,FUEL_FLOW_1,CO2_1,CMP_SPEED_2,POWER_2,FUEL_FLOW_2,CO2_2,CMP_SPEED_3,POWER_3,FUEL_FLOW_3,CO2_3,CMP_SPEED_4,POWER_4,FUEL_FLOW_4,CO2_4,CMP_SPEED_5,POWER_5,FUEL_FLOW_5,CO2_5,CMP_SPEED_6,POWER_6,FUEL_FLOW_6,CO2_6
29-11-2021 17:00,9296.817875,12630.06528,1.737146187,4.137700605,6361.336144,6205.390966,1.214638654,2.893142289,0,,,,5565.227163,4697.072296,1.068084653,2.544065979,7458.456009,8483.305202,1.415618633,3.371855586,0,,,
29-11-2021 18:00,9305.171745,12684.68077,1.744080011,4.15421625,6365.93435,6231.056856,1.219378253,2.904431518,0,,,,5559.669187,4699.284245,1.070402003,2.549585664,7455.725053,8500.518769,1.419705953,3.381591155,0,,,
29-11-2021 19:00,9293.545517,12628.24557,1.738486924,4.1408941,6364.694537,6214.574099,1.216613028,2.89784504,0,,,,5547.799397,4667.716152,1.06591995,2.538909883,7451.762951,8473.238527,1.416073596,3.37293926,0,,,
29-11-2021 20:00,9288.173657,12644.91144,1.74188392,4.148985389,6370.416308,6240.002963,1.220632929,2.907420024,0,,,,5525.398291,4638.519159,1.064189178,2.534787365,7453.57937,8496.883835,1.419870198,3.381982369,0,,,
29-11-2021 21:00,9286.718022,12613.09535,1.738957927,4.14201598,6360.374965,6205.709579,1.216839355,2.898384127,0,,,,5529.616099,4634.625865,1.063257243,2.532567594,7452.317322,8474.573203,1.41736888,3.376024491,0,,,
29-11-2021 22:00,9273.55949,12560.38231,1.736520036,4.136209179,6355.843756,6184.620492,1.215731626,2.895745633,0,,,,5531.246384,4627.026955,1.063190636,2.532408942,7453.469813,8461.222826,1.417284966,3.375824616,0,,,
29-11-2021 23:00,9285.58288,12572.20219,1.736159472,4.135350354,6355.992565,6176.444574,1.214098157,2.891854881,0,,,,5518.121206,4597.694053,1.05926983,2.523069992,7452.223184,8446.793889,1.415031219,3.370456426,0,,,
30-11-2021 00:00,9291.335244,12589.24701,1.739767521,4.143944348,6389.984084,6242.883159,1.222160428,2.911058368,0,,,,5505.501167,4574.481832,1.058305525,2.520773118,7452.922483,8448.819961,1.417181473,3.375578107,0,,,
30-11-2021 01:00,9281.20323,12530.01875,1.734624887,4.131695133,6426.55064,6296.169866,1.226391229,2.921135694,0,,,,5510.417145,4569.192949,1.057060713,2.517808107,7450.105338,8418.488056,1.413794262,3.367510125,0,,,
30-11-2021 02:00,9295.564408,12551.6746,1.736349371,4.135802673,6399.01173,6235.398367,1.22079499,2.907806036,0,,,,5495.292299,4536.99501,1.053629039,2.509634218,7451.612829,8412.858555,1.413470102,3.366738009,0,,,
30-11-2021 03:00,9311.830942,12633.5429,1.743131287,4.151956489,6389.602588,6239.572829,1.222012664,2.910706408,0,,,,5497.124026,4557.492283,1.05660904,2.516732268,7453.637289,8446.917837,1.417267506,3.375783028,0,,,
30-11-2021 04:00,9334.591571,12707.27594,1.750165509,4.168711268,6418.901414,6306.153381,1.229751719,2.929140028,0,,,,5503.714919,4575.40239,1.059775936,2.524275484,7454.870286,8461.783258,1.420075363,3.382471052,0,,,
30-11-2021 05:00,9326.852736,12631.125,1.743893512,4.153772028,6404.685998,6247.573824,1.223440471,2.914107296,0,,,,5483.367208,4515.891633,1.05251124,2.506971738,7456.460509,8424.888999,1.416141054,3.373099938,0,,,
30-11-2021 06:00,9334.937424,12629.17394,1.742965697,4.15156207,6425.613447,6277.929812,1.225757232,2.919625578,0,,,,5479.821327,4501.767585,1.050486709,2.502149516,7457.405493,8412.941537,1.414522281,3.36924419,0,,,
30-11-2021 07:00,9329.13024,12652.59055,1.746979228,4.16112188,6407.854481,6262.042241,1.226041995,2.920303854,0,,,,5481.906651,4519.008992,1.053943294,2.510382741,0,,,,0,,,
30-11-2021 08:00,9318.761989,12639.9702,1.747491143,4.162341208,6401.755258,6255.750702,1.226491754,2.921375133,0,,,,5476.015597,4512.449425,1.054142792,2.510857924,0,,,,0,,,
30-11-2021 09:00,9328.355562,12624.46572,1.745570592,4.157766657,6404.240133,6239.980554,1.22426514,2.916071571,0,,,,5467.271214,4481.653576,1.050145525,2.501336851,0,,,,0,,,
30-11-2021 10:00,9351.300314,12659.18163,1.748019737,4.163600265,6379.22478,6180.210592,1.218570018,2.902506385,0,,,,5481.500676,4497.700783,1.051907549,2.505533809,0,,,,0,,,
30-11-2021 11:00,9338.289001,12666.17008,1.749771684,4.167773219,6375.376686,6192.132596,1.220606058,2.90735602,0,,,,5469.202366,4491.136025,1.052016754,2.505793923,0,,,,0,,,
30-11-2021 12:00,9329.401614,12619.50884,1.7446295,4.155525075,6405.180043,6237.540344,1.223478219,2.914197207,0,,,,5473.149944,4489.059944,1.050529235,2.502250808,0,,,,0,,,
30-11-2021 13:00,9311.185312,12577.31326,1.744984726,4.156371186,6420.31505,6265.991939,1.228617031,2.92643732,0,,,,5467.677602,4476.906613,1.051253222,2.503975269,0,,,,0,,,
30-11-2021 14:00,9297.331787,12549.15994,1.741775075,4.148726132,6432.099664,6292.522095,1.23019956,2.930206738,0,,,,5467.705122,4480.329649,1.050842505,2.502996986,0,,,,0,,,
30-11-2021 15:00,9261.728097,12414.58618,1.731072026,4.123232589,6443.583746,6288.657967,1.228878967,2.927061225,0,,,,5483.300798,4487.736492,1.050815442,2.502932523,0,,,,0,,,
30-11-2021 16:00,9265.188957,12442.86778,1.732416998,4.126436172,6459.806304,6331.725903,1.232472838,2.935621449,0,,,,5462.911535,4461.398684,1.047542536,2.495136804,0,,,,0,,,
30-11-2021 17:00,9280.717004,12505.86694,1.739258023,4.142730777,6446.554527,6318.337653,1.232996175,2.936867984,0,,,,5454.032226,4454.407182,1.048363583,2.497092451,0,,,,0,,,
30-11-2021 18:00,9291.310431,12510.56683,1.740310516,4.145237706,6469.274931,6351.080258,1.236590005,2.945428112,0,,,,5456.280337,4449.043191,1.048258039,2.496841058,0,,,,0,,,
30-11-2021 19:00,9293.848269,12490.7327,1.736828407,4.136943687,6480.578597,6360.004319,1.23585243,2.943671285,0,,,,5447.496677,4424.676205,1.044186802,2.487143796,0,,,,0,,,
30-11-2021 20:00,9303.054651,12529.1997,1.73937266,4.143003831,6502.545114,6412.551261,1.240689791,2.955193374,0,,,,5438.155604,4415.408526,1.043021122,2.48436727,0,,,,0,,,
30-11-2021 21:00,9310.628321,12588.49334,1.74612287,4.159082126,6473.049783,6376.169267,1.23925577,2.951777685,0,,,,5448.422077,4448.400769,1.048403458,2.49718743,0,,,,0,,,
30-11-2021 22:00,9310.484845,12577.04351,1.74450323,4.155224313,6480.233403,6384.302356,1.239327639,2.95194887,0,,,,5433.454308,4418.541036,1.044538146,2.487980662,0,,,,0,,,
30-11-2021 23:00,9323.681535,12567.44169,1.741452503,4.1479578,6475.896423,6354.829285,1.234870145,2.941331584,0,,,,5433.654413,4404.113341,1.041418991,2.48055116,0,,,,0,,,
01-12-2021 00:00,9330.090021,12595.69687,1.743993367,4.154009873,6477.238704,6364.540091,1.236222796,2.944553457,0,,,,5416.160966,4379.084768,1.039048761,2.47490552,0,,,,0,,,
01-12-2021 01:00,9323.804004,12609.86174,1.747005849,4.16118529,6483.784381,6392.261639,1.240357638,2.954402218,0,,,,5413.85384,4385.274802,1.041042592,2.479654617,0,,,,0,,,
01-12-2021 02:00,9319.854666,12599.47802,1.74557875,4.15778609,6492.189308,6408.931361,1.241419035,2.956930357,0,,,,5415.546815,4388.558176,1.040996875,2.479545724,0,,,,0,,,
01-12-2021 03:00,9311.831217,12574.81298,1.74292027,4.151453867,6475.415911,6373.538906,1.237402104,2.947362446,0,,,,5437.187903,4424.892512,1.044434466,2.487733707,0,,,,0,,,
01-12-2021 04:00,9298.121761,12507.76486,1.73773107,4.139093736,6469.5176,6343.478395,1.234260414,2.939879269,0,,,,5443.486436,4422.117974,1.043815553,2.48625952,0,,,,0,,,
01-12-2021 05:00,9310.781276,12563.28269,1.741015554,4.146917032,6452.340091,6324.332788,1.232115513,2.93477034,0,,,,5453.092618,4450.001046,1.046586821,2.492860392,0,,,,0,,,
01-12-2021 06:00,9324.663717,12614.70032,1.7465054,4.159993271,6465.394563,6358.552888,1.236704665,2.94570122,0,,,,5452.775549,4455.253648,1.048367473,2.497101719,0,,,,0,,,
01-12-2021 07:00,9334.335129,12633.05561,1.746848278,4.160809971,6476.740768,6378.884587,1.237939364,2.948642143,0,,,,5434.278936,4421.984119,1.044105744,2.486950725,0,,,,0,,,
01-12-2021 08:00,9347.439164,12673.69514,1.748612962,4.165013264,6466.944939,6365.513704,1.235993355,2.944006954,0,,,,5431.648535,4422.321089,1.043500475,2.485509037,0,,,,0,,,
01-12-2021 09:00,9336.945543,12639.69442,1.746299991,4.15950401,6468.899777,6364.842964,1.236016308,2.944061624,0,,,,5432.501704,4420.377124,1.043330899,2.485105125,0,,,,0,,,
01-12-2021 10:00,9341.881631,12651.78091,1.745572619,4.157771486,6463.352987,6355.543607,1.234050556,2.939379408,0,,,,5435.96293,4428.272226,1.043292346,2.485013295,0,,,,0,,,
01-12-2021 11:00,9350.781314,12695.23214,1.751912822,4.172873186,6464.704891,6368.281259,1.237719517,2.94811849,0,,,,5415.202464,4398.192642,1.04205683,2.482070427,0,,,,0,,,
01-12-2021 12:00,9357.52906,12684.73905,1.748681492,4.165176496,6459.812424,6346.092115,1.233861015,2.938927943,0,,,,5398.80612,4361.431755,1.036338394,2.468449708,0,,,,0,,,
01-12-2021 13:00,9365.159272,12748.17327,1.753690275,4.177106892,6460.18436,6370.788521,1.236660667,2.945596422,0,,,,5397.35685,4376.621193,1.038450068,2.473479497,0,,,,0,,,
01-12-2021 14:00,9372.404996,12769.89724,1.753622101,4.176944509,6437.807974,6330.093098,1.231776526,2.933962908,0,,,,5398.404158,4381.592994,1.038056896,2.472543,0,,,,0,,,
01-12-2021 15:00,9389.778146,12790.40562,1.752924232,4.175282259,6443.804476,6331.819099,1.230381807,2.930640831,0,,,,5407.681371,4391.014941,1.037784486,2.471894149,0,,,,0,,,
01-12-2021 16:00,9399.749661,12816.66317,1.756123962,4.182903682,6450.235116,6344.888203,1.232644911,2.936031309,0,,,,5424.190198,4419.339765,1.041832089,2.481535116,0,,,,0,,,
01-12-2021 17:00,9402.699042,12879.35474,1.760814783,4.194076728,6475.716539,6425.305157,1.240448519,2.954618687,0,,,,5422.403193,4438.862993,1.044244679,2.487281654,0,,,,0,,,
01-12-2021 18:00,9402.677054,12849.78286,1.757515185,4.186217429,6489.464345,6437.445012,1.24070289,2.955224573,0,,,,5424.066157,4430.863879,1.042535288,2.483210062,0,,,,0,,,
01-12-2021 19:00,9398.73596,12830.55433,1.753479857,4.1766057,6495.873841,6446.607724,1.239564722,2.952513575,0,,,,5437.118747,4452.280018,1.043192013,2.484774313,0,,,,0,,,
01-12-2021 20:00,9392.59957,12865.83527,1.759570528,4.191113041,6488.65869,6457.345125,1.24321337,2.961204275,0,,,,5433.551606,4463.523691,1.046767343,2.493290375,0,,,,0,,,
01-12-2021 21:00,9379.976453,12832.07011,1.754189164,4.178295194,6494.90746,6470.109912,1.242142508,2.958653592,0,,,,5438.462525,4473.786952,1.045894706,2.491211846,0,,,,0,,,
01-12-2021 22:00,9354.402167,12734.04864,1.746733138,4.160535721,6477.500218,6416.157866,1.236548878,2.94533015,0,,,,5419.383304,4426.067853,1.040114933,2.47744503,0,,,,0,,,
01-12-2021 23:00,9371.979551,12798.38088,1.750936592,4.170547907,6480.061265,6433.645494,1.238012396,2.948816097,0,,,,5431.263222,4456.056857,1.043274216,2.484970113,0,,,,0,,,
02-12-2021 00:00,9372.488791,12830.60734,1.752209396,4.173579594,6480.70879,6452.720937,1.239174803,2.951584831,0,,,,5447.972802,4498.970382,1.047432899,2.49487566,0,,,,0,,,
02-12-2021 01:00,9374.482402,12849.39519,1.754125014,4.178142396,6508.732419,6515.578069,1.245468518,2.966575801,0,,,,5447.540072,4502.965455,1.048229607,2.496773335,0,,,,0,,,
02-12-2021 02:00,9376.560374,12878.92323,1.756124952,4.182906039,6495.853993,6503.410297,1.244272551,2.963727133,0,,,,5448.461224,4514.824871,1.049523709,2.499855751,0,,,,0,,,
02-12-2021 03:00,9387.932258,12875.1519,1.754474139,4.178973975,6487.873774,6471.337725,1.240302213,2.954270203,0,,,,5442.333326,4492.469757,1.04621638,2.49197804,0,,,,0,,,
02-12-2021 04:00,9383.574611,12883.20009,1.753985761,4.177810711,6511.050564,6528.476824,1.244894953,2.96520963,0,,,,5463.868228,4539.195015,1.050758568,2.502797056,0,,,,0,,,
02-12-2021 05:00,9410.223227,12990.05332,1.762260269,4.197519724,6512.194223,6553.672484,1.248018429,2.972649423,0,,,,5466.85326,4561.297324,1.053854477,2.510171188,0,,,,0,,,
02-12-2021 06:00,9401.88312,12947.91593,1.75658472,4.184001159,6503.651604,6526.907261,1.243521992,2.961939379,0,,,,5456.127786,4535.991852,1.049279755,2.499274679,0,,,,0,,,
02-12-2021 07:00,9421.710376,13013.10878,1.760186587,4.192580429,6490.980355,6511.847419,1.241577466,2.957307722,0,,,,5470.795434,4570.087643,1.05247883,2.506894541,0,,,,0,,,
02-12-2021 08:00,9400.93554,12952.30441,1.754437563,4.178886854,6431.270186,6388.649232,1.22894585,2.927220534,0,,,,5469.150676,4564.151838,1.050713957,2.502690796,0,,,,0,,,
02-12-2021 09:00,9400.149254,12978.39108,1.757989311,4.187346748,6442.298955,6424.775985,1.233608297,2.938325993,0,,,,5464.67945,4566.28746,1.05203079,2.505827357,0,,,,0,,,
02-12-2021 10:00,9395.844239,12975.95585,1.757194171,4.185452807,6417.465659,6380.40102,1.228979129,2.927299801,0,,,,5443.583315,4532.91459,1.047953985,2.496116832,0,,,,0,,,
02-12-2021 11:00,9407.059498,13000.64271,1.757777168,4.186841445,6414.361083,6373.644134,1.227471156,2.923707965,0,,,,5448.289964,4541.220883,1.048092873,2.496447648,0,,,,0,,,
02-12-2021 12:00,9409.750189,13025.37708,1.760324865,4.192909793,6458.561373,6470.49417,1.237097034,2.946635802,0,,,,5432.216137,4519.610785,1.046271635,2.49210965,0,,,,0,,,
02-12-2021 13:00,9411.736762,13062.71878,1.761388333,4.195442862,6441.24107,6454.528837,1.234568094,2.940612131,0,,,,5413.792651,4501.939176,1.043401496,2.48527328,0,,,,0,,,
02-12-2021 14:00,9397.070197,13022.96086,1.757263642,4.185618279,6447.667298,6465.562948,1.234509333,2.940472167,0,,,,5394.505718,4467.679842,1.03875883,2.474214934,0,,,,0,,,
02-12-2021 15:00,9398.440529,13042.59542,1.758436232,4.188411267,6467.90384,6515.213887,1.239028262,2.951235784,0,,,,5389.726432,4466.089789,1.038460688,2.473504792,0,,,,0,,,
02-12-2021 16:00,9380.262693,12981.76203,1.75254994,4.174390735,6445.670198,6462.869091,1.232881769,2.93659548,0,,,,5375.428601,4435.783999,1.033983826,2.462841374,0,,,,0,,,
02-12-2021 17:00,9357.179574,12976.48994,1.75523109,4.180776954,6419.384668,6435.539731,1.232481638,2.93564241,0,,,,5379.306442,4460.16446,1.038521283,2.473649124,0,,,,0,,,
02-12-2021 18:00,9369.394563,13015.16728,1.756009611,4.182631308,6406.980042,6417.217892,1.22947522,2.928481438,0,,,,5383.807051,4473.793711,1.03891079,2.474576887,0,,,,0,,,
02-12-2021 19:00,9363.384755,13002.13272,1.753807819,4.177386872,6409.572074,6424.130631,1.229142314,2.927688489,0,,,,5384.858395,4477.671477,1.038522629,2.473652329,0,,,,0,,,
02-12-2021 20:00,9357.715048,12959.04558,1.749451079,4.167009572,6398.8959,6388.115967,1.224763119,2.917257706,0,,,,5389.152097,4474.645288,1.037319143,2.47078575,0,,,,0,,,
02-12-2021 21:00,9351.935795,12993.17042,1.753381171,4.176370639,6426.136368,6467.497318,1.233358418,2.937730809,0,,,,5360.967566,4443.186922,1.034920806,2.465073163,0,,,,0,,,
02-12-2021 22:00,9341.684657,12941.43648,1.74855032,4.164864058,6439.620383,6480.8302,1.233641394,2.938404827,0,,,,5355.463568,4424.006956,1.032029036,2.458185269,0,,,,0,,,
02-12-2021 23:00,9348.761983,13004.72526,1.7528135,4.175018507,6443.244166,6513.924313,1.236783021,2.945887855,0,,,,5355.38254,4442.918479,1.034184532,2.463319435,0,,,,0,,,
03-12-2021 00:00,9339.840311,12938.29316,1.745310897,4.15714809,6419.04662,6442.853122,1.227889223,2.924703758,0,,,,5353.024706,4423.448583,1.030139498,2.453684587,0,,,,0,,,
03-12-2021 01:00,9350.219409,13020.77057,1.753735535,4.177214699,6432.595379,6499.228526,1.235209413,2.942139686,0,,,,5355.478101,4448.131844,1.03464626,2.464419223,0,,,,0,,,
03-12-2021 02:00,9346.517138,12981.81453,1.746542472,4.160081575,6415.118885,6451.38231,1.227503034,2.923783897,0,,,,5372.866532,4471.336151,1.03435012,2.463713849,0,,,,0,,,
03-12-2021 03:00,9350.686238,12984.91305,1.747598678,4.162597347,6418.82066,6454.313816,1.228360314,2.925825849,0,,,,5353.212865,4432.867666,1.030654507,2.454911284,0,,,,0,,,
03-12-2021 04:00,9341.915353,13012.5671,1.751688366,4.172338556,6412.244043,6466.100242,1.231001494,2.932116862,0,,,,5363.243646,4468.259318,1.035887024,2.467374593,0,,,,0,,,
03-12-2021 05:00,9341.081504,13004.67088,1.747901567,4.163318796,6410.124234,6460.644224,1.22813272,2.925283741,0,,,,5337.980896,4424.462352,1.029051297,2.451092607,0,,,,0,,,
03-12-2021 06:00,9340.175222,13021.7494,1.750900414,4.170461735,6389.535167,6428.528583,1.226464276,2.921309684,0,,,,5317.566017,4394.667171,1.026966908,2.446127809,0,,,,0,,,
03-12-2021 07:00,9375.132804,13126.50706,1.756439226,4.183654608,6394.793841,6450.21786,1.22733176,2.92337594,0,,,,5329.338252,4424.700781,1.029350061,2.451804231,0,,,,0,,,
03-12-2021 08:00,9384.707113,13146.81376,1.759802616,4.19166585,6422.690616,6502.786555,1.233626415,2.93836915,0,,,,5327.284637,4417.516146,1.029769408,2.452803071,0,,,,0,,,
03-12-2021 09:00,9395.918726,13171.32332,1.757962419,4.187282693,6434.694619,6527.768217,1.233397277,2.937823367,0,,,,5323.986037,4413.986079,1.027232587,2.446760628,0,,,,0,,,
03-12-2021 10:00,9408.726817,13201.85752,1.760772326,4.193975599,6421.156241,6499.651565,1.23137852,2.933014899,0,,,,5330.940337,4425.218362,1.028986126,2.450937377,0,,,,0,,,
03-12-2021 11:00,9420.239762,13263.44914,1.766046876,4.206539026,6405.690598,6485.715612,1.230929234,2.931944746,0,,,,5338.305115,4450.381491,1.03253451,2.459389256,0,,,,0,,,
03-12-2021 12:00,9388.829664,13144.97569,1.75560012,4.181655944,6404.705684,6463.37532,1.227066658,2.922744493,0,,,,5335.419109,4431.224592,1.028890278,2.450709075,0,,,,0,,,
03-12-2021 13:00,9413.943065,13238.39193,1.761579437,4.195898053,6394.048959,6459.501014,1.226548304,2.92150983,0,,,,5331.878548,4438.338585,1.029546065,2.452271092,0,,,,0,,,
03-12-2021 14:00,9401.832797,13200.94631,1.760446627,4.193199817,6414.974176,6496.399442,1.230899819,2.931874683,0,,,,5328.312487,4427.553521,1.029217023,2.451487349,0,,,,0,,,
03-12-2021 15:00,9408.011915,13240.49798,1.763357862,4.200134074,6395.943801,6471.282305,1.228868488,2.927036264,0,,,,5327.746676,4436.162665,1.030353494,2.454194304,0,,,,0,,,
03-12-2021 16:00,9410.190018,13210.20349,1.758669177,4.188966118,6363.795044,6389.897955,1.219443036,2.904585822,0,,,,5319.219396,4409.641746,1.025839416,2.443442241,0,,,,0,,,
03-12-2021 17:00,9437.556622,13297.96164,1.765633928,4.205555426,6350.562927,6373.798917,1.218757442,2.90295281,0,,,,5319.828444,4418.076923,1.027420381,2.447207935,0,,,,0,,,
03-12-2021 18:00,9435.927547,13313.51267,1.767669092,4.210402974,6356.109839,6394.325612,1.221303631,2.909017566,0,,,,5306.801514,4401.905937,1.026209086,2.444322757,0,,,,0,,,
03-12-2021 19:00,9441.342907,13330.54379,1.768203437,4.211675728,6341.252816,6367.172927,1.218404746,2.902112726,0,,,,5318.367719,4424.351686,1.028328132,2.449370102,0,,,,0,,,
03-12-2021 20:00,9458.633598,13325.09457,1.765456623,4.205133104,6358.576736,6378.268809,1.217771321,2.900603973,0,,,,5303.45605,4381.692248,1.022195702,2.434763295,0,,,,0,,,
03-12-2021 21:00,9457.342021,13344.17039,1.766786891,4.208301664,6360.799242,6394.171348,1.219330773,2.904318426,0,,,,5319.228464,4418.167573,1.02624603,2.444410753,0,,,,0,,,
03-12-2021 22:00,9431.836756,13298.4573,1.76704882,4.20892555,6331.192538,6341.908118,1.216937445,2.898617767,0,,,,5310.334619,4405.823,1.026973874,2.446144402,0,,,,0,,,
03-12-2021 23:00,9441.029283,13308.27755,1.764216385,4.202178986,6321.79882,6319.312412,1.212406355,2.887825185,0,,,,5330.699361,4440.379067,1.028668966,2.450181933,0,,,,0,,,
04-12-2021 00:00,9446.55276,13319.86322,1.766842831,4.208434906,6352.981004,6379.119378,1.219306612,2.904260875,0,,,,5341.474636,4456.714926,1.031596587,2.45715522,0,,,,0,,,
04-12-2021 01:00,9424.40822,13275.69542,1.764876289,4.203750809,6367.604222,6412.922942,1.22317857,2.913483476,0,,,,5353.394937,4480.792319,1.034838268,2.464876565,0,,,,0,,,
04-12-2021 02:00,9420.831601,13218.30776,1.758869353,4.189442915,6357.254793,6367.793137,1.217457912,2.899857466,0,,,,5355.706556,4467.495275,1.032062235,2.458264346,0,,,,0,,,
04-12-2021 03:00,9408.598921,13238.05864,1.761170974,4.194925137,6377.663849,6434.02167,1.224288217,2.916126537,0,,,,5359.072499,4492.605123,1.035421375,2.466265465,0,,,,0,,,
04-12-2021 04:00,9423.204339,13288.15517,1.766840542,4.208429454,6370.811467,6426.139669,1.225250599,2.918418832,0,,,,5361.390086,4500.067475,1.037645245,2.471562492,0,,,,0,,,
04-12-2021 05:00,9417.275595,13235.64254,1.760170419,4.192541918,6391.563212,6449.529572,1.225074324,2.917998964,0,,,,5361.07383,4487.222833,1.034268938,2.463520482,0,,,,0,,,
04-12-2021 06:00,9401.535741,13221.99939,1.761256139,4.195127991,6398.667014,6475.25622,1.228830842,2.926946595,0,,,,5349.288029,4474.349257,1.03409533,2.463106965,0,,,,0,,,
04-12-2021 07:00,9397.32185,13154.30215,1.756269603,4.183250583,6426.059045,6499.37782,1.230656656,2.931295495,0,,,,5361.414724,4472.828529,1.033595274,2.461915884,0,,,,0,,,
04-12-2021 08:00,9379.071449,13165.65462,1.758781628,4.189233963,6427.786603,6531.859925,1.234885632,2.941368472,0,,,,5364.533549,4499.462283,1.03758309,2.471414446,0,,,,0,,,
04-12-2021 09:00,9364.678139,13083.64962,1.75098623,4.170666141,6424.195748,6500.843689,1.230296454,2.930437531,0,,,,5390.829908,4529.053502,1.039337537,2.475593354,0,,,,0,,,
04-12-2021 10:00,9368.551182,13078.04691,1.752654442,4.174639648,6422.815996,6488.411015,1.230598339,2.931156588,0,,,,5390.352974,4519.887237,1.039657035,2.476354366,0,,,,0,,,
04-12-2021 11:00,9374.702996,13101.37788,1.752734388,4.174830071,6393.210659,6435.018607,1.224644001,2.916973979,0,,,,5360.810778,4472.39271,1.03355778,2.461826578,0,,,,0,,,
04-12-2021 12:00,9361.557326,13038.77632,1.749944739,4.168185418,6401.018686,6432.918635,1.225426061,2.918836764,0,,,,5374.958111,4483.519658,1.035632061,2.466767298,0,,,,0,,,
04-12-2021 13:00,9358.332581,13053.6343,1.75136707,4.171573263,6412.298601,6467.311106,1.228865283,2.927028631,0,,,,5372.914471,4488.903371,1.036451337,2.468718729,0,,,,0,,,
04-12-2021 14:00,9375.861625,13116.46638,1.758919703,4.189562844,6415.287214,6481.945538,1.232618856,2.935969249,0,,,,5380.103555,4506.579451,1.040490661,2.478339976,0,,,,0,,,
04-12-2021 15:00,9363.127235,13052.02875,1.751997358,4.173074543,6407.375371,6449.964117,1.227870761,2.924659783,0,,,,5371.399535,4480.090318,1.035983172,2.467603607,0,,,,0,,,
04-12-2021 16:00,9355.564428,13025.28626,1.751791023,4.172583072,6408.328257,6445.967238,1.228625707,2.926457987,0,,,,5367.159243,4467.484604,1.035593065,2.466674414,0,,,,0,,,
04-12-2021 17:00,9382.004061,13100.18033,1.758719058,4.189084928,6397.791236,6429.39022,1.228436666,2.92600771,0,,,,5353.833784,4446.304763,1.034429826,2.463903701,0,,,,0,,,
04-12-2021 18:00,9386.504606,13089.62709,1.757194021,4.185452449,6405.92204,6434.380879,1.228255632,2.925576507,0,,,,5346.191843,4424.675212,1.031477169,2.45687078,0,,,,0,,,
04-12-2021 19:00,9382.266396,13051.26472,1.753640632,4.176988648,6419.109819,6446.119438,1.228625978,2.926458631,0,,,,5339.134298,4402.037685,1.028378569,2.449490237,0,,,,0,,,
04-12-2021 20:00,9392.269601,13092.89931,1.759323289,4.190524144,6405.865654,6427.037782,1.228945698,2.92722017,0,,,,5328.922813,4388.155291,1.028629914,2.450088915,0,,,,0,,,
04-12-2021 21:00,9407.389902,13116.98651,1.760478798,4.193276446,6439.942419,6488.216701,1.234256543,2.939870048,0,,,,5310.07745,4350.636094,1.024191518,2.439517121,0,,,,0,,,
04-12-2021 22:00,9405.461898,13074.97032,1.756631762,4.184113208,6440.809151,6470.056655,1.231792023,2.933999819,0,,,,5297.650767,4315.05527,1.019579268,2.428531223,0,,,,0,,,
04-12-2021 23:00,9412.867414,13109.41392,1.761628379,4.196014627,6445.886824,6487.128481,1.235282986,2.942314929,0,,,,5302.076071,4326.383278,1.02249584,2.435478193,0,,,,0,,,
05-12-2021 00:00,9414.600162,13130.04182,1.764151927,4.202025454,6455.087406,6513.398486,1.238515841,2.950015251,0,,,,5308.800983,4343.161276,1.025019044,2.441488202,0,,,,0,,,
05-12-2021 01:00,9421.056749,13130.20534,1.764900086,4.203807492,6465.699658,6525.547667,1.240172039,2.953960141,0,,,,5322.078663,4359.410945,1.027284056,2.446883222,0,,,,0,,,
05-12-2021 02:00,9429.107913,13140.66661,1.76483684,4.203656845,6438.75257,6466.977344,1.234182167,2.939692893,0,,,,5312.793389,4340.144115,1.024643879,2.440594597,0,,,,0,,,
05-12-2021 03:00,9438.946462,13123.23592,1.76379929,4.20118551,6477.769722,6522.31014,1.23940496,2.952133039,0,,,,5308.579495,4316.254143,1.022072566,2.434469999,0,,,,0,,,
05-12-2021 04:00,9452.697563,13149.63011,1.765052197,4.204169803,6478.668651,6520.465524,1.238826559,2.950755349,0,,,,5315.628239,4326.447714,1.022913907,2.436473985,0,,,,0,,,
05-12-2021 05:00,9454.87815,13159.80654,1.766082311,4.206623428,6493.512309,6552.400888,1.241952733,2.958201569,0,,,,5311.302091,4320.570625,1.02242674,2.435313603,0,,,,0,,,
05-12-2021 06:00,9463.338783,13204.72204,1.773179932,4.223529219,6520.931567,6617.915944,1.250969251,2.979677973,0,,,,5294.887629,4297.496302,1.022387651,2.435220497,0,,,,0,,,
05-12-2021 07:00,9455.386574,13142.28471,1.768554417,4.212511725,6538.187313,6629.169536,1.251692522,2.981400728,0,,,,5287.746307,4269.031783,1.019021396,2.42720243,0,,,,0,,,
05-12-2021 08:00,9440.463495,13087.21011,1.764618912,4.203137765,6519.924672,6582.366114,1.247180603,2.970653809,0,,,,5296.812708,4277.455719,1.019796431,2.429048483,0,,,,0,,,
05-12-2021 09:00,9436.056463,13076.73984,1.76398046,4.201617039,6511.624777,6565.619851,1.245669164,2.967053718,0,,,,5297.037792,4277.992758,1.019922634,2.429349086,0,,,,0,,,
05-12-2021 10:00,9447.582648,13121.91205,1.768802189,4.213101891,6526.187081,6602.684976,1.250286526,2.978051792,0,,,,5307.193954,4300.646613,1.023501354,2.437873222,0,,,,0,,,
