Unnamed: 0,CMP_SPEED_1,POWER_1,FUEL_FLOW_1,CO2_1,CMP_SPEED_2,POWER_2,FUEL_FLOW_2,CO2_2,CMP_SPEED_3,POWER_3,FUEL_FLOW_3,CO2_3,CMP_SPEED_4,POWER_4,FUEL_FLOW_4,CO2_4,CMP_SPEED_5,POWER_5,FUEL_FLOW_5,CO2_5,CMP_SPEED_6,POWER_6,FUEL_FLOW_6,CO2_6,THERMAL_EFF
02-12-2021 19.00,6330.494963,6892.987633,1.243633903,3.154985743,8709.07022,12373.93176,1.65763494,4.2052686,9301.981099,14039.81917,1.776331245,4.506390294,5323.586305,4891.578415,1.064735624,2.70113713,7834.950051,10260.53963,1.498618228,3.80185771,8403.30343,11781.80101,1.616836911,4.101767723,31.839687469952615
02-12-2021 20.00,6337.005273,6926.235175,1.248326088,3.166889386,8699.227053,12383.95705,1.660634855,4.212879109,9292.473058,14054.52834,1.779720657,4.514988924,5324.931627,4907.897843,1.067979301,2.709366044,7826.476307,10269.28514,1.50136235,3.808819297,8415.534147,11845.42929,1.623470107,4.118595535,31.8085810996655
02-12-2021 21.00,6272.283048,6770.401483,1.232203769,3.125988536,8703.031744,12357.85003,1.655583589,4.200064509,9284.005612,13992.14846,1.772371894,4.496345783,5374.767701,4990.98674,1.074274014,2.725335157,7823.106524,10232.45097,1.495725183,3.794518319,8396.264003,11764.36388,1.614714633,4.096383697,31.813940999836987
02-12-2021 22.00,6265.754144,6769.357519,1.232973068,3.127940177,8685.86863,12336.96158,1.655284204,4.199304997,9280.692805,14008.13466,1.774547436,4.501864934,5374.029904,4999.088616,1.075871109,2.72938684,7829.473524,10265.76867,1.499118797,3.803127607,8380.727344,11747.29871,1.614644449,4.096205647,31.845276838607234
02-12-2021 23.00,6293.693627,6825.002068,1.238252764,3.141334282,8688.613614,12338.85904,1.655891018,4.200844429,9273.827222,13985.19085,1.773629617,4.499536512,5374.84601,4997.607947,1.07606851,2.729887628,7823.289428,10246.9349,1.498211535,3.800825967,8380.022916,11740.4531,1.614757478,4.096492391,31.80610185505867
03-12-2021 0.00,6312.79685,6882.948806,1.24237354,3.151788315,8685.087362,12354.2358,1.655674794,4.200295889,9274.992127,14014.86332,1.774201979,4.500988542,5380.338015,5021.936861,1.077711672,2.73405618,7816.886288,10252.25659,1.497440784,3.798870641,8370.914691,11743.27507,1.613835106,4.094152417,31.838999671338474
03-12-2021 1.00,6301.007535,6844.169297,1.237982472,3.140648578,8682.085418,12323.1774,1.652383572,4.191946357,9273.501218,13984.14552,1.77088061,4.492562531,5386.531512,5023.512897,1.076945805,2.732113246,7820.874845,10241.62095,1.495475508,3.793884915,8370.997321,11720.20426,1.610977858,4.08690384,31.847767800206817
03-12-2021 2.00,6304.808178,6845.622883,1.239463772,3.1444065,8683.70663,12321.46095,1.654139212,4.196400257,9278.906924,13992.09221,1.77328527,4.498662934,5376.689196,4999.09629,1.075671263,2.728879848,7807.072745,10203.6196,1.49442733,3.791225784,8372.698379,11717.45155,1.612585815,4.090983079,31.751852088113846
03-12-2021 3.00,6314.047297,6879.093799,1.241020771,3.148356465,8678.967998,12327.59394,1.652758331,4.192897088,9280.441481,14014.62985,1.772722207,4.497234496,5374.138409,5005.762389,1.075144374,2.727543181,7806.9067,10218.57255,1.493865481,3.789800424,8381.902223,11759.48971,1.613700953,4.093812084,31.810342516618245
03-12-2021 4.00,6293.115608,6817.332638,1.236158867,3.136022258,8684.56631,12316.1513,1.652666002,4.192662856,9267.670701,13953.59095,1.769627145,4.489382606,5371.018522,4985.883376,1.073625015,2.723688704,7809.751216,10203.58501,1.493397045,3.788612044,8400.33833,11778.77582,1.61564024,4.098731877,31.773649774109536
03-12-2021 5.00,6295.567152,6847.803502,1.239880401,3.145463451,8684.844219,12358.6487,1.656766603,4.203065709,9277.98955,14026.85968,1.77567281,4.504719905,5371.465434,5005.726618,1.076472691,2.730912999,7818.692835,10259.92064,1.498647689,3.80193245,8399.285757,11816.77304,1.619451917,4.108401754,31.83714079038112
03-12-2021 6.00,6317.164963,6881.159008,1.240411329,3.146810366,8676.67786,12312.25254,1.65058171,4.187375198,9269.200532,13974.89211,1.769147719,4.488166346,5376.63429,5006.901856,1.074481938,2.725862639,7822.100604,10246.82293,1.494860133,3.792323767,8394.751145,11781.82692,1.614057819,4.09471742,31.87706122214934
03-12-2021 7.00,6294.398,6847.599659,1.240563704,3.147196927,8686.948759,12368.67516,1.658254585,4.206840581,9276.508833,14029.83417,1.776897354,4.507826462,5371.838406,5007.609011,1.077267145,2.732928457,7836.510308,10306.68008,1.502797692,3.812460628,8392.757228,11804.93219,1.619470102,4.108447886,31.893918570484413
03-12-2021 8.00,6297.235945,6858.642221,1.240578589,3.14723469,8694.146433,12391.68865,1.658519305,4.207512152,9278.392042,14039.29405,1.776054728,4.505688797,5368.237222,5004.75246,1.076078805,2.729913746,7838.708401,10316.08256,1.502224955,3.811007646,8390.036189,11804.08383,1.618105593,4.104986253,31.935185392092098
03-12-2021 9.00,6283.175936,6814.425054,1.236004902,3.135631662,8693.243798,12364.85932,1.655755753,4.200501273,9288.691717,14039.64239,1.775127459,4.5033364,5373.643934,5004.48984,1.075396188,2.72818201,7827.184686,10268.54824,1.498002491,3.800295642,8398.228604,11801.77581,1.617128028,4.10250626,31.877636707991186
03-12-2021 10.00,6293.291333,6844.929622,1.238912545,3.143008088,8689.502318,12370.08502,1.656372379,4.202065598,9306.685184,14102.97457,1.779460698,4.514329432,5376.45227,5016.972695,1.076912009,2.732027508,7822.276634,10269.41533,1.498408615,3.801325941,8386.915607,11787.95489,1.616482889,4.100869601,31.87168775357868
03-12-2021 11.00,6274.297018,6818.162981,1.237359556,3.139068296,8690.729525,12396.22818,1.659127798,4.209055845,9318.961199,14160.86773,1.784150372,4.526226707,5373.973191,5021.775334,1.078067956,2.73496004,7823.096067,10290.02753,1.500783197,3.80735004,8395.058073,11829.99052,1.620260605,4.110453322,31.885129324103232
03-12-2021 12.00,6263.110288,6782.921833,1.234718739,3.132368783,8694.671164,12389.30382,1.659267523,4.209410313,9324.669337,14156.9506,1.784521251,4.527167594,5374.403165,5013.433044,1.07765978,2.733924536,7841.326169,10319.11677,1.503498891,3.814239506,8390.181329,11800.08945,1.618775868,4.10668668,31.91751120874247
03-12-2021 13.00,6265.833427,6776.718798,1.231904131,3.12522838,8687.815971,12346.89198,1.653466056,4.19469252,9325.985798,14131.08552,1.779731245,4.515015784,5373.847043,5004.048277,1.07472201,2.726471682,7837.414103,10289.79404,1.49871968,3.802115084,8382.524668,11757.97491,1.612990733,4.092010321,31.928305968233655
03-12-2021 14.00,6297.940231,6851.440417,1.238031437,3.140772796,8686.982748,12353.61771,1.653386487,4.194490661,9303.550758,14082.6059,1.776089266,4.505776417,5373.297456,5008.07402,1.074812712,2.726701784,7842.252889,10309.01647,1.499672804,3.804533074,8374.54246,11747.37752,1.611782273,4.088944566,31.96762134987242
03-12-2021 15.00,6283.832291,6817.578574,1.235976712,3.135560147,8686.992791,12349.8066,1.654262959,4.196714192,9303.157643,14078.31869,1.777114564,4.508377505,5377.360936,5012.698577,1.076136434,2.730059945,7844.549651,10310.96557,1.500855691,3.807533949,8378.831995,11753.60723,1.613373627,4.092981688,31.948465608273768
03-12-2021 16.00,6270.775401,6792.111164,1.23252301,3.126798421,8683.561987,12341.92214,1.652182281,4.191435701,9295.144109,14058.62188,1.774234817,4.501071849,5371.037726,5003.081529,1.074111829,2.724923707,7845.845056,10314.96338,1.499736071,3.804693574,8391.157229,11786.13235,1.614023952,4.094631502,31.98471300376646
03-12-2021 17.00,6253.532351,6759.04358,1.230981944,3.122888876,8681.917531,12346.54907,1.654189736,4.196528431,9295.200801,14069.02321,1.77677086,4.507505558,5367.804371,4998.504026,1.074769904,2.726593183,7843.38409,10316.26744,1.501486619,3.809134555,8382.283886,11770.971,1.61459343,4.096076216,31.951461702042742
03-12-2021 18.00,6251.117936,6761.267219,1.231927679,3.125288121,8684.990069,12367.67059,1.656544675,4.202502696,9304.514981,14108.54475,1.780316542,4.516500629,5372.255901,5012.404935,1.076828995,2.731816911,7849.52823,10342.12776,1.504252084,3.816150289,8381.602108,11782.35672,1.616333662,4.100491026,31.972668245916502
03-12-2021 19.00,6225.160475,6717.509629,1.228269881,3.11600862,8684.159477,12383.54477,1.657816471,4.205729127,9312.487974,14149.11917,1.783023194,4.523367159,5371.006415,5018.822097,1.077632591,2.733855559,7854.616765,10369.53901,1.506432417,3.821681595,8379.25001,11794.14283,1.617287038,4.102909654,32.01101182222738
03-12-2021 20.00,6206.290903,6651.129774,1.220789926,3.097032657,8691.042772,12354.09014,1.653733457,4.195370893,9291.491236,14041.4154,1.773965196,4.500387844,5369.318158,4995.143442,1.073754333,2.724016773,7860.706905,10344.81451,1.502669098,3.812134397,8378.013285,11745.44141,1.611857402,4.089135162,32.01466466962138
03-12-2021 21.00,6228.093273,6712.004181,1.227657588,3.114455289,8668.007953,12324.31909,1.653704622,4.19529774,9305.352336,14108.32518,1.780154641,4.516089902,5368.481294,5004.444506,1.075942616,2.729568247,7860.611957,10367.56635,1.506029087,3.820658383,8382.018194,11781.46471,1.616178033,4.10009621,32.01349341986876
03-12-2021 22.00,6235.879829,6703.659841,1.225931661,3.110076769,8667.993548,12282.3697,1.649659495,4.185035622,9306.762828,14064.01637,1.775924338,4.505358009,5374.956632,4997.622838,1.074318501,2.725448016,7849.267671,10304.49571,1.500246649,3.805988865,8386.509838,11751.26432,1.612782763,4.09148272,31.941380486167283
03-12-2021 23.00,6256.727833,6760.800569,1.23215537,3.125865752,8676.287298,12326.38863,1.654096513,4.196291932,9296.787847,14065.53875,1.777714998,4.509900749,5379.343702,5015.918867,1.07721749,2.732802486,7851.438886,10329.42212,1.503458139,3.814136123,8393.101636,11790.44376,1.616999607,4.102180467,31.950252143100705
04-12-2021 0.00,6268.296698,6775.495915,1.23171799,3.124756157,8681.335826,12319.09268,1.651418532,4.189498141,9307.765377,14071.23004,1.775649207,4.504660026,5379.156927,5008.845571,1.074997576,2.727170768,7846.175789,10300.58424,1.499319319,3.803636314,8400.260919,11789.66754,1.614698246,4.096342124,31.9490041655727
04-12-2021 1.00,6284.991,6805.328037,1.235006337,3.133098395,8663.687434,12268.09653,1.648886003,4.183073344,9307.392722,14063.09394,1.776137791,4.50589952,5384.404566,5014.434571,1.076202305,2.730227056,7835.890393,10269.92426,1.497954631,3.800174224,8404.608099,11792.77905,1.61574209,4.09899026,31.88292705293641
04-12-2021 2.00,6265.542104,6775.991189,1.232303189,3.126240754,8665.777582,12291.14125,1.650236305,4.186498938,9320.870943,14117.81555,1.779380248,4.514125336,5385.930899,5026.720948,1.077276657,2.732952587,7829.287469,10269.39301,1.497704359,3.799539308,8406.463754,11815.20828,1.617029338,4.102255891,31.8866052708022
04-12-2021 3.00,6286.549501,6842.860293,1.239224341,3.143799086,8672.424333,12345.17096,1.655215088,4.199129656,9318.689151,14154.48227,1.783192435,4.523796507,5384.417683,5040.519444,1.079600816,2.738848768,7846.122972,10340.45834,1.504018729,3.815558288,8396.389628,11826.73362,1.619232966,4.107846294,31.97246713395056
04-12-2021 4.00,6281.790314,6803.051555,1.235316174,3.133884423,8665.849494,12280.85846,1.650345289,4.18677542,9310.733027,14080.16567,1.777940072,4.510471741,5389.2943,5026.746396,1.07783565,2.734370702,7839.500971,10283.545,1.499391244,3.803818781,8383.846743,11747.48788,1.613176633,4.092481931,31.89462403931764
04-12-2021 5.00,6264.193957,6784.092364,1.233444456,3.129136046,8657.628723,12287.9494,1.650502658,4.18717465,9301.877031,14088.66945,1.778148647,4.511000879,5392.207415,5046.625188,1.079633979,2.738932898,7829.103993,10282.46389,1.499041904,3.802932536,8388.130834,11786.17234,1.615496175,4.098366399,31.898702966107628
04-12-2021 6.00,6253.197455,6751.006034,1.231711413,3.124739472,8659.099014,12279.21798,1.651419175,4.189499769,9308.087851,14091.24483,1.779871464,4.515371508,5394.884174,5043.558479,1.080357363,2.740768058,7832.59385,10279.16889,1.500124898,3.805679993,8394.844404,11789.354,1.617260956,4.102843486,31.865459636098603
04-12-2021 7.00,6238.468154,6737.948419,1.23024758,3.121025863,8658.406549,12304.84933,1.652644023,4.192607098,9302.278495,14107.21296,1.780412857,4.516744972,5392.810135,5053.907883,1.081042464,2.742506096,7918.898073,10508.90919,1.516111537,3.84623664,8392.633936,11812.34958,1.618428925,4.105806517,32.23414026605217
04-12-2021 8.00,6227.32555,6689.621334,1.224613352,3.106732341,8657.161051,12259.56401,1.647787875,4.180287494,9292.301575,14033.71071,1.773915206,4.500261025,5395.601435,5040.494718,1.078490269,2.736031412,7926.418874,10490.54644,1.513178374,3.838795472,8385.429797,11753.2342,1.612709944,4.091297983,32.24018977996453
04-12-2021 9.00,6187.631081,6609.947531,1.218679381,3.091678397,8653.026071,12258.49663,1.649116425,4.183657904,9278.781406,14009.65033,1.773985799,4.500440113,5393.146883,5038.327689,1.079239838,2.737932998,7926.932749,10499.63253,1.515218114,3.843970106,8372.083208,11728.40148,1.612477001,4.090707027,32.2246753664559
04-12-2021 10.00,6173.571749,6571.249113,1.213738142,3.079142924,8636.169177,12198.14047,1.643129769,4.168470304,9292.022089,14022.55235,1.772715573,4.497217664,5391.870241,5029.114702,1.076930934,2.732075521,7925.873671,10481.14765,1.51203927,3.835905669,8358.94885,11678.37567,1.607133536,4.077151144,32.23557142576991
04-12-2021 11.00,6175.482873,6577.575683,1.216100461,3.085135913,8628.340201,12187.11756,1.644756107,4.172596175,9278.534728,13997.53826,1.773613907,4.499496656,5396.489637,5039.121744,1.079556442,2.738736194,7933.960508,10507.18436,1.516017485,3.845998037,8351.854213,11667.7764,1.608673478,4.081057838,32.23084910938901
04-12-2021 12.00,6185.061564,6589.33766,1.216927072,3.087232948,8622.355229,12158.7914,1.642584352,4.167086632,9282.237541,13991.82521,1.77294237,4.497793029,5390.014535,5020.098731,1.0774379,2.733361647,7945.884537,10523.83263,1.51697848,3.848435995,8345.682059,11638.91782,1.606431362,4.075369794,32.26146741074702
04-12-2021 13.00,6190.249954,6615.202078,1.218980963,3.092443483,8626.990796,12193.35275,1.644566691,4.172115645,9301.50117,14067.45465,1.777388874,4.509073403,5393.57659,5039.270412,1.079176213,2.737771587,7945.000817,10542.03368,1.517940826,3.850877377,8352.33545,11678.61921,1.608802842,4.081386023,32.296775329505074
04-12-2021 14.00,6204.512543,6620.933298,1.219113594,3.092779955,8633.517928,12170.8228,1.642633174,4.167210488,9306.897653,14037.01624,1.7749318,4.502840032,5399.142525,5030.933946,1.078031795,2.734868303,7933.066989,10479.55769,1.513099916,3.83859643,8355.608771,11647.69104,1.606254005,4.074919855,32.20808846352222
04-12-2021 15.00,6214.360407,6661.210948,1.222355519,3.101004424,8636.730656,12207.94508,1.644579501,4.172148142,9309.999442,14078.37154,1.777054978,4.508226339,5405.68756,5059.087353,1.080543908,2.741241305,7927.179298,10490.54055,1.513329477,3.839178806,8351.661897,11667.59664,1.607129298,4.077140394,32.23695256012424
04-12-2021 16.00,6247.882835,6728.523602,1.229591532,3.119361528,8642.85942,12220.79994,1.647101741,4.178546834,9319.519604,14100.83128,1.780332739,4.516541719,5402.974865,5050.227023,1.080778749,2.741837077,7929.212722,10493.2811,1.515115663,3.843710196,8346.651857,11651.65547,1.607696907,4.078580365,32.207359730075126
04-12-2021 17.00,6249.929896,6728.16531,1.229899632,3.120143149,8639.616606,12205.64666,1.646422576,4.176823856,9328.703312,14117.49454,1.781866684,4.520433199,5403.260894,5046.625656,1.080669802,2.741560687,7927.603541,10483.39708,1.514746092,3.84277263,8345.62687,11641.59046,1.60731491,4.077611274,32.1848730136484
04-12-2021 18.00,6255.138302,6730.04629,1.230265814,3.121072121,8639.183371,12190.94216,1.645765908,4.175157948,9319.500904,14077.96859,1.77961254,4.514714642,5401.184649,5035.196297,1.079688028,2.739070016,7945.195062,10513.45725,1.51718112,3.848950073,8350.923531,11640.75498,1.60746988,4.07800442,32.225356328266706
04-12-2021 19.00,6245.054269,6710.477196,1.228181461,3.115784305,8640.610616,12196.2659,1.645655581,4.174878058,9329.341242,14104.62399,1.780730714,4.517551346,5402.434829,5039.070998,1.079750463,2.739228408,7943.541629,10511.10624,1.516539481,3.847322294,8584.180995,12221.84317,1.646233936,4.176345292,32.23178143383109
04-12-2021 20.00,6234.354896,6707.521458,1.228478906,3.116538897,8641.560077,12230.05964,1.648560016,4.182246345,9340.909714,14171.47714,1.785665106,4.530069449,5408.193268,5065.469854,1.082892853,2.747200363,7938.632297,10527.11073,1.518308496,3.851810124,8579.517887,12242.91742,1.648285127,4.181548976,32.24324725560322
04-12-2021 21.00,6237.163524,6707.310144,1.229916318,3.12018548,8651.224556,12247.74631,1.651605935,4.189973565,9376.204634,14256.57482,1.793026341,4.548744231,5405.207805,5054.04838,1.083047332,2.747592263,7938.674136,10521.3706,1.519592805,3.855068298,8585.900209,12251.47441,1.650740125,4.187777083,32.19842988767227
04-12-2021 22.00,6226.512865,6693.711319,1.228255219,3.115971423,8648.310263,12252.89887,1.651372547,4.189381481,9389.514519,14304.87682,1.795382226,4.554720896,5406.164395,5062.914476,1.083502424,2.74874679,7942.441958,10540.90784,1.520344716,3.856975826,8584.261683,12261.19477,1.650913814,4.188217717,32.24226565665964
04-12-2021 23.00,6238.320293,6698.098845,1.22708544,3.113003801,8659.821883,12244.97153,1.648789174,4.182827699,9407.069088,14307.64183,1.793372406,4.549622166,5399.708547,5034.487096,1.079162514,2.737736835,7938.615113,10500.54734,1.515615193,3.84497746,8587.010214,12230.538,1.646799985,4.177781306,32.21903969033363
05-12-2021 0.00,6236.514004,6698.661972,1.229799549,3.11988925,8672.59886,12290.72835,1.655351762,4.199476384,9400.631977,14307.89349,1.797086984,4.559045711,5401.274197,5039.793704,1.082102743,2.745195927,7940.309284,10515.98063,1.519963563,3.856008877,8605.256296,12288.71488,1.654152605,4.196434233,32.17408502694239
05-12-2021 1.00,6223.803831,6686.773489,1.227680365,3.114513071,8665.16255,12292.4342,1.654020668,4.196099521,9394.785985,14316.01495,1.79610613,4.556557374,5398.750669,5047.215376,1.081900782,2.744683571,7938.605664,10530.15569,1.51970056,3.855341663,8593.895036,12282.70202,1.652327852,4.191805002,32.22302984859204
05-12-2021 2.00,6224.858801,6661.510435,1.223443052,3.103763396,8648.209764,12202.13106,1.645403321,4.174238099,9382.87197,14228.66728,1.787822723,4.535543128,5391.178744,5011.941347,1.076556161,2.731124756,7938.210469,10487.31399,1.51422262,3.841444627,8592.211814,12229.78083,1.646237195,4.17635356,32.20802882182999
05-12-2021 3.00,6219.764418,6640.846948,1.223030214,3.102716063,8649.480771,12193.4578,1.646709988,4.177552994,9378.924518,14205.56765,1.788427787,4.53707812,5389.353017,4999.656941,1.076616933,2.731278928,7937.698266,10475.58896,1.515114073,3.843706164,8598.221742,12231.13102,1.648151735,4.181210575,32.153090427173794
05-12-2021 4.00,6237.473586,6699.920999,1.229959831,3.120295869,8652.888962,12241.07541,1.652097926,4.191221701,9380.578996,14255.15458,1.793952831,4.551094652,5397.298843,5031.395159,1.081365949,2.743326748,7934.403093,10501.54001,1.519120088,3.853869059,8591.837206,12254.56118,1.651922755,4.190777307,32.14774312405238
05-12-2021 5.00,6246.529076,6726.917896,1.231603041,3.124464543,8660.96618,12272.19607,1.653237394,4.194112426,9365.705508,14228.65093,1.791292911,4.544346676,5400.192775,5043.854632,1.08196626,2.744849682,7938.182266,10520.83531,1.519700966,3.855342692,8597.855379,12281.5506,1.652792287,4.19298323,32.19450021789998
05-12-2021 6.00,6244.218681,6703.082353,1.228403357,3.116347236,8664.145116,12247.41181,1.650165136,4.186318389,9388.913836,14251.3689,1.791214264,4.544147157,5398.874981,5026.996348,1.07930294,2.738093082,7940.434945,10498.05171,1.516757936,3.847876494,8591.355985,12232.75722,1.648155326,4.181219684,32.187113870246854
05-12-2021 7.00,6231.5691,6659.119092,1.224258041,3.105830947,8668.873058,12230.88805,1.648665565,4.182514113,9402.456096,14254.64245,1.791017235,4.543647313,5401.147969,5017.806218,1.078133026,2.735125118,7935.366276,10462.01095,1.513931007,3.840704833,8576.726568,12167.18114,1.64337795,4.169099917,32.13650853078698
05-12-2021 8.00,6244.745946,6686.59805,1.227802975,3.114824122,8662.511302,12217.64371,1.649245366,4.183985016,9404.704071,14263.38398,1.793134506,4.549018635,5397.708165,5010.338874,1.078353452,2.735684319,7933.745217,10459.70323,1.515124121,3.843731653,8579.723568,12175.85323,1.645328228,4.174047593,32.10411889272298
05-12-2021 9.00,6240.378643,6691.590365,1.227974863,3.115260186,8655.146663,12221.75824,1.649288461,4.184094343,9402.781345,14283.38427,1.794081994,4.551422325,5400.445026,5027.059057,1.079868489,2.739527829,7930.57236,10471.33761,1.515687532,3.845160977,8586.296108,12214.91022,1.647586649,4.179777002,32.12788145486655
05-12-2021 10.00,6275.73073,6762.950332,1.235296378,3.133834203,8649.818291,12206.11204,1.649562345,4.184789163,9377.267332,14214.35383,1.791206552,4.544127592,5402.630556,5028.016409,1.080806997,2.741908737,7931.39738,10470.90881,1.51689633,3.848227587,8581.151268,12198.14766,1.647743698,4.180175422,32.10096451511172
05-12-2021 11.00,6275.816047,6771.249388,1.236031368,3.135698804,8658.640785,12240.88684,1.651912375,4.190750975,9376.624523,14226.79118,1.791979428,4.546088309,5402.020591,5033.165897,1.081346017,2.743276183,7942.174445,10507.4729,1.5195102,3.854858737,8587.244183,12226.44897,1.649658404,4.185032855,32.15764700392772
05-12-2021 12.00,6305.399635,6822.379007,1.240512671,3.147067462,8657.69639,12220.85512,1.650631662,4.187501922,9377.538179,14208.56289,1.79080757,4.543115411,5400.167754,5020.627528,1.080056383,2.740004498,7951.711297,10514.57315,1.5200559,3.856243129,8589.572881,12213.78901,1.648780708,4.182806221,32.16782460398491
05-12-2021 13.00,0.0,0.0,0.0,0.0,8651.636736,12203.75653,1.649163898,4.183778338,9383.092991,14219.90052,1.791107235,4.543875634,5399.431833,5018.63057,1.079678485,2.739045806,7950.200698,10509.0606,1.519372246,3.854508759,8587.096899,12205.19152,1.647898932,4.180569235,32.16542633789732
05-12-2021 14.00,0.0,0.0,0.0,0.0,8642.458417,12177.51525,1.646054979,4.175891294,9375.914357,14197.18761,1.788346663,4.536872313,5391.862759,5004.282302,1.077328247,2.733083467,7941.052957,10484.59318,1.516502827,3.847229305,8611.688938,12263.62649,1.65049657,4.187159206,32.151257541538506
05-12-2021 15.00,0.0,0.0,0.0,0.0,8644.502847,12196.51898,1.649125765,4.183681599,9391.351054,14253.12517,1.793804701,4.55071886,5389.985213,5005.036287,1.078638333,2.736407036,7936.605636,10485.43359,1.518187782,3.851503883,8605.580781,12261.56974,1.652152016,4.191358923,32.118148866558414
05-12-2021 16.00,0.0,0.0,0.0,0.0,8649.09156,12179.60059,1.647975365,4.180763139,9363.586284,14149.47558,1.787281168,4.534169251,5392.969538,4996.421276,1.077754372,2.734164506,7933.091201,10452.36996,1.515765139,3.845357858,8607.294113,12236.10153,1.650421626,4.186969079,32.068043447978496
05-12-2021 17.00,0.0,0.0,0.0,0.0,8659.158594,12247.92444,1.653669596,4.195208883,9370.940537,14218.53089,1.792832498,4.548252469,5396.043243,5022.717869,1.081256093,2.743048055,7931.353944,10486.13637,1.519286715,3.854291775,8613.610242,12297.34766,1.655771544,4.200541334,32.0970682564491
05-12-2021 18.00,0.0,0.0,0.0,0.0,8660.466839,12219.892,1.650440298,4.18701645,9359.621164,14153.57056,1.787334065,4.534303445,5399.819527,5016.295357,1.079690033,2.739075103,7933.619337,10464.74807,1.516502225,3.847227778,8600.105477,12231.70423,1.649969575,4.185822267,32.09041477249265
05-12-2021 19.00,0.0,0.0,0.0,0.0,8664.435103,12218.77355,1.651004406,4.18844754,9354.239458,14128.04838,1.786546528,4.532305537,5394.334366,4999.264749,1.078464479,2.735965985,7935.904221,10460.95727,1.51693722,3.84833132,8606.573267,12236.53121,1.651105402,4.188703758,32.06959131503343
05-12-2021 20.00,0.0,0.0,0.0,0.0,8669.072586,12224.59678,1.652160741,4.191381056,9370.102818,14162.85829,1.789597139,4.540044657,5393.07347,4993.112386,1.078372927,2.735733724,7922.417885,10423.60461,1.514965087,3.8433282,8602.556866,12219.63639,1.650652584,4.187554999,31.996679384833342
05-12-2021 21.00,0.0,0.0,0.0,0.0,8662.363594,12214.32798,1.652324108,4.191795502,9379.929761,14195.49184,1.792544186,4.547521048,5388.480874,4986.134664,1.078182065,2.735249524,7909.31399,10397.60675,1.513850453,3.840500474,8596.419254,12210.59846,1.650886571,4.188148602,31.940375497661762
05-12-2021 22.00,0.0,0.0,0.0,0.0,8653.837113,12178.21202,1.646394499,4.176752626,9376.130636,14167.66001,1.786985899,4.533420179,5392.955311,4992.015033,1.076440505,2.730831345,7916.607401,10403.37649,1.511152852,3.833656907,8592.237517,12187.36892,1.645889821,4.175472305,32.015148836481224
05-12-2021 23.00,0.0,0.0,0.0,0.0,8645.213408,12179.1644,1.650185117,4.186369079,9368.8289,14175.00521,1.791409897,4.544643459,5393.694818,4999.299278,1.079702622,2.73910704,7912.9645,10412.75716,1.515175672,3.843862436,8602.706829,12234.19545,1.652676152,4.192688606,31.958939259147538
06-12-2021 0.00,0.0,0.0,0.0,0.0,8652.477916,12164.24801,1.648287264,4.181554398,9351.745513,14093.68518,1.785300036,4.529143299,5396.966997,4990.433187,1.078127341,2.735110696,7914.478943,10387.90397,1.512539777,3.837175409,8598.739332,12190.83257,1.648828999,4.18292873,31.938221338611893
06-12-2021 1.00,0.0,0.0,0.0,0.0,8650.616899,12157.92792,1.6458174,4.175288579,9337.085283,14053.21448,1.78056704,4.51713612,5404.713226,5007.221694,1.078475115,2.735992967,7914.277405,10386.34629,1.510592358,3.832234985,8599.96407,12193.95594,1.647105204,4.17855562,31.9745999654865
06-12-2021 2.00,0.0,0.0,0.0,0.0,8648.82881,12150.7611,1.647000579,4.178290196,9321.967516,14012.0874,1.779817945,4.515235735,5407.169363,5008.527166,1.079766267,2.739268502,7911.291884,10376.8649,1.511500704,3.834539377,8588.137166,12160.90114,1.6465666,4.17718923,31.926213494843697
06-12-2021 3.00,0.0,0.0,0.0,0.0,8644.403592,12169.63407,1.649723132,4.185197065,9314.026254,14025.85579,1.782249433,4.521404199,5409.150026,5025.261655,1.082451991,2.746081938,7915.117936,10411.57557,1.515366933,3.844347646,8596.758011,12212.80692,1.651493912,4.189689372,31.951279493289864
06-12-2021 4.00,0.0,0.0,0.0,0.0,8642.321703,12170.45766,1.649240528,4.183972743,9327.816505,14067.47869,1.784245138,4.526467119,5408.879567,5028.233378,1.082280492,2.745646861,7923.079743,10435.63081,1.516616116,3.84751671,8589.455769,12201.15899,1.650204531,4.18641833,31.998722818281916
06-12-2021 5.00,0.0,0.0,0.0,0.0,8652.898157,12183.85412,1.64897318,4.183294505,9315.769198,14020.87861,1.780019449,4.515746933,5403.796881,5013.348767,1.079937676,2.739703349,7912.642763,10399.57485,1.512932607,3.838171983,8596.790427,12206.98227,1.649458859,4.184526627,31.965802131399172
06-12-2021 6.00,0.0,0.0,0.0,0.0,8645.969399,12183.91058,1.650350196,4.186787868,9307.115831,14018.85081,1.781395568,4.519238019,5405.132348,5022.887955,1.081826638,2.744495475,7901.999422,10389.02593,1.513489602,3.839585029,8580.930753,12184.15201,1.649277913,4.184067584,31.92162514479737
06-12-2021 7.00,0.0,0.0,0.0,0.0,8648.828972,12161.50647,1.647717125,4.180108009,9316.0588,14008.312,1.779474972,4.514365645,5399.059155,4997.843888,1.078508773,2.736078352,7905.429489,10371.51337,1.511139687,3.833623509,8578.840506,12149.20473,1.645832565,4.175327051,31.9173719502801
