Unnamed: 0,CMP_SPEED_1,POWER_1,FUEL_FLOW_1,CO2_1,CMP_SPEED_2,POWER_2,FUEL_FLOW_2,CO2_2,CMP_SPEED_2.1,POWER_3,FUEL_FLOW_3,CO2_3,CMP_SPEED_4,POWER_4,FUEL_FLOW_4,CO2_4
17-10-2021 12.00,0.0,0.0,0.0,0.0,6009.613197,5657.953292,1.139330884,3.034313574,9865.949847,14029.25135,1.766649891,4.705015744,5398.5823,4491.678848,1.022794912,2.723950109
17-10-2021 13.00,0.0,0.0,0.0,0.0,5998.361439,5657.799563,1.140289731,3.036867216,9886.094279,14125.87516,1.774110945,4.724886334,5393.805834,4500.461445,1.024606105,2.728773755
17-10-2021 14.00,0.0,0.0,0.0,0.0,6017.823683,5667.837628,1.139872586,3.035756259,9877.559127,14044.19262,1.766954812,4.705827823,5397.655028,4485.223996,1.021719272,2.72108542
17-10-2021 15.00,0.0,0.0,0.0,0.0,6006.442126,5648.546752,1.137993734,3.030752422,9890.167097,14080.00476,1.769261972,4.711972348,5397.523671,4487.097499,1.021927573,2.721640177
17-10-2021 16.00,0.0,0.0,0.0,0.0,5984.524058,5608.931754,1.136626593,3.027111396,9891.964255,14099.51951,1.774161535,4.725021069,5391.492218,4477.582667,1.023168397,2.724944792
17-10-2021 17.00,0.0,0.0,0.0,0.0,6034.976848,5691.58266,1.144576867,3.048284898,9877.680721,14037.21799,1.770220723,4.714525735,5387.882896,4460.07039,1.021227724,2.719776309
17-10-2021 18.00,0.0,0.0,0.0,0.0,6025.180307,5679.726222,1.144647836,3.048473905,9886.169491,14077.71512,1.774644548,4.726307448,5394.381916,4476.664125,1.024108393,2.727448227
17-10-2021 19.00,0.0,0.0,0.0,0.0,6062.535519,5735.32275,1.148059074,3.057558855,9882.468549,14028.61573,1.768709128,4.710499991,5392.944526,4461.858089,1.020771748,2.718561936
17-10-2021 20.00,0.0,0.0,0.0,0.0,6070.49259,5747.687791,1.149762987,3.062096789,9885.262001,14032.0367,1.769751195,4.713275266,5286.317823,4273.518699,1.000807928,2.665393456
17-10-2021 21.00,0.0,0.0,0.0,0.0,6077.494717,5761.886182,1.151175125,3.065857653,9882.787382,14028.64224,1.769737979,4.713240071,5284.445366,4270.987827,1.000611119,2.664869306
17-10-2021 22.00,0.0,0.0,0.0,0.0,6095.464519,5791.919329,1.154585971,3.07494156,9882.47228,14021.24432,1.770021344,4.71399474,5283.423675,4265.652219,1.000528252,2.664648612
17-10-2021 23.00,0.0,0.0,0.0,0.0,6112.782079,5819.749719,1.159799433,3.088826269,9887.884605,14034.10173,1.77460716,4.726207875,5287.119908,4266.800792,1.002913655,2.671001517
18-10-2021 0.00,0.0,0.0,0.0,0.0,6113.604274,5807.779285,1.157426109,3.082505533,9879.750535,13982.17611,1.769476401,4.712543424,5292.201904,4265.6523,1.00167992,2.667715781
18-10-2021 1.00,0.0,0.0,0.0,0.0,6139.617873,5858.856748,1.16298709,3.097315771,9881.278433,13990.45457,1.770940377,4.716442346,5290.11136,4262.401988,1.001874218,2.668233243
18-10-2021 2.00,0.0,0.0,0.0,0.0,6115.810842,5807.139174,1.158726364,3.085968429,9899.124035,14025.06101,1.774130611,4.724938709,5295.523394,4266.998937,1.002922691,2.671025581
18-10-2021 3.00,0.0,0.0,0.0,0.0,6103.070326,5779.371302,1.155090214,3.076284482,9914.291486,14050.63679,1.774260801,4.725285438,5291.284941,4257.307287,1.000956392,2.665788852
18-10-2021 4.00,0.0,0.0,0.0,0.0,6109.687645,5802.17957,1.159365886,3.087671629,9927.874744,14112.09973,1.781163687,4.743669491,5294.865151,4270.641676,1.004301676,2.674698153
18-10-2021 5.00,0.0,0.0,0.0,0.0,6118.395027,5808.346301,1.161193363,3.092538642,9907.465171,14046.42795,1.778738799,4.737211428,5296.460917,4264.93419,1.00472188,2.675817257
18-10-2021 6.00,0.0,0.0,0.0,0.0,6112.680029,5777.512834,1.155688579,3.077878071,9882.291061,13934.26511,1.767850593,4.708213505,5294.992442,4247.772914,1.000559752,2.664732504
18-10-2021 7.00,0.0,0.0,0.0,0.0,6109.663863,5763.382215,1.15495994,3.07593753,9866.316631,13881.80585,1.765474888,4.701886427,5291.856124,4235.68225,0.99976209,2.662608137
18-10-2021 8.00,0.0,0.0,0.0,0.0,6117.844711,5778.81261,1.158970984,3.086619911,9878.392069,13921.22767,1.771710291,4.718492813,5291.86088,4234.582648,1.001865187,2.668209192
18-10-2021 9.00,0.0,0.0,0.0,0.0,6123.52432,5800.30605,1.16129111,3.092798965,9905.82494,14009.56289,1.777690712,4.734420121,5290.449595,4240.165024,1.002697887,2.670426874
18-10-2021 10.00,0.0,0.0,0.0,0.0,6097.803051,5730.81475,1.153162779,3.071151257,9912.660201,13979.76015,1.773686643,4.723756316,5295.132544,4232.947346,1.000651177,2.664975991
18-10-2021 11.00,0.0,0.0,0.0,0.0,6128.79763,5794.632833,1.160756543,3.091375284,9905.958169,13978.71041,1.775717014,4.729163686,5293.893941,4233.917232,1.002044561,2.668686908
18-10-2021 12.00,0.0,0.0,0.0,0.0,6124.442738,5773.154056,1.159927543,3.089167458,9893.163776,13926.30221,1.77424324,4.725238668,5294.120022,4223.413378,1.001939966,2.668408347
18-10-2021 13.00,0.0,0.0,0.0,0.0,6145.847209,5823.457312,1.164831556,3.102228031,9899.289289,13960.12193,1.776511998,4.731280919,5290.843924,4225.072689,1.00222194,2.669159312
18-10-2021 14.00,0.0,0.0,0.0,0.0,6134.237425,5789.591835,1.161383273,3.093044418,9906.988486,13954.81674,1.77587321,4.729579672,5294.063659,4221.726332,1.001647927,2.667630577
18-10-2021 15.00,0.0,0.0,0.0,0.0,6104.514298,5723.652093,1.155696097,3.077898095,9909.760345,13945.23991,1.776152284,4.730322914,5296.904251,4219.138791,1.001919807,2.668354659
18-10-2021 16.00,0.0,0.0,0.0,0.0,6082.743208,5674.566404,1.152254512,3.068732322,9902.065849,13916.91858,1.776379065,4.730926887,5300.442613,4218.794285,1.003082151,2.671450262
18-10-2021 17.00,0.0,0.0,0.0,0.0,6099.374059,5692.28367,1.152008924,3.068078262,9917.694236,13918.47789,1.773438596,4.723095706,5297.429139,4203.539985,0.99958612,2.662139486
18-10-2021 18.00,0.0,0.0,0.0,0.0,6104.879102,5698.41865,1.153366615,3.071694122,9923.17687,13926.98164,1.77513369,4.727610153,5297.292257,4199.949484,0.999874955,2.662908724
18-10-2021 19.00,0.0,0.0,0.0,0.0,6097.155954,5688.020975,1.154746958,3.075370308,9926.630004,13954.7995,1.780494,4.741885953,5298.50292,4204.659253,1.002527384,2.669972783
18-10-2021 20.00,0.0,0.0,0.0,0.0,6085.281963,5660.382498,1.15050174,3.064064266,9908.336486,13894.23961,1.774300344,4.725390751,5299.298604,4202.799083,1.000947717,2.665765749
18-10-2021 21.00,0.0,0.0,0.0,0.0,6074.936278,5638.483076,1.149292039,3.06084254,9901.482582,13877.50873,1.774661468,4.72635251,5295.28385,4193.778717,1.000786644,2.665336772
18-10-2021 22.00,0.0,0.0,0.0,0.0,6077.866056,5654.434331,1.152159387,3.06847898,9898.977544,13898.35429,1.778029428,4.735322202,5294.734599,4200.630066,1.002762722,2.670599544
18-10-2021 23.00,0.0,0.0,0.0,0.0,6066.788863,5619.959249,1.147932447,3.057221617,9896.584687,13861.66707,1.774407381,4.725675815,5294.808745,4190.388786,1.000841622,2.665483191
19-10-2021 0.00,0.0,0.0,0.0,0.0,6059.323684,5603.741898,1.147372598,3.055730604,9920.58891,13919.85502,1.779593949,4.7394889,5296.652925,4191.74933,1.001890367,2.668276252
19-10-2021 1.00,0.0,0.0,0.0,0.0,6020.223322,5517.08929,1.138401268,3.031837782,9905.391083,13855.08667,1.774861783,4.726885999,5298.187574,4184.137686,1.000645216,2.664960114
19-10-2021 2.00,0.0,0.0,0.0,0.0,6024.103358,5516.17599,1.137661415,3.029867377,9904.263733,13832.0232,1.772325076,4.720130134,5289.595436,4163.225403,0.997681134,2.657066048
19-10-2021 3.00,0.0,0.0,0.0,0.0,6037.947338,5532.907726,1.139638148,3.035131895,9895.551133,13793.84224,1.770423671,4.715066233,5293.958668,4163.001712,0.997973857,2.657845641
19-10-2021 4.00,0.0,0.0,0.0,0.0,6047.301223,5568.500288,1.145786349,3.051506039,9890.718653,13830.50779,1.776831452,4.732131702,5295.562667,4178.945792,1.002186122,2.66906392
19-10-2021 5.00,0.0,0.0,0.0,0.0,6033.905228,5518.56652,1.139489095,3.034734931,9879.831271,13748.11745,1.769599246,4.712870589,5295.353392,4159.519272,0.998801536,2.66004995
19-10-2021 6.00,0.0,0.0,0.0,0.0,6039.811415,5532.656278,1.139863291,3.035731503,9885.568337,13764.21121,1.769183261,4.711762721,5290.946768,4154.739852,0.997359686,2.656209955
19-10-2021 7.00,0.0,0.0,0.0,0.0,6027.4689,5499.807924,1.138028245,3.030844332,9873.832827,13722.28013,1.768586473,4.71017333,5288.624958,4142.557528,0.997279721,2.655996988
19-10-2021 8.00,0.0,0.0,0.0,0.0,6045.795591,5535.095799,1.141362387,3.039723959,9891.491151,13766.21526,1.771218556,4.717183203,5285.080214,4137.478776,0.996608647,2.654209755
19-10-2021 9.00,0.0,0.0,0.0,0.0,6019.722809,5495.092793,1.13901958,3.033484497,9911.416558,13838.96371,1.778269566,4.735961748,5285.726049,4144.920327,0.998890651,2.660287283
19-10-2021 10.00,0.0,0.0,0.0,0.0,6046.454875,5552.944554,1.145248122,3.05007261,9911.004463,13856.92482,1.780267099,4.741281662,5291.09997,4160.250734,1.001086209,2.666134585
19-10-2021 11.00,0.0,0.0,0.0,0.0,6054.501038,5560.4621,1.146107367,3.052360989,9890.525505,13793.05571,1.77642537,4.73105021,5291.833736,4155.32737,1.000628796,2.664916384
19-10-2021 12.00,0.0,0.0,0.0,0.0,6027.755337,5487.483279,1.136982662,3.028059693,9886.309104,13728.57196,1.769401111,4.71234291,5302.29749,4155.710429,0.998979159,2.660523003
19-10-2021 13.00,0.0,0.0,0.0,0.0,6029.003011,5488.181581,1.13742206,3.029229917,9879.684883,13710.90214,1.768835617,4.710836861,5300.68409,4151.404174,0.998820214,2.660099693
19-10-2021 14.00,0.0,0.0,0.0,0.0,6025.614391,5489.790302,1.138182599,3.031255415,9880.540655,13730.65781,1.770935137,4.716428391,5297.11535,4151.219457,0.999310774,2.661406172
19-10-2021 15.00,0.0,0.0,0.0,0.0,6029.791655,5499.23003,1.140661769,3.037858045,9876.841971,13731.864,1.773298626,4.722722934,5296.63367,4151.310395,1.000734631,2.665198248
19-10-2021 16.00,0.0,0.0,0.0,0.0,6022.831124,5467.420646,1.135524579,3.024176466,9883.44475,13701.8633,1.768447574,4.709803409,5295.530254,4135.343524,0.997186153,2.655747793
19-10-2021 17.00,0.0,0.0,0.0,0.0,6034.594881,5501.492397,1.139433736,3.034587496,9885.275907,13732.84014,1.771155899,4.717016333,5292.601663,4139.831025,0.998119747,2.658234181
19-10-2021 18.00,0.0,0.0,0.0,0.0,6043.983179,5516.144815,1.14097928,3.038703653,9872.262811,13696.46303,1.768991244,4.711251334,5288.090832,4130.015501,0.997129064,2.655595753
19-10-2021 19.00,0.0,0.0,0.0,0.0,6046.115093,5533.093516,1.144091167,3.046991359,9887.509008,13764.51307,1.775413383,4.728355043,5293.962973,4149.805325,1.000625082,2.664906494
19-10-2021 20.00,0.0,0.0,0.0,0.0,6060.107129,5550.338666,1.145157815,3.049832102,9894.603881,13760.95091,1.774316069,4.725432629,5293.217068,4141.510878,0.999062626,2.660745295
19-10-2021 21.00,0.0,0.0,0.0,0.0,6046.766382,5525.715481,1.142862544,3.04371924,9884.266379,13737.76745,1.773115723,4.722235818,5294.70236,4144.258524,0.999491464,2.661887394
19-10-2021 22.00,0.0,0.0,0.0,0.0,6062.886516,5572.187842,1.147622351,3.056395756,9875.063203,13749.46825,1.774087673,4.724824355,5293.322817,4154.714301,1.000780873,2.665321401
19-10-2021 23.00,0.0,0.0,0.0,0.0,6061.525787,5549.644462,1.143537353,3.04551642,9884.435125,13724.11802,1.769759138,4.713296421,5296.220683,4144.591849,0.997985381,2.657876332
20-10-2021 0.00,0.0,0.0,0.0,0.0,6088.401433,5619.429225,1.152406566,3.069137277,9889.784388,13784.64375,1.776690719,4.731756897,5302.793533,4170.326184,1.002693034,2.670413948
20-10-2021 1.00,0.0,0.0,0.0,0.0,6099.785651,5630.030288,1.153645423,3.072436653,9873.692063,13725.10346,1.773093266,4.722176009,5300.628316,4158.000239,1.001461275,2.667133476
20-10-2021 2.00,0.0,0.0,0.0,0.0,6080.178343,5581.455054,1.146894966,3.054458556,9882.92348,13715.95105,1.769660019,4.713032443,5297.727894,4144.699299,0.99820741,2.658467647
20-10-2021 3.00,0.0,0.0,0.0,0.0,6065.444875,5560.336093,1.144835051,3.048972502,9875.994344,13713.60691,1.76968267,4.713092769,5298.387723,4151.127189,0.999002225,2.660584432
20-10-2021 4.00,0.0,0.0,0.0,0.0,6072.670528,5581.227914,1.148019013,3.057452164,9860.766979,13696.00291,1.770274966,4.714670197,5299.377621,4157.792628,1.000724993,2.66517258
20-10-2021 5.00,0.0,0.0,0.0,0.0,6086.906251,5618.602297,1.152091522,3.06829824,9890.880667,13791.63586,1.776959238,4.732472027,5298.554662,4164.580811,1.001824651,2.668101235
20-10-2021 6.00,0.0,0.0,0.0,0.0,6123.643573,5680.051337,1.155392115,3.077088517,9914.620529,13821.14306,1.774725586,4.726523271,5294.434486,4152.527054,0.998053678,2.658058221
20-10-2021 7.00,0.0,0.0,0.0,0.0,6121.794701,5690.366968,1.157624443,3.083033746,9912.28983,13847.89101,1.778247777,4.735903718,5295.009672,4163.619585,1.000363044,2.664208623
20-10-2021 8.00,0.0,0.0,0.0,0.0,6122.633417,5686.625625,1.156501456,3.080042959,9915.859681,13843.09457,1.776869733,4.732233655,5297.404861,4163.781885,0.999747712,2.662569844
20-10-2021 9.00,0.0,0.0,0.0,0.0,6142.631633,5718.52457,1.158448552,3.085228548,9920.601396,13837.2808,1.774741041,4.726564434,5295.950511,4156.858382,0.997890106,2.657622589
20-10-2021 10.00,0.0,0.0,0.0,0.0,6161.959274,5776.612484,1.165948661,3.10520315,9915.766274,13875.1487,1.779873251,4.740232748,5292.639648,4166.789916,1.000577263,2.664779138
20-10-2021 11.00,0.0,0.0,0.0,0.0,6169.172348,5783.526885,1.165814767,3.104846559,9905.065528,13832.73001,1.775897092,4.729643276,5297.043319,4169.385237,1.000101265,2.663511441
20-10-2021 12.00,0.0,0.0,0.0,0.0,6190.342624,5822.152309,1.168545666,3.112119603,9917.105995,13854.98995,1.775877411,4.729590861,5295.343464,4165.958219,0.998861088,2.660208551
20-10-2021 13.00,0.0,0.0,0.0,0.0,6199.553882,5851.155872,1.171352606,3.119595163,9908.059306,13856.27895,1.775968178,4.729832596,5298.497255,4180.348864,1.000548998,2.664703863
20-10-2021 14.00,0.0,0.0,0.0,0.0,6166.588991,5786.734005,1.165290174,3.103449441,9930.25111,13907.38071,1.77947684,4.73917701,5296.480269,4175.500671,1.000137443,2.663607793
20-10-2021 15.00,0.0,0.0,0.0,0.0,6157.465623,5764.688762,1.161708786,3.093911339,9933.951272,13901.63287,1.776955818,4.732462919,5296.504996,4172.796427,0.998535905,2.659342509
20-10-2021 16.00,0.0,0.0,0.0,0.0,6188.21466,5831.246768,1.167849019,3.110264264,9928.346495,13902.63788,1.776547939,4.731376638,5292.204298,4171.59497,0.998119916,2.65823463
20-10-2021 17.00,0.0,0.0,0.0,0.0,6199.29411,5860.145902,1.170501248,3.117327791,9924.409326,13906.91712,1.776603359,4.731524237,5297.485673,4186.341673,0.999586354,2.662140109
20-10-2021 18.00,0.0,0.0,0.0,0.0,6207.22852,5873.484983,1.172151673,3.12172327,9937.237587,13936.08009,1.778958153,4.737795623,5298.089576,4185.855432,0.999830645,2.662790715
20-10-2021 19.00,0.0,0.0,0.0,0.0,6225.670161,5927.952278,1.178155528,3.137712989,9951.149507,14009.94929,1.784810067,4.753380683,5301.712591,4205.947953,1.002773924,2.670629378
20-10-2021 20.00,0.0,0.0,0.0,0.0,6247.803732,5982.712562,1.182687238,3.149782026,9947.359594,14021.89554,1.784618158,4.752869584,5302.709506,4217.203279,1.003462802,2.672464026
20-10-2021 21.00,0.0,0.0,0.0,0.0,6222.194219,5925.131832,1.176215638,3.132546593,9959.600907,14031.53066,1.783758183,4.750579261,5304.793653,4214.814,1.002327842,2.669441355
20-10-2021 22.00,0.0,0.0,0.0,0.0,6199.345809,5890.771779,1.173444233,3.125165672,9959.202067,14051.09016,1.785781563,4.755968012,5305.244013,4222.503515,1.00359415,2.672813839
20-10-2021 23.00,0.0,0.0,0.0,0.0,6192.949331,5893.798071,1.173529618,3.125393072,9942.909115,14040.29862,1.784738318,4.753189598,5307.840133,4238.555198,1.005140382,2.67693183
21-10-2021 0.00,0.0,0.0,0.0,0.0,6225.783925,5944.737282,1.178441674,3.138475065,9923.902224,13970.58462,1.78038124,4.741585646,5311.862049,4236.284574,1.004893041,2.6762731
21-10-2021 1.00,0.0,0.0,0.0,0.0,6226.253663,5968.426012,1.179800778,3.142094688,9883.010008,13911.92732,1.775344477,4.728171529,5307.379592,4246.192905,1.005249572,2.677222628
21-10-2021 2.00,0.0,0.0,0.0,0.0,6210.241572,5912.97591,1.173453032,3.125189106,9890.836421,13878.94109,1.771711558,4.718496189,5313.417144,4238.566344,1.003522152,2.672622091
21-10-2021 3.00,0.0,0.0,0.0,0.0,6202.991564,5914.23111,1.172908644,3.123739269,9898.695311,13925.73142,1.773797199,4.724050753,5312.059851,4248.30453,1.004025575,2.673962827
21-10-2021 4.00,0.0,0.0,0.0,0.0,6233.146969,5986.579991,1.179931213,3.142442066,9888.939805,13930.96965,1.774418007,4.725704117,5314.151649,4262.649039,1.005755815,2.678570876
21-10-2021 5.00,0.0,0.0,0.0,0.0,6216.610353,5953.501239,1.175990663,3.13194743,9883.523376,13912.54819,1.772168434,4.719712958,5314.369123,4262.729711,1.005092345,2.676803895
21-10-2021 6.00,0.0,0.0,0.0,0.0,6220.446482,5978.6411,1.179726049,3.141895666,9880.421058,13944.34175,1.776142787,4.73029762,5313.384958,4273.936866,1.007509054,2.683240175
21-10-2021 7.00,0.0,0.0,0.0,0.0,6225.151486,5968.170882,1.175958149,3.131860836,9877.908348,13889.54665,1.768618421,4.710258417,5315.583423,4264.104424,1.00394976,2.673760915
21-10-2021 8.00,0.0,0.0,0.0,0.0,6227.350063,5986.726788,1.177470519,3.135888644,9898.244748,13964.91675,1.773019062,4.721978388,5318.465489,4279.922828,1.005482344,2.677842557
21-10-2021 9.00,0.0,0.0,0.0,0.0,6237.541954,6013.819885,1.181079892,3.145501276,9880.551561,13939.65404,1.77282012,4.721448557,5322.275592,4291.742786,1.007668459,2.683664709
21-10-2021 10.00,0.0,0.0,0.0,0.0,6246.32543,6036.029195,1.182776004,3.150018432,9870.121743,13922.6651,1.771151023,4.717003347,5322.084954,4295.418743,1.007698002,2.683743389
21-10-2021 11.00,0.0,0.0,0.0,0.0,6253.667105,6072.818511,1.186277365,3.159343404,9868.756057,13962.43467,1.773718876,4.72384216,5320.973151,4310.712434,1.00941499,2.688316143
21-10-2021 12.00,0.0,0.0,0.0,0.0,6238.991178,6042.953434,1.181580665,3.146834957,9879.040544,13977.47486,1.77195134,4.719134785,5321.73854,4311.982805,1.007932314,2.684367419
21-10-2021 13.00,0.0,0.0,0.0,0.0,6225.395801,6017.172853,1.178814256,3.13946734,9880.315209,13980.66519,1.771666012,4.718374888,5327.534606,4322.721045,1.008817621,2.686725204
21-10-2021 14.00,0.0,0.0,0.0,0.0,6244.378788,6048.334925,1.181068061,3.145469769,9897.133683,14008.4571,1.7725145,4.720634615,5326.635316,4317.239259,1.007645652,2.683603968
21-10-2021 15.00,0.0,0.0,0.0,0.0,6251.346028,6069.317529,1.183868093,3.152926929,9892.519099,14014.60512,1.774141893,4.724968758,5325.834124,4321.06361,1.008777703,2.686618893
21-10-2021 16.00,0.0,0.0,0.0,0.0,6296.218457,6166.718453,1.19139244,3.172966085,9881.444433,14000.04095,1.770885364,4.716295833,5329.200233,4335.066989,1.008934383,2.687036171
21-10-2021 17.00,0.0,0.0,0.0,0.0,6288.535201,6175.340219,1.193795726,3.179366618,9873.918194,14032.5869,1.775164818,4.727693054,5326.825429,4347.85604,1.011701937,2.694406835
21-10-2021 18.00,0.0,0.0,0.0,0.0,6280.374043,6148.233605,1.19014035,3.169631466,9888.429532,14042.85658,1.774132511,4.724943772,5324.108592,4335.428155,1.009366925,2.688188134
21-10-2021 19.00,0.0,0.0,0.0,0.0,6306.501828,6213.943906,1.19621106,3.185799236,9885.979784,14064.31517,1.775392894,4.728300475,5329.964558,4356.446737,1.011613033,2.694170063
21-10-2021 20.00,0.0,0.0,0.0,0.0,6310.246581,6231.687016,1.197139789,3.188272665,9891.431244,14095.02416,1.776446938,4.731107648,5329.192893,4363.371693,1.011813457,2.694703842
21-10-2021 21.00,0.0,0.0,0.0,0.0,6317.086442,6223.80734,1.19537093,3.183561767,9887.853382,14043.15506,1.771805081,4.718745262,5334.08469,4356.649489,1.010192742,2.690387484
21-10-2021 22.00,0.0,0.0,0.0,0.0,6339.398937,6299.097971,1.202664216,3.202985549,9889.717667,14107.28539,1.776295855,4.730705279,5336.160167,4383.421575,1.013350408,2.698797113
21-10-2021 23.00,0.0,0.0,0.0,0.0,6333.256527,6268.291433,1.198895649,3.192948946,9891.58541,14073.07828,1.772820103,4.721448511,5336.013232,4369.616717,1.011085558,2.692765271
22-10-2021 0.00,0.0,0.0,0.0,0.0,6333.384805,6281.114296,1.199949992,3.195756915,9873.528747,14051.56805,1.771238125,4.717235322,5342.222576,4389.871645,1.013131295,2.69821356
22-10-2021 1.00,0.0,0.0,0.0,0.0,6333.904961,6298.638834,1.20290764,3.203633846,9855.953629,14045.11598,1.772850456,4.721529348,5342.986413,4402.791448,1.015670473,2.704976005
22-10-2021 2.00,0.0,0.0,0.0,0.0,6325.967763,6286.016458,1.201252237,3.199225108,9872.430255,14089.19884,1.774943977,4.727104902,5340.438638,4400.969421,1.015052476,2.703330132
22-10-2021 3.00,0.0,0.0,0.0,0.0,6319.254886,6251.880499,1.196267159,3.18594864,9876.898422,14055.25963,1.770333925,4.714827219,5340.672719,4386.796738,1.011969809,2.695120243
22-10-2021 4.00,0.0,0.0,0.0,0.0,6333.967787,6314.437476,1.203167339,3.204325488,9872.622593,14112.17386,1.775622908,4.728913057,5337.482863,4405.746834,1.014997985,2.703185009
22-10-2021 5.00,0.0,0.0,0.0,0.0,6324.579174,6297.101076,1.201339379,3.199457188,9876.476351,14122.68561,1.775990389,4.729891748,5340.373128,4411.512229,1.015407664,2.704276081
22-10-2021 6.00,0.0,0.0,0.0,0.0,6332.275345,6323.581264,1.203033667,3.203969486,9849.891909,14075.90821,1.772056907,4.719415936,5343.572264,4425.772642,1.016284591,2.70661155
22-10-2021 7.00,0.0,0.0,0.0,0.0,6292.726813,6239.017521,1.19481982,3.182094027,9869.897345,14111.5743,1.773662191,4.723691194,5345.972426,4425.518073,1.015878815,2.705530872
22-10-2021 8.00,0.0,0.0,0.0,0.0,6303.205966,6247.629909,1.195732276,3.184524117,9859.226832,14063.35011,1.770787888,4.716036232,5347.258026,4418.481783,1.015158937,2.703613661
22-10-2021 9.00,0.0,0.0,0.0,0.0,6345.99786,6340.145596,1.203288625,3.204648502,9878.223967,14120.3835,1.772968356,4.721843343,5345.320215,4421.059907,1.014558207,2.702013773
22-10-2021 10.00,0.0,0.0,0.0,0.0,6367.776173,6371.932359,1.205810753,3.211365537,9873.364627,14085.77766,1.770215168,4.714510939,5342.019059,4406.984358,1.012684493,2.697023619
22-10-2021 11.00,0.0,0.0,0.0,0.0,6403.898044,6461.400489,1.213745464,3.232497593,9863.318871,14092.77993,1.770357883,4.714891023,5342.071342,4419.990253,1.013890783,2.700236263
22-10-2021 12.00,0.0,0.0,0.0,0.0,6436.859498,6516.298415,1.218835372,3.246053248,9845.298814,14029.3957,1.766553203,4.704758242,5346.117917,4418.914723,1.013846428,2.700118135
22-10-2021 13.00,0.0,0.0,0.0,0.0,6429.294527,6526.312791,1.219538678,3.24792632,9856.666101,14101.29126,1.77071486,4.715841739,5349.76006,4443.656429,1.016305077,2.706666109
22-10-2021 14.00,0.0,0.0,0.0,0.0,6417.772365,6498.809403,1.2166664,3.240276751,9844.541074,14062.23434,1.767775492,4.708013491,5352.579775,4445.766212,1.016242299,2.706498918
22-10-2021 15.00,0.0,0.0,0.0,0.0,6405.207378,6481.621623,1.216942629,3.241012415,9841.434262,14076.33944,1.771311068,4.717429585,5352.795072,4451.338241,1.018447217,2.712371146
22-10-2021 16.00,0.0,0.0,0.0,0.0,6417.876626,6512.101271,1.218343484,3.244743231,9833.712415,14061.21791,1.768335857,4.709505881,5351.913407,4454.301495,1.01756461,2.710020551
22-10-2021 17.00,0.0,0.0,0.0,0.0,6435.574916,6531.833165,1.219699445,3.248354482,9828.430645,14018.16951,1.765003066,4.700629853,5350.788348,4441.08001,1.015759106,2.705212056
22-10-2021 18.00,0.0,0.0,0.0,0.0,6458.855091,6574.656447,1.222300097,3.255280647,9828.216147,14006.56941,1.762546811,4.694088252,5347.579827,4433.365071,1.013882517,2.700214246
22-10-2021 19.00,0.0,0.0,0.0,0.0,6476.382897,6623.128014,1.229396032,3.274178837,9839.239238,14066.75251,1.770143893,4.714321116,5346.733498,4440.041651,1.016976347,2.708453864
22-10-2021 20.00,0.0,0.0,0.0,0.0,6495.264693,6635.272926,1.228304132,3.271270845,9841.203352,14017.68639,1.763977139,4.697897561,5351.694378,4431.317126,1.014189908,2.701032905
22-10-2021 21.00,0.0,0.0,0.0,0.0,6512.497792,6677.571213,1.232534429,3.282537147,9824.797314,13993.02282,1.763040664,4.695403501,5352.752514,4438.658092,1.015343551,2.704105333
22-10-2021 22.00,8344.062346,10539.03478,1.528840545,4.071671966,6522.115357,6699.42679,1.234369651,3.287424787,9850.261439,14058.11191,1.766929499,4.705760409,5350.913811,4436.922373,1.015001154,2.703193448
22-10-2021 23.00,8326.004204,10525.0523,1.5301386,4.075129,6536.61913,6745.995806,1.240442242,3.303597565,9841.935651,14074.57044,1.7706362,4.715632248,5353.886177,4453.448744,1.01841985,2.712298263
23-10-2021 0.00,8321.757826,10492.29574,1.525590948,4.063017503,6534.471971,6727.219362,1.236963146,3.294331892,9837.605689,14031.97004,1.765426546,4.701757682,5357.583932,4450.903319,1.016640542,2.707559534
23-10-2021 1.00,8301.298516,10424.11076,1.520521091,4.049515248,6554.983506,6753.377752,1.23914335,3.300138303,9859.545954,14057.92916,1.76685874,4.705571959,5356.685999,4438.534612,1.015206316,2.703739844
23-10-2021 2.00,8291.747463,10437.84821,1.523182339,4.056602797,6536.143345,6738.634139,1.239174626,3.300221597,9856.121174,14096.31836,1.771233455,4.717222885,5354.492929,4450.475587,1.017627769,2.71018876
23-10-2021 3.00,8284.667244,10402.07329,1.521024023,4.050854679,6518.023197,6687.626495,1.234937242,3.288936421,9851.704879,14061.42771,1.769538389,4.712708514,5356.287136,4443.373502,1.017214901,2.709089193
23-10-2021 4.00,8290.565448,10446.5781,1.524256614,4.059463849,6514.656832,6702.730681,1.236324063,3.29262986,9856.441431,14111.60817,1.772647306,4.72098831,5352.44511,4452.337848,1.018194279,2.711697512
23-10-2021 5.00,8288.467497,10437.77834,1.524126487,4.05911729,6500.366724,6670.600273,1.233856824,3.286059006,9868.114189,14136.88625,1.774878892,4.726931564,5352.482517,4449.843503,1.01825467,2.711858349
23-10-2021 6.00,8273.736101,10361.31036,1.515846734,4.037066307,6493.851758,6629.65033,1.22798101,3.270410292,9869.449681,14082.73144,1.768327594,4.709483875,5344.221455,4416.566755,1.012780801,2.697280112
