Unnamed: 0,POWER_1,FUEL_FLOW_1,CO2_1,CMP_SPEED_2,POWER_2,FUEL_FLOW_2,CO2_2,DATE_TIME,THERMAL_EFF
17-11-2021 6.00,16204.58529,2.025404284,4.99477656,9903.537359,15930.25672,2.007827137,4.951430191,9975.945555,37.221034119807115
17-11-2021 7.00,16147.09888,2.019791482,4.98093503,9892.649657,15836.41506,1.999853758,4.931767327,9978.788777,37.192057683278314
17-11-2021 8.00,16178.58563,2.024454407,4.992434102,9883.157916,15836.32851,2.002353467,4.937931769,9980.480134,37.178750485677845
17-11-2021 9.00,16198.27574,2.026348074,4.997104006,9878.394401,15832.0615,2.002640535,4.938639697,9984.225026,37.18921214898528
17-11-2021 10.00,16186.19771,2.025449425,4.994887878,9862.585874,15783.3056,1.999360822,4.930551716,9981.837035,37.17797026747316
17-11-2021 11.00,16182.59007,2.025300298,4.994520123,9857.346045,15771.41399,1.998695826,4.928911793,9979.816319,37.172420782850615
17-11-2021 12.00,16164.38179,2.022773741,4.988289472,9869.595498,15795.12932,1.998804707,4.929180299,9976.595071,37.17697340600304
17-11-2021 13.00,16131.41953,2.019906807,4.981219428,9873.167619,15776.95002,1.996841475,4.924338845,9975.17056,37.15382161495861
17-11-2021 14.00,16172.52644,2.025392329,4.994747077,9877.82915,15820.20745,2.002503455,4.93830165,9978.744075,37.14761598326258
17-11-2021 15.00,16116.45762,2.020014204,4.981484277,9870.54133,15752.18501,1.996403517,4.923258811,9976.242756,37.1173878981015
17-11-2021 16.00,16109.65731,2.018888264,4.978707636,9879.142001,15775.98792,1.997175771,4.925163239,9973.566246,37.12241802703229
17-11-2021 17.00,16158.65396,2.024563118,4.992702191,9872.318104,15803.5834,2.001496258,4.935817838,9974.305925,37.13095317182912
17-11-2021 18.00,16123.48536,2.020772372,4.983353968,9861.65969,15735.80147,1.995655664,4.921414558,9975.997692,37.11964125777409
17-11-2021 19.00,16163.98409,2.023469413,4.990005044,9890.640531,15838.35881,2.002257667,4.93769552,9981.742764,37.16327753511148
17-11-2021 20.00,16138.60838,2.021859096,4.986033899,9901.432481,15833.52014,2.001918716,4.936859645,9985.214441,37.13448756146317
17-11-2021 21.00,16166.9255,2.025942312,4.99610337,9905.690751,15867.74022,2.006332663,4.947744721,9987.096267,37.12466987973965
17-11-2021 22.00,16153.41985,2.024395585,4.992289043,9900.460323,15845.97569,2.004313123,4.942764407,9985.119891,37.12199756888342
17-11-2021 23.00,16132.48756,2.021666049,4.985557833,9903.855206,15834.83797,2.002233417,4.937635718,9985.179879,37.123948318064606
18-11-2021 0.00,16133.25021,2.021071187,4.984090864,9913.309398,15860.87146,2.003292832,4.940248302,9985.539572,37.13663053241953
18-11-2021 1.00,16100.5297,2.020183663,4.981902172,9908.442742,15818.88959,2.001756638,4.93645995,9984.36414,37.07759428667724
18-11-2021 2.00,16143.20594,2.024701606,4.99304371,9916.999323,15877.57824,2.007228639,4.949954255,9986.476398,37.0929178836466
18-11-2021 3.00,16128.12172,2.023069608,4.989019098,9918.664304,15863.09233,2.005598962,4.945935368,9987.917201,37.088152914424256
18-11-2021 4.00,16143.77337,2.022842955,4.988460157,9922.416936,15885.0557,2.005922881,4.946734171,9989.370902,37.12830501543415
18-11-2021 5.00,16149.50704,2.026753232,4.99810315,9946.011056,15966.03882,2.014547655,4.968003417,9985.346721,37.06983339760606
18-11-2021 6.00,16095.1701,2.019964129,4.981360788,9950.165663,15924.13089,2.008573968,4.953271923,9985.294705,37.06928009931843
18-11-2021 7.00,16160.80831,2.026387737,4.997201818,9959.08011,16011.38011,2.016412774,4.97260292,9986.126423,37.1024653926098
18-11-2021 8.00,16096.49672,2.019648797,4.980583159,9958.752563,15950.19627,2.009857469,4.956437119,9984.839729,37.07812365998907
18-11-2021 9.00,16123.79931,2.025014527,4.993815394,9972.304041,16023.30536,2.018153584,4.976895869,9981.466223,37.04260146447691
18-11-2021 10.00,16103.99006,2.021509209,4.985171054,9970.670967,15998.35856,2.014306575,4.967408898,9981.803741,37.061245300125364
18-11-2021 11.00,16110.40242,2.021522328,4.985203406,9965.082122,15989.65461,2.01337593,4.965113868,9981.931502,37.07576190454016
18-11-2021 12.00,16101.08949,2.021891863,4.986114705,9971.044869,15993.05201,2.014475803,4.967826224,9983.021308,37.04755723599263
18-11-2021 13.00,16120.29012,2.022911852,4.988630061,9956.140111,15966.2196,2.012772413,4.963625557,9985.262233,37.07303430469375
18-11-2021 14.00,16086.09932,2.019774382,4.98089286,9966.742885,15961.02017,2.011562403,4.960641594,9985.621404,37.051869405561874
18-11-2021 15.00,16135.31905,2.023244245,4.989449764,9956.17711,15978.08323,2.012958007,4.964083244,9986.373037,37.10150115581307
18-11-2021 16.00,16108.39697,2.020582716,4.982886262,9959.706346,15970.29972,2.011502982,4.96049506,9983.082725,37.08838548740596
18-11-2021 17.00,16136.53308,2.024120437,4.991610511,9965.116667,16009.85211,2.015771419,4.971021298,9984.156131,37.08823115595167
18-11-2021 18.00,16121.45708,2.022212838,4.986906248,9968.752522,16006.28973,2.014546374,4.968000257,9983.378029,37.08853393410653
18-11-2021 19.00,16083.766,2.019790327,4.98093218,9973.056835,15977.33426,2.012688798,4.963419356,9984.652702,37.04620250057552
18-11-2021 20.00,16110.46431,2.023348539,4.989706961,9966.330985,15987.30418,2.015321311,4.969911302,9983.936816,37.04244078575811
18-11-2021 21.00,16101.08317,2.019665571,4.980624525,9966.615581,15982.79419,2.011923718,4.961532619,9982.254941,37.08838046896371
18-11-2021 22.00,16100.29711,2.020056701,4.981589077,9935.551793,15885.61824,2.006161173,4.947321815,9986.533468,37.0793889792249
18-11-2021 23.00,16108.90042,2.020504349,4.982693006,9920.664259,15850.20481,2.003723387,4.94131008,9987.638325,37.09098319347991
19-11-2021 0.00,16105.91076,2.02204903,4.986502288,9934.700969,15889.04706,2.007972645,4.951789022,9986.363643,37.0557702209614
19-11-2021 1.00,16122.24874,2.024232291,4.991886348,9944.721888,15930.11126,2.011621251,4.960786717,9987.33091,37.05335241959469
19-11-2021 2.00,16108.83339,2.020498827,4.982679387,9954.231849,15958.85358,2.010625013,4.958329931,9981.601441,37.090930224714
19-11-2021 3.00,16083.68726,2.01894866,4.978856577,9974.1262,15996.27144,2.013089872,4.96440843,9978.81576,37.06146502272163
19-11-2021 4.00,16130.64558,2.025107477,4.994044614,9978.791384,16057.05175,2.020179028,4.981890743,9978.327449,37.05662906103403
19-11-2021 5.00,16091.84145,2.018757254,4.978384556,9965.792002,15984.41272,2.011692848,4.960963281,9977.670817,37.08377035273943
19-11-2021 6.00,16081.78182,2.01921016,4.979501454,9977.256442,16015.17838,2.014769012,4.968549297,9974.502439,37.05227522155367
19-11-2021 7.00,16109.92746,2.022201786,4.986878994,9963.418073,16005.53635,2.015436956,4.970196491,9974.439286,37.06221179703865
19-11-2021 8.00,16078.98539,2.019605655,4.980476768,9957.529712,15954.66725,2.011616444,4.960774864,9975.857333,37.038577667857574
19-11-2021 9.00,16066.16875,2.018299981,4.977256894,9948.845511,15925.91033,2.009359761,4.955209739,9972.952365,37.03299584404813
19-11-2021 10.00,16106.41438,2.021857076,4.986028916,9948.97409,15965.91582,2.012828621,4.963764168,9972.781142,37.06044709215304
19-11-2021 11.00,16078.0894,2.01812802,4.976832825,9963.738361,15973.53916,2.011315895,4.960033691,9974.188533,37.06363115131952
19-11-2021 12.00,16108.76376,2.023665368,4.99048828,9961.438956,16006.96196,2.017117496,4.974340809,9971.028779,37.0327319233974
19-11-2021 13.00,16120.0177,2.023391689,4.989813372,9967.243069,16028.23477,2.017402624,4.975043953,9973.064082,37.06361626800938
19-11-2021 14.00,16101.14222,2.018558944,4.977895513,9966.026278,16001.41346,2.012078867,4.961915228,9974.586334,37.10884938724254
19-11-2021 15.00,16108.04973,2.019133679,4.979312845,9966.537022,16006.51971,2.012374502,4.962644283,9975.567708,37.11420200420852
19-11-2021 16.00,16113.84078,2.02049159,4.982661542,9942.223079,15950.23282,2.009858394,4.956439398,9973.976148,37.10259273994485
19-11-2021 17.00,16124.87892,2.023390602,4.989810689,9941.922734,15951.02745,2.012047816,4.961838654,9977.409588,37.07481324445504
19-11-2021 18.00,16119.38039,2.021979332,4.986330407,9950.160708,15959.63804,2.011563114,4.960643348,9980.496219,37.088038939970794
19-11-2021 19.00,16141.91106,2.021670452,4.985568689,9957.465338,16005.09568,2.012726845,4.963513183,9979.340623,37.14555269957958
19-11-2021 20.00,16158.71237,2.025312655,4.994550595,9966.267001,16060.08983,2.018795757,4.978479508,9974.142617,37.1173457489152
19-11-2021 21.00,16086.37561,2.017936752,4.976361147,9960.254864,15971.34105,2.010452631,4.957904826,9974.59529,37.086247586381106
19-11-2021 22.00,16152.41598,2.023460739,4.989983652,9964.158651,16059.80331,2.017295636,4.974780115,9969.885784,37.13684001421635
19-11-2021 23.00,16136.85661,2.023966403,4.991230652,9977.87374,16089.02636,2.020534583,4.982767565,9967.317168,37.09179741487546
20-11-2021 0.00,16121.25029,2.023031631,4.988925446,9968.667592,16055.94383,2.018480027,4.977700898,9964.47587,37.07304734038405
20-11-2021 1.00,16109.8649,2.020454534,4.98257016,9974.249697,16063.27628,2.017142819,4.974403257,9963.306883,37.09411846872181
20-11-2021 2.00,16095.6849,2.016761713,4.973463426,9978.608848,16054.76801,2.013788444,4.966131155,9965.435279,37.12932994495548
20-11-2021 3.00,16130.20964,2.022304323,4.987131857,9976.66139,16086.26794,2.019299117,4.979720827,9964.777114,37.10699108554276
20-11-2021 4.00,16120.78627,2.018296663,4.977248711,9972.168558,16066.29711,2.014700675,4.968380774,9964.119352,37.158951936551844
20-11-2021 5.00,16122.40739,2.019324523,4.979783479,9964.710186,16048.00643,2.01439666,4.967631054,9963.987425,37.14377242554729
20-11-2021 6.00,16135.90499,2.020333129,4.982270766,9944.310275,15997.12127,2.011259547,4.959894732,9966.893225,37.156310289194906
20-11-2021 7.00,16139.55719,2.021580923,4.985347905,9952.212885,16028.54459,2.014262331,4.96729979,9964.823236,37.14178081634531
20-11-2021 8.00,16149.17881,2.022744144,4.988216483,9935.289043,15985.44811,2.012050516,4.961845311,9967.159701,37.14255105667826
20-11-2021 9.00,16109.99497,2.018155398,4.976900341,9939.336086,15955.63084,2.007956635,4.95174954,9967.807092,37.136676906133985
20-11-2021 10.00,16133.16259,2.019600717,4.980464592,9944.793705,15990.5664,2.010155436,4.957171925,9968.965306,37.163467852912895
20-11-2021 11.00,16157.62803,2.021657717,4.985537284,9937.722642,15995.70368,2.011026596,4.959320261,9968.928315,37.18195460180787
20-11-2021 12.00,16151.76541,2.019716025,4.980748948,9940.765438,16004.5175,2.010006064,4.956803563,9966.576864,37.20419613476466
20-11-2021 13.00,16159.02307,2.022625073,4.987922845,9938.129636,15999.48188,2.012198448,4.962210121,9968.638302,37.16738041083305
20-11-2021 14.00,16157.31495,2.020723975,4.983234618,9924.486047,15961.74533,2.008153667,4.952235433,9968.329636,37.19841495430493
20-11-2021 15.00,16158.27713,2.019866034,4.98111888,9916.735169,15944.68334,2.006229088,4.947489298,9967.063438,37.21643116840364
20-11-2021 16.00,16151.3536,2.019917284,4.981245265,9932.127063,15972.84292,2.008391106,4.952820973,9969.520342,37.19954073679357
20-11-2021 17.00,16180.54392,2.021294032,4.984640413,9935.518029,15998.20281,2.00961013,4.955827164,9974.445304,37.24138819661999
20-11-2021 18.00,16195.46305,2.023391657,4.989813291,9922.554333,15986.77168,2.010200947,4.957284156,9971.379766,37.2370830127
20-11-2021 19.00,16182.81687,2.020235048,4.982028893,9909.124405,15941.06468,2.005001096,4.944460992,9970.036535,37.26614390328602
20-11-2021 20.00,16176.20641,2.01983,4.981030017,9908.108924,15933.43741,2.00458549,4.94343608,9969.571621,37.258391330848404
20-11-2021 21.00,16140.00099,2.017546027,4.975397593,9899.60684,15875.32427,2.000942966,4.934453384,9969.487689,37.21708412320058
20-11-2021 22.00,16146.09285,2.016770484,4.973485057,9892.192685,15863.80668,1.999096438,4.929899726,9968.462352,37.245448407881156
20-11-2021 23.00,16182.42382,2.021174295,4.984345135,9880.304814,15869.9169,2.0017263,4.936385136,9967.6504,37.247921488018974
21-11-2021 0.00,16190.58943,2.019752262,4.98083831,9900.18475,15929.23515,2.003431064,4.940589191,9968.473347,37.29295481405958
21-11-2021 1.00,16163.48479,2.018976325,4.978924802,9914.449909,15944.42755,2.00532759,4.945266147,9967.590926,37.244831246357194
21-11-2021 2.00,16187.21002,2.022750545,4.988232268,9924.379754,16001.21246,2.011242064,4.959851617,9965.613025,37.22990370588435
21-11-2021 3.00,16192.22873,2.021745375,4.985753456,9923.232687,16008.06311,2.010541171,4.958123171,9964.079637,37.25996220549161
21-11-2021 4.00,16167.93765,2.016789535,4.973532036,9938.311798,16025.55047,2.00824093,4.952450629,9963.83737,37.29548720337463
21-11-2021 5.00,16157.34658,2.015361324,4.970009978,9906.951988,15931.79878,2.001524674,4.935887912,9962.714097,37.297468789054136
21-11-2021 6.00,16207.36504,2.022569882,4.987786741,9895.677091,15947.74383,2.006660749,4.948553801,9963.54241,37.279589051597036
21-11-2021 7.00,16138.02808,2.015164224,4.969523915,9882.850352,15843.52439,1.996960263,4.924631782,9963.890215,37.256517787296744
21-11-2021 8.00,16185.89642,2.01905502,4.979118867,9896.366288,15930.72702,2.003303411,4.940274391,9962.383121,37.29501974003673
21-11-2021 9.00,16176.59006,2.01974679,4.980824817,9902.676697,15946.5105,2.005589878,4.945912965,9959.672954,37.26081000192433
21-11-2021 10.00,16212.96076,2.022891748,4.988580484,9905.932517,15984.9132,2.008728461,4.953652911,9961.668665,37.28652645091442
21-11-2021 11.00,16144.61998,2.016035202,4.971671804,9909.350419,15922.02552,2.002079959,4.93725728,9963.216774,37.25563362738482
21-11-2021 12.00,16201.91737,2.022771864,4.988284842,9913.380243,15986.40149,2.009330007,4.955136362,9964.540835,37.263337252643105
21-11-2021 13.00,16190.79334,2.021493091,4.985131306,9907.255029,15967.71112,2.007530954,4.950699782,9960.939043,37.26130888908242
21-11-2021 14.00,16207.66687,2.022101967,4.986632833,9908.70145,15987.39156,2.008241465,4.952451948,9961.026912,37.288909978646885
21-11-2021 15.00,16186.13057,2.019212597,4.979507461,9902.429485,15943.42935,2.003922024,4.941799932,9963.072936,37.29264875888423
21-11-2021 16.00,16213.055,2.021564889,4.985308364,9904.483279,15974.89456,2.006624381,4.948464116,9963.361662,37.31121642782182
21-11-2021 17.00,16189.86014,2.019076961,4.979172976,9908.3457,15968.78132,2.00519203,4.944931846,9961.084458,37.303747437122475
21-11-2021 18.00,16196.87994,2.021567109,4.98531384,9906.835003,15974.8784,2.007741836,4.951219832,9960.260356,37.27395171682072
21-11-2021 19.00,16182.70719,2.019054753,4.97911821,9904.18406,15956.57562,2.004918605,4.944257563,9959.005985,37.28767615020552
21-11-2021 20.00,16172.02887,2.020001682,4.981453397,9914.058074,15979.99255,2.007967133,4.951775429,9956.563852,37.24560346054341
21-11-2021 21.00,16153.06295,2.014849682,4.968748235,9897.834368,15915.72958,1.999894766,4.931868456,9956.705707,37.297049140306925
21-11-2021 22.00,16175.85611,2.020376219,4.982377029,9920.344601,15997.58203,2.009043817,4.9544306,9957.558358,37.24751171288557
21-11-2021 23.00,16170.38333,2.016808258,4.973578207,9920.131306,15986.19327,2.005121967,4.944759067,9959.630722,37.30078250609273
22-11-2021 0.00,16126.90641,2.014738984,4.968475248,9912.364438,15929.02026,2.00226713,4.937718856,9957.23731,37.23870022786888
22-11-2021 1.00,16172.27566,2.018314924,4.977293742,9891.562809,15920.38174,2.002381254,4.938000294,9955.611015,37.277299429040326
22-11-2021 2.00,16167.59396,2.01793277,4.976351327,9901.250158,15939.73552,2.00345107,4.940638527,9956.601036,37.273565543840306
22-11-2021 3.00,16201.35251,2.021725051,4.985703334,9902.812004,15980.03599,2.007778702,4.951310745,9955.847351,37.2813317276015
22-11-2021 4.00,16191.94416,2.021672126,4.985572818,9915.777964,16008.22873,2.010095986,4.957025316,9955.172409,37.26065735611904
22-11-2021 5.00,16172.61455,2.01860093,4.977999052,9931.12824,16036.53824,2.01008358,4.956994723,9953.082918,37.272798820183034
22-11-2021 6.00,16150.78051,2.017252301,4.974673246,9930.629286,16020.77342,2.009232887,4.954896859,9950.823579,37.24736320829138
22-11-2021 7.00,16151.89389,2.016533722,4.972901186,9928.398144,16007.77686,2.007675714,4.951056772,9953.820454,37.263204691697986
22-11-2021 8.00,16162.35329,2.017435573,4.975125208,9927.353726,16011.26106,2.007945855,4.951722956,9954.998053,37.270666538362285
22-11-2021 9.00,16188.97376,2.020813607,4.983455656,9921.705705,16019.13062,2.010159513,4.957181978,9956.150876,37.26964876655108
22-11-2021 10.00,16166.5507,2.017670416,4.975704344,9939.111628,16036.86485,2.009656361,4.955941173,9959.094064,37.27600666189951
22-11-2021 11.00,16121.68964,2.014912239,4.968902505,9933.337297,15988.90895,2.006605623,4.948417858,9954.520217,37.22345317959048
22-11-2021 12.00,16135.23334,2.016502262,4.972823603,9923.434929,15970.98672,2.006325885,4.947728005,9956.042892,37.225348746349376
22-11-2021 13.00,16184.11163,2.021654551,4.985529477,9906.932987,15981.99091,2.009141538,4.954671587,9953.116702,37.242957020532764
22-11-2021 14.00,16114.9012,2.016359242,4.972470907,9901.187045,15902.15598,2.003273835,4.940201455,9951.75297,37.18107783892613
22-11-2021 15.00,16106.669,2.014591186,4.968110767,9884.290887,15840.21529,1.998051045,4.927321721,9954.583892,37.194698491393666
22-11-2021 16.00,16150.25591,2.018007793,4.976536338,9884.8133,15873.20069,2.000732674,4.93393479,9958.476069,37.23220932689894
22-11-2021 17.00,16168.84972,2.022008147,4.986401467,9892.073378,15902.48436,2.005416671,4.945485825,9961.592998,37.201329567280226
22-11-2021 18.00,16171.73065,2.021994649,4.986368181,9726.910862,15457.29304,1.976824516,4.874975742,9960.364692,37.20820640311366
22-11-2021 19.00,16117.2572,2.016543303,4.972924813,9762.926962,15505.48093,1.977949808,4.877750784,9959.59357,37.18311949817424
22-11-2021 20.00,16157.21346,2.022197737,4.986869008,9757.016206,15529.04253,1.982617709,4.889262128,9959.282364,37.17107155193427
22-11-2021 21.00,16163.37915,2.022496771,4.987606445,9742.79959,15500.78647,1.980705645,4.884546854,9957.643297,37.179758272275535
22-11-2021 22.00,16124.4892,2.016791207,4.973536159,9715.584682,15386.89366,1.970097496,4.85838648,9958.467495,37.195231394238895
22-11-2021 23.00,16161.92288,2.020675172,4.983114267,9725.990133,15451.39133,1.975751399,4.872329367,9958.449924,37.2099222945803
23-11-2021 0.00,16144.12942,2.01935068,4.979847983,9722.220076,15413.12553,1.973007002,4.865561508,9962.751128,37.19333516756958
23-11-2021 1.00,16139.26182,2.019420974,4.980021333,9722.08404,15411.22125,1.973315424,4.866322098,9961.547021,37.180826771010636
23-11-2021 2.00,16148.61049,2.021351657,4.98478252,9738.11033,15460.29767,1.977850189,4.877505118,9963.07149,37.16683013622966
23-11-2021 3.00,16149.19279,2.023102987,4.989101414,9742.632217,15481.37819,1.981016513,4.885313475,9960.351179,37.13599513431552
23-11-2021 4.00,16140.34477,2.020174862,4.981880469,9753.606147,15499.75254,1.979855123,4.882449414,9961.482959,37.16944556100706
23-11-2021 5.00,16114.48756,2.016944787,4.973914897,9774.760861,15533.3728,1.980498622,4.884036322,9961.076735,37.16932960095083
23-11-2021 6.00,16123.8129,2.021050352,4.984039483,9779.516695,15560.0621,1.985622216,4.896671433,9959.41016,37.11528969734316
23-11-2021 7.00,16089.47326,2.015865394,4.971253046,9775.60081,15523.6836,1.980245666,4.883412518,9956.454285,37.13150354015588
23-11-2021 8.00,16083.03708,2.015546607,4.970466897,9765.290423,15485.47902,1.977760914,4.877284959,9957.795887,37.12252055651478
23-11-2021 9.00,16089.3151,2.017462579,4.975191807,9766.372246,15491.54066,1.97970777,4.882086032,9958.906024,37.101742552467286
23-11-2021 10.00,16111.65942,2.020482111,4.982638166,9756.752505,15480.39888,1.980583436,4.88424548,9961.465191,37.09774413589618
23-11-2021 11.00,16123.9494,2.021188525,4.984380228,9757.885753,15502.21639,1.981998439,4.887734967,9958.70385,37.1130665994373
23-11-2021 12.00,16056.22875,2.015303404,4.969867143,9755.398973,15435.7842,1.976132544,4.873269295,9956.552337,37.0651145534731
23-11-2021 13.00,16122.3806,2.02116414,4.984320093,9749.10372,15477.32008,1.980391164,4.883771324,9958.238949,37.1099033560395
23-11-2021 14.00,16091.37579,2.018674172,4.978179671,9759.874815,15471.71211,1.979696577,4.882058428,9960.439697,37.08422343779293
23-11-2021 15.00,16098.11485,2.020376709,4.982378236,9757.811528,15471.34246,1.980811927,4.884808952,9960.734048,37.06849096142067
23-11-2021 16.00,16070.01327,2.017072502,4.974229852,9762.701709,15451.34093,1.977986052,4.877840164,9962.911035,37.06439920689645
23-11-2021 17.00,16108.60206,2.020963002,4.983824074,9753.433862,15462.24263,1.980200375,4.883300827,9963.438902,37.081878655974975
23-11-2021 18.00,16112.81784,2.022936612,4.988691121,9749.322377,15449.80896,1.981143779,4.885627321,9965.226542,37.05539619472439
23-11-2021 19.00,16116.61563,2.02266137,4.988012357,9763.128279,15492.3031,1.983349539,4.891066866,9964.322614,37.06917380352232
23-11-2021 20.00,16130.85495,2.023918003,4.991111295,9752.945255,15472.39369,1.982294512,4.888465104,9966.497161,37.078888824771106
23-11-2021 21.00,16090.59307,2.020844114,4.983530888,9760.199451,15454.67704,1.980730523,4.884608206,9966.083525,37.042601218764645
23-11-2021 22.00,16120.16404,2.022496913,4.987606797,9741.196556,15442.3994,1.979710712,4.882093285,9961.783413,37.080350258105184
23-11-2021 23.00,16046.94799,2.015912495,4.9713692,9752.066188,15405.20884,1.975404226,4.871473217,9960.36373,37.03249787819261
24-11-2021 0.00,16107.91218,2.022525938,4.987678374,9759.039089,15486.70109,1.983255457,4.890834854,9958.669823,37.051636229798106
24-11-2021 1.00,16043.17822,2.017218446,4.97458976,9754.119392,15419.71045,1.97771825,4.877179749,9955.576634,36.999828879110574
24-11-2021 2.00,16052.96939,2.01771076,4.975803837,9758.239259,15433.35888,1.978485378,4.879071533,9958.097391,37.013376585182314
24-11-2021 3.00,16060.46931,2.018102832,4.97677071,9779.459087,15497.80572,1.982573098,4.889152114,9958.245496,37.02347494545303
24-11-2021 4.00,16088.57421,2.023203521,4.989349337,9786.436401,15536.72256,1.988344791,4.903385477,9961.028275,36.99476085292511
24-11-2021 5.00,16076.00317,2.021220955,4.984460203,9776.553152,15496.46015,1.984645473,4.894262723,9961.657028,37.0021133606956
24-11-2021 6.00,16084.57761,2.021982115,4.98633727,9762.044691,15460.79189,1.982373586,4.888660104,9963.00895,37.007912539502605
24-11-2021 7.00,16050.54882,2.016644325,4.973173939,9762.410664,15427.88513,1.977085704,4.87561985,9963.596433,37.027365806797704
24-11-2021 8.00,16090.68597,2.021781984,4.985843736,9764.693334,15468.67117,1.982296883,4.88847095,9965.09455,37.0256315595957
24-11-2021 9.00,16075.53399,2.021014839,4.983951906,9760.109512,15439.89566,1.98057577,4.884226575,9965.562787,37.004807051454115
24-11-2021 10.00,16067.336,2.02086093,4.983572356,9735.910889,15365.12642,1.976289028,4.873655196,9966.537971,36.98875267836799
24-11-2021 11.00,16093.48804,2.022460519,4.987517046,9731.618485,15376.61468,1.97684825,4.875034273,9967.105657,37.019655037018424
24-11-2021 12.00,16066.91853,2.02016878,4.981865471,9756.197747,15421.80582,1.97920109,4.880836526,9965.502942,37.00046437008338
24-11-2021 13.00,16073.02972,2.020319375,4.982236847,9773.106243,15470.45009,1.982198532,4.888228409,9967.143188,37.01177874257714
24-11-2021 14.00,16107.48259,2.023449798,4.98995667,9797.357887,15574.28604,1.989762435,4.906881479,9965.414817,37.03373161904357
24-11-2021 15.00,16096.31375,2.023976503,4.99125556,9797.091899,15563.41319,1.990320767,4.908258361,9965.385509,36.998421925015755
24-11-2021 16.00,16052.83926,2.016817272,4.973600437,9795.074022,15513.61705,1.982907722,4.889977319,9966.654691,37.029474033424385
24-11-2021 17.00,16097.8842,2.023180584,4.989292771,9796.253782,15560.84645,1.989401416,4.905991182,9966.343862,37.01658830112662
24-11-2021 18.00,16098.91441,2.023872277,4.990998533,9787.544789,15537.14333,1.988451945,4.903649725,9966.7174,37.0063053748405
24-11-2021 19.00,16072.24635,2.019620661,4.980513773,9770.326577,15464.11835,1.981180342,4.885717489,9966.83547,37.02277893785371
24-11-2021 20.00,16082.96844,2.023632086,4.990406205,9773.044191,15482.14229,1.98560258,4.896623011,9966.887204,36.97403867963969
24-11-2021 21.00,16095.93076,2.022517593,4.987657793,9782.79531,15522.32499,1.986324181,4.898402524,9966.521395,37.024229169408365
24-11-2021 22.00,16079.19702,2.020653631,4.983061145,9781.4603,15508.97687,1.984864417,4.894802653,9964.587757,37.01985551476317
24-11-2021 23.00,16066.83727,2.020220254,4.981992409,9800.85763,15561.37998,1.988494649,4.903755038,9960.185681,36.99933449177845
25-11-2021 0.00,16089.01226,2.021690662,4.985618529,9785.442731,15537.12762,1.987074426,4.900252676,9961.722968,37.02345256740382
25-11-2021 1.00,16043.77842,2.018803911,4.978499616,9799.274425,15523.19142,1.986037789,4.897696264,9964.643853,36.97215424556982
25-11-2021 2.00,16053.27796,2.020046851,4.981564787,9810.241053,15560.7562,1.989008357,4.905021873,9965.001893,36.97128297049179
25-11-2021 3.00,16084.29579,2.021028428,4.983985419,9820.964132,15625.07038,1.992197927,4.912887557,9963.423336,37.02472718196594
25-11-2021 4.00,16056.89436,2.019792596,4.980937777,9811.363973,15569.28934,1.989087617,4.905217333,9964.551537,36.9842667289578
25-11-2021 5.00,16032.03235,2.01709749,4.974291472,9912.569312,15830.69319,2.004637747,4.943564951,9960.588754,36.97634071040437
25-11-2021 6.00,16080.35333,2.021411118,4.984929156,9893.938663,15828.97631,2.005823081,4.946488058,9959.961189,37.008644224847075
25-11-2021 7.00,16059.6726,2.01753282,4.975365024,9877.599368,15759.60593,1.99881051,4.929194611,9961.534636,37.032098020929965
25-11-2021 8.00,16098.36534,2.023123582,4.989152201,9878.300215,15790.58339,2.003956224,4.941884269,9964.723174,37.01873765028875
25-11-2021 9.00,16047.98774,2.016407188,4.972589145,9850.035985,15664.20831,1.992321071,4.913191239,9964.683001,37.02581145612686
25-11-2021 10.00,16077.917,2.02122602,4.984472691,9845.576856,15678.19371,1.996067725,4.922430728,9965.550727,37.00642568563992
25-11-2021 11.00,16072.98121,2.019933809,4.981286018,9850.911347,15679.49648,1.995153064,4.920175115,9968.496048,37.01873184331319
25-11-2021 12.00,16097.38134,2.022123074,4.986684885,9829.171836,15651.27227,1.99396722,4.917250748,9965.742341,37.03478995594951
25-11-2021 13.00,16107.58296,2.023828876,4.990891502,9847.990568,15712.84626,1.99896795,4.929582868,9965.690644,37.02702565313411
25-11-2021 14.00,16090.22964,2.020219948,4.981991654,9861.725663,15730.48025,1.997746346,4.926570315,9966.855317,37.05320895886486
25-11-2021 15.00,16067.07016,2.018383581,4.977463056,9843.245928,15650.12464,1.992127071,4.912712822,9969.524682,37.03353965467216
25-11-2021 16.00,16134.0626,2.024436412,4.992389725,9861.989276,15764.52062,2.001393219,4.935563736,9970.780555,37.076765138572654
25-11-2021 17.00,16143.38136,2.025603315,4.995267381,9871.446541,15793.358,2.003778948,4.941447097,9972.944878,37.076808647711616
25-11-2021 18.00,16088.20383,2.0182199,4.977059407,9893.423569,15792.99565,1.999877565,4.931826036,9975.392492,37.08525880605721
25-11-2021 19.00,16137.75218,2.023471856,4.990011068,9883.422923,15820.24797,2.003588521,4.94097749,9972.89415,37.102921881404164
25-11-2021 20.00,16098.96783,2.018812679,4.97852124,9885.593599,15790.18873,1.999389779,4.930623125,9972.064649,37.099174591160484
