Unnamed: 0,POWER_1,FUEL_FLOW_1,CO2_1,CMP_SPEED_2,POWER_2,FUEL_FLOW_2,CO2_2,CMP_SPEED_3,POWER_3,FUEL_FLOW_3,CO2_3,CMP_SPEED_4,POWER_4,FUEL_FLOW_4,CO2_4,THERMAL_EFF,DATE_TIME
22-10-2021 5.00,6728.673546,1.000926805,2.564969014,9954.447672,10230.73811,1.247366256,3.19649327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7893.133914
22-10-2021 6.00,6771.059736,1.004442469,2.573978233,9946.609479,10252.18735,1.249146046,3.201054149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7904.182001
22-10-2021 7.00,6762.95738,1.004158441,2.573250384,9937.661908,10224.17158,1.247755909,3.197491791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7904.681143
22-10-2021 8.00,6782.257219,1.005685587,2.57716384,9944.807104,10250.13202,1.249494871,3.201948045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7911.028736
22-10-2021 9.00,6758.489231,1.00145045,2.566310904,9940.35086,10208.82408,1.243897403,3.187604009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7909.347291
22-10-2021 10.00,6736.47321,0.999753102,2.561961289,9932.823608,10208.98238,1.243783806,3.187312904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7888.8956
22-10-2021 11.00,6750.348619,1.002286882,2.56845434,9933.524427,10229.56246,1.246919172,3.195347576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7890.133234
22-10-2021 12.00,6773.878543,1.002782841,2.56972528,9930.398375,10222.96669,1.245002787,3.190436658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7904.821971
22-10-2021 13.00,6794.234533,1.005568694,2.57686429,9927.129664,10222.54781,1.246499092,3.194271081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7916.18223
22-10-2021 14.00,6794.148031,1.005248363,2.576043413,9928.019984,10241.36108,1.247251792,3.196199946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7907.62073
22-10-2021 15.00,6804.804804,1.004251367,2.573488517,9928.333874,10216.91638,1.243533025,3.186670256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7924.610685
22-10-2021 16.00,6790.082934,1.004028777,2.572918108,9931.599446,10214.92562,1.244396611,3.188883275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7919.172571
22-10-2021 17.00,6815.815534,1.006574031,2.579440562,9921.790745,10218.49426,1.245314003,3.191234179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7926.14554
22-10-2021 18.00,6827.996925,1.006530475,2.579328944,9930.793929,10222.92644,1.244448208,3.189015498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7938.260344
22-10-2021 19.00,6815.505542,1.006553617,2.579388248,9924.660702,10220.73022,1.245531356,3.191791167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7927.224303
22-10-2021 20.00,6818.264159,1.0058096,2.577481635,9924.616324,10219.27393,1.244352955,3.188771403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7929.154013
22-10-2021 21.00,6839.774738,1.008711288,2.584917483,9933.464023,10270.66027,1.249062881,3.200841031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7927.08489
22-10-2021 22.00,6803.899929,1.004403217,2.573877647,9921.525996,10209.04817,1.243267903,3.185990855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7921.535212
22-10-2021 23.00,6782.244924,1.002300113,2.568488246,9929.371479,10210.05517,1.242657511,3.18442667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7912.945958
23-10-2021 0.00,6769.583571,1.002515275,2.569039617,9927.896242,10199.81854,1.243367776,3.18624679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7909.175437
23-10-2021 1.00,6773.275717,1.002579437,2.56920404,9935.783218,10227.79171,1.244855315,3.190058749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7904.874929
23-10-2021 2.00,6767.201158,1.001722295,2.567007531,9936.117549,10216.68634,1.243716762,3.187141099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7906.198344
23-10-2021 3.00,6748.700735,1.000592055,2.564111185,9942.307843,10216.42412,1.244020325,3.187919006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7899.78805
23-10-2021 4.00,6777.799563,1.004027064,2.57291372,9947.811212,10266.81933,1.2486469,3.19977504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7900.386578
23-10-2021 5.00,6785.045137,1.004948541,2.575275091,9943.158331,10241.29233,1.247540555,3.196939927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7913.245396
23-10-2021 6.00,6730.872019,1.000215377,2.563145914,9943.328048,10218.84297,1.245311617,3.191228066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7888.777204
23-10-2021 7.00,6758.356416,1.002345743,2.568605175,9953.034925,10244.65992,1.247032516,3.195638031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7902.458219
23-10-2021 8.00,6809.525914,1.007421899,2.581613304,9955.493579,10262.9845,1.249785286,3.202692262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7929.702416
23-10-2021 9.00,6801.321102,1.007260748,2.581200339,9955.910849,10240.90885,1.249043392,3.200791088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7935.681557
23-10-2021 10.00,6823.187723,1.010072932,2.588406824,9956.669799,10259.91975,1.251733793,3.207685495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7942.565905
23-10-2021 11.00,6809.125815,1.008852867,2.585280294,9955.276702,10247.28571,1.250854289,3.205431683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7938.685575
23-10-2021 12.00,6799.964815,1.007498721,2.581810168,9954.006687,10230.44921,1.249060905,3.200835968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7939.254504
23-10-2021 13.00,6807.497072,1.007819962,2.582633378,9956.659279,10232.97832,1.248909264,3.200447373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7944.671218
23-10-2021 14.00,6779.475595,1.005904849,2.57772572,9954.146317,10189.99933,1.246500034,3.194273495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7944.907348
23-10-2021 15.00,6812.416586,1.009131034,2.585993123,9961.712369,10219.87116,1.249357815,3.201596826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7959.051319
23-10-2021 16.00,6453.619198,0.981328012,2.514745264,9970.220307,10208.717,1.247116923,3.19585433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7737.640452
23-10-2021 17.00,6441.98895,0.981492661,2.515167194,9970.031441,10217.76669,1.248918438,3.200470883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7726.579111
23-10-2021 18.00,6410.610235,0.980093497,2.511581705,9968.890031,10217.53358,1.250087593,3.203466953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7706.118932
23-10-2021 19.00,6409.005853,0.981093189,2.514143508,9971.505873,10229.85091,1.252241579,3.208986743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7702.250698
23-10-2021 20.00,6374.265579,0.976110481,2.50137485,9973.860484,10184.13593,1.246467143,3.194189209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7699.989729
23-10-2021 21.00,6391.306659,0.979821935,2.510885801,9972.621562,10190.01104,1.249880851,3.202937155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7709.59751
23-10-2021 22.00,6364.668534,0.978416409,2.50728401,9977.270241,10200.70398,1.251255376,3.206459505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7691.276631
23-10-2021 23.00,6317.465226,0.973608869,2.494964235,9977.933309,10179.95381,1.248396081,3.199132294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7669.122054
24-10-2021 0.00,6337.589057,0.977071669,2.503837987,9979.952089,10186.70324,1.25130439,3.206585109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7682.665794
24-10-2021 1.00,6340.268768,0.97654613,2.502491244,9985.946274,10183.6867,1.250199024,3.203752505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7689.850074
24-10-2021 2.00,6328.416222,0.977134339,2.503998584,9986.720756,10197.5907,1.252898286,3.210669617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7677.686765
24-10-2021 3.00,6274.358562,0.971708649,2.490094742,9989.790034,10152.94164,1.248489916,3.199372753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7663.442979
24-10-2021 4.00,6266.195289,0.971549645,2.48968728,9979.491074,10131.23465,1.247685607,3.197311638,10000.0,10134.93506,1.234753844,3.164172778,0.0,0.0,0.0,0.0,38.16506880983933,7660.090369
24-10-2021 5.00,6273.346837,0.973438326,2.494527202,9978.800032,10140.48259,1.249976801,3.203183036,9990.167268,10127.90405,1.236027471,3.167436569,0.0,0.0,0.0,0.0,38.09929341944957,7661.31086
24-10-2021 6.00,6257.979237,0.973801358,2.495457506,9995.752042,10176.90443,1.25414888,3.213874382,9990.120472,10134.16094,1.238339681,3.173361824,0.0,0.0,0.0,0.0,38.05164827734318,7649.075423
24-10-2021 7.00,6240.131498,0.9730167,2.493446747,9988.266553,10175.51195,1.254772506,3.215472483,9973.04739,10116.13854,1.237885872,3.172198895,0.0,0.0,0.0,0.0,37.99790287379622,7632.466434
24-10-2021 8.00,6239.102555,0.973194489,2.493902348,9984.364243,10163.99364,1.254323383,3.214321563,9986.575731,10134.08699,1.239253423,3.175703374,0.0,0.0,0.0,0.0,38.02331409299815,7634.028938
24-10-2021 9.00,6208.900112,0.969890738,2.485436175,9979.714403,10115.92597,1.250198624,3.203751479,10000.0,10115.45526,1.236846058,3.169534274,0.0,0.0,0.0,0.0,38.027278963266895,7631.122297
24-10-2021 10.00,6239.599456,0.974214909,2.49651727,9985.296916,10137.48596,1.253948056,3.213359752,10000.0,10126.76383,1.239993743,3.177600512,0.0,0.0,0.0,0.0,37.97315258282274,7647.531528
24-10-2021 11.00,6248.589474,0.974526718,2.497316311,9985.055074,10119.80727,1.252263142,3.209042001,9990.851181,10093.63085,1.237458864,3.171104648,0.0,0.0,0.0,0.0,37.92644294185403,7660.675678
24-10-2021 12.00,6230.235437,0.972529417,2.492198038,9992.978518,10098.02344,1.25025529,3.203896692,10000.0,10072.9722,1.235486798,3.166051042,0.0,0.0,0.0,0.0,37.909232564313136,7664.090226
24-10-2021 13.00,6265.497934,0.974745499,2.497876957,9979.954643,10073.36634,1.248119401,3.198423275,9994.857681,10062.06015,1.234265176,3.162920521,0.0,0.0,0.0,0.0,37.90564575916318,7688.189246
24-10-2021 14.00,6271.905465,0.977483624,2.50489366,9985.062362,10085.47149,1.251638446,3.207441159,10000.0,10072.3866,1.237669205,3.171643664,0.0,0.0,0.0,0.0,37.840186455844446,7692.83401
24-10-2021 15.00,6295.722216,0.978054969,2.506357784,9981.639085,10046.82072,1.247729743,3.197424738,10000.0,10039.39772,1.234140956,3.162602195,0.0,0.0,0.0,0.0,37.824078908659594,7722.665831
24-10-2021 16.00,6336.674466,0.983775742,2.521017803,9984.739086,10096.78425,1.254066522,3.213663331,10000.0,10083.56947,1.240086546,3.17783833,0.0,0.0,0.0,0.0,37.80835353273038,7731.50635
24-10-2021 17.00,6329.856383,0.98274228,2.51836946,9983.748135,10086.93072,1.252851595,3.210549967,9995.729166,10068.38303,1.238509228,3.173796302,0.0,0.0,0.0,0.0,37.79949071608142,7730.345094
24-10-2021 18.00,6303.468035,0.982587651,2.517973209,9978.152442,10073.70874,1.254430118,3.21459508,9994.134498,10060.64344,1.240444938,3.178756742,0.0,0.0,0.0,0.0,37.71149352680958,7716.343915
24-10-2021 19.00,6279.809982,0.978359213,2.50713744,9976.66117,10025.57724,1.248389581,3.199115636,9985.514236,10000.78316,1.233793843,3.161712686,0.0,0.0,0.0,0.0,37.689196479504155,7719.303288
24-10-2021 20.00,6300.631873,0.982830973,2.518596743,9975.713407,10075.11632,1.255097241,3.216304646,9966.540147,10018.82646,1.238442687,3.173625785,0.0,0.0,0.0,0.0,37.61546261935951,7712.245127
24-10-2021 21.00,6291.59172,0.98264841,2.518128909,9972.124842,10044.6657,1.253855854,3.213123475,9964.145345,9989.737486,1.237307276,3.170716187,0.0,0.0,0.0,0.0,37.54066619629281,7717.538439
24-10-2021 22.00,6243.870776,0.977540976,2.505040628,9971.56096,10001.78199,1.249461236,3.201861854,9965.093159,9948.986736,1.233053641,3.159815848,0.0,0.0,0.0,0.0,37.5165028490407,7704.104587
24-10-2021 23.00,6291.924346,0.98201981,2.516518062,9973.755502,10026.34336,1.251968473,3.208286884,9980.820296,9996.515506,1.236953577,3.1698098,0.0,0.0,0.0,0.0,37.57687927269495,7727.169703
25-10-2021 0.00,6299.711917,0.983833808,2.521166604,9973.973407,10022.44008,1.253213776,3.21147809,9976.642515,9983.697945,1.237623159,3.171525668,0.0,0.0,0.0,0.0,37.50839421895996,7735.184897
25-10-2021 1.00,6296.539088,0.983635293,2.52065789,9970.046674,10003.95588,1.252186148,3.208844697,9977.698425,9972.145983,1.236929413,3.16974788,0.0,0.0,0.0,0.0,37.48600658315243,7738.751374
25-10-2021 2.00,6285.635057,0.981830336,2.516032518,9970.57812,9998.936432,1.250662728,3.204940789,9985.459393,9979.701937,1.236151198,3.167753629,0.0,0.0,0.0,0.0,37.53802702788106,7733.400423
25-10-2021 3.00,6253.303326,0.979561419,2.510218204,9964.665898,9979.936973,1.24969712,3.202466329,9984.944903,9969.539715,1.235825746,3.166919629,0.0,0.0,0.0,0.0,37.50967795374879,7716.177834
25-10-2021 4.00,6259.435883,0.980377473,2.51230942,9969.478273,9989.183406,1.250668545,3.204955696,9977.590211,9958.247116,1.235529517,3.166160513,0.0,0.0,0.0,0.0,37.47617344649787,7719.937596
25-10-2021 5.00,6272.444893,0.982693633,2.518244797,9964.885692,9985.460928,1.252071786,3.208551632,9997.170818,9994.572971,1.239389861,3.176053009,0.0,0.0,0.0,0.0,37.49572630461893,7727.817754
25-10-2021 6.00,6283.914678,0.984045705,2.521709609,9964.988572,9998.124482,1.253445512,3.212071935,9979.797341,9977.772039,1.23897987,3.175002367,0.0,0.0,0.0,0.0,37.445082641513075,7730.029883
25-10-2021 7.00,6263.813647,0.980400321,2.512367971,9963.3878,9944.244372,1.247408916,3.196602591,9977.634275,9922.637974,1.232965356,3.15958961,0.0,0.0,0.0,0.0,37.41982385957025,7738.431893
25-10-2021 8.00,6283.504642,0.984397883,2.522612097,9954.03343,9972.953763,1.252356391,3.209280961,9979.257352,9969.629339,1.23899151,3.175032197,0.0,0.0,0.0,0.0,37.41417280949399,7733.18758
25-10-2021 9.00,6246.169354,0.981412365,2.514961427,9956.726445,9969.56704,1.252018203,3.208414322,9997.456227,9992.081851,1.2402263,3.178196461,0.0,0.0,0.0,0.0,37.46109886388257,7712.02895
25-10-2021 10.00,6225.674979,0.979788343,2.510799719,9961.752508,9957.871317,1.251216259,3.206359266,10000.0,9976.010809,1.239235032,3.175656243,0.0,0.0,0.0,0.0,37.430764321818664,7707.606117
25-10-2021 11.00,6213.081748,0.979360227,2.509702631,9963.673167,9971.175602,1.252739666,3.210263137,9982.993402,9957.459194,1.238807679,3.174561112,0.0,0.0,0.0,0.0,37.37404575124309,7695.151338
25-10-2021 12.00,6172.161239,0.974006273,2.495982619,9965.489676,9934.902373,1.247678379,3.197293115,9985.702263,9922.971219,1.233937848,3.162081713,0.0,0.0,0.0,0.0,37.391588249306764,7683.995948
25-10-2021 13.00,6187.607489,0.977303018,2.504430839,9965.519775,9963.03462,1.252079295,3.208570874,9980.607078,9941.748223,1.237708143,3.171743448,0.0,0.0,0.0,0.0,37.348226027117704,7683.300291
25-10-2021 14.00,6169.995993,0.975100613,2.498786971,9966.511615,9959.453154,1.250841409,3.205398675,9971.466513,9921.474826,1.235423533,3.16588892,0.0,0.0,0.0,0.0,37.340990290635084,7673.237373
25-10-2021 15.00,6173.370882,0.975785758,2.500542719,9974.860486,9970.20512,1.252023712,3.208428439,9962.58645,9902.553942,1.234742231,3.164143019,0.0,0.0,0.0,0.0,37.29034324104291,7677.295471
25-10-2021 16.00,6131.310372,0.972844891,2.493006471,9983.682956,9966.527773,1.252188524,3.208850785,9964.291613,9885.90868,1.234059945,3.162394597,0.0,0.0,0.0,0.0,37.2482440781549,7657.967062
25-10-2021 17.00,6140.303609,0.974559659,2.497400724,9972.869198,9995.594154,1.255262354,3.216727762,9958.664037,9924.043934,1.237673249,3.171654028,0.0,0.0,0.0,0.0,37.28276730873451,7643.231444
25-10-2021 18.00,6093.6352,0.968711643,2.482414635,9971.049435,9931.73504,1.24842321,3.199201814,9970.03395,9882.256571,1.232239225,3.15772883,0.0,0.0,0.0,0.0,37.28950018318349,7637.459304
25-10-2021 19.00,6088.537581,0.969977942,2.485659645,9964.18462,9967.769489,1.252844034,3.21053059,9964.001024,9919.890502,1.236671526,3.169087019,0.0,0.0,0.0,0.0,37.29735062261451,7613.870896
25-10-2021 20.00,6056.911996,0.968327924,2.481431317,9959.513844,9947.509034,1.25257039,3.209829352,9966.698007,9911.053565,1.237102645,3.170191802,0.0,0.0,0.0,0.0,37.25113881216985,7598.886532
25-10-2021 21.00,6048.642364,0.966908226,2.477793208,9952.813513,9945.970106,1.251540829,3.207191006,9985.253783,9953.077402,1.23875033,3.174414149,0.0,0.0,0.0,0.0,37.35932875889091,7588.256286
25-10-2021 22.00,6032.693188,0.964990649,2.472879236,9953.230431,9915.509328,1.248724292,3.199973365,9992.527598,9933.946424,1.236732789,3.169244012,0.0,0.0,0.0,0.0,37.34834866661658,7590.81083
25-10-2021 23.00,6064.831674,0.96610957,2.475746577,9966.385734,9921.413059,1.247284192,3.196282974,9992.144102,9917.78527,1.23394196,3.16209225,0.0,0.0,0.0,0.0,37.37192209670409,7618.23873
26-10-2021 0.00,6063.03989,0.967711526,2.47985174,9971.788799,9973.522665,1.252773259,3.210349224,9990.675332,9958.383086,1.238638343,3.174127172,0.0,0.0,0.0,0.0,37.38262339408713,7599.187038
26-10-2021 1.00,6028.067565,0.962730612,2.467087681,9973.29236,9940.94762,1.247932401,3.197944071,9997.036797,9934.582278,1.234355875,3.163152946,0.0,0.0,0.0,0.0,37.42266301036053,7589.698412
26-10-2021 2.00,6022.02468,0.964043581,2.470452287,9972.084393,9959.326064,1.251352526,3.206708461,9989.889234,9942.568152,1.237120943,3.170238692,0.0,0.0,0.0,0.0,37.36903507333256,7577.879139
26-10-2021 3.00,6020.609083,0.962745134,2.467124894,9975.09937,9966.219168,1.250272652,3.203941183,9982.263715,9932.499816,1.235034398,3.164891724,0.0,0.0,0.0,0.0,37.39426301349976,7574.943877
26-10-2021 4.00,6013.215019,0.962232972,2.465812431,9980.442998,9987.993026,1.251762186,3.207758254,9986.665783,9953.181971,1.236435629,3.168482511,0.0,0.0,0.0,0.0,37.42966148683426,7564.402952
26-10-2021 5.00,6032.130022,0.964733636,2.472220618,9982.51836,10016.01524,1.25482405,3.215604567,9990.418518,9984.492233,1.239628633,3.176664885,0.0,0.0,0.0,0.0,37.45069233790084,7566.838889
26-10-2021 6.00,5997.182587,0.96141619,2.463719351,9988.105404,9990.614868,1.252482645,3.209604498,9992.604373,9952.64744,1.236982605,3.169884187,0.0,0.0,0.0,0.0,37.41110137267299,7558.604008
26-10-2021 7.00,6022.21941,0.963772383,2.469757316,9986.807782,10008.36463,1.254180669,3.213955844,9985.514318,9960.322265,1.23794675,3.1723549,0.0,0.0,0.0,0.0,37.41079114227993,7566.953855
26-10-2021 8.00,6002.422656,0.962606614,2.466769923,9985.092824,10017.64748,1.255236928,3.216662606,9982.055907,9966.84287,1.238828906,3.174615508,0.0,0.0,0.0,0.0,37.40862517766899,7548.398924
26-10-2021 9.00,5977.588291,0.959485345,2.458771378,9990.38861,10014.48454,1.253486887,3.212177962,9968.347413,9932.231675,1.235175459,3.165253206,0.0,0.0,0.0,0.0,37.38898307628419,7535.726021
26-10-2021 10.00,6020.096662,0.962869178,2.467442768,9984.707934,10034.85245,1.25481107,3.215571305,9971.689527,9968.48415,1.237408043,3.170974413,0.0,0.0,0.0,0.0,37.45774721201122,7550.963205
26-10-2021 11.00,6011.633306,0.960621259,2.461682263,9981.529471,9998.023162,1.250440556,3.204371452,9974.554241,9942.493941,1.233780415,3.161678274,0.0,0.0,0.0,0.0,37.46993410461197,7557.712549
26-10-2021 12.00,5994.163945,0.95877727,2.456956868,9972.092795,9988.341025,1.249303859,3.201458561,9977.309042,9953.554002,1.233847978,3.161851412,0.0,0.0,0.0,0.0,37.509561715548735,7542.889102
26-10-2021 13.00,5974.040922,0.956765015,2.451800276,9979.423897,9978.451031,1.248058703,3.198267732,9969.854953,9918.207275,1.23107628,3.154748675,0.0,0.0,0.0,0.0,37.46050975820322,7538.88067
26-10-2021 14.00,6019.685877,0.960327986,2.460930724,9980.731507,10010.21488,1.250019729,3.203293044,9957.210802,9927.363952,1.231628517,3.156163834,0.0,0.0,0.0,0.0,37.47828197888707,7556.424266
26-10-2021 15.00,6040.758224,0.962223966,2.465789351,9985.634712,10048.35402,1.252687042,3.210128284,9952.174654,9949.302319,1.233284463,3.160407351,0.0,0.0,0.0,0.0,37.51067105081465,7557.498493
26-10-2021 16.00,5911.774451,0.95088231,2.436725293,9996.320439,10044.29285,1.250915826,3.205589377,9973.312561,9963.111577,1.23263622,3.158746168,0.0,0.0,0.0,0.0,37.58248868384522,7479.593107
26-10-2021 17.00,5937.848316,0.953680174,2.443895082,10000.0,10074.39031,1.253735515,3.212815095,9977.365228,9994.46446,1.235547266,3.166205998,0.0,0.0,0.0,0.0,37.611930961578764,7487.304867
26-10-2021 18.00,5918.151036,0.953082091,2.442362439,9999.821243,10101.96153,1.256705134,3.220425022,10000.0,10061.09636,1.240826145,3.179733621,0.0,0.0,0.0,0.0,37.701605001610375,7462.680095
26-10-2021 19.00,5893.66313,0.948423262,2.43042375,9991.010147,10046.64571,1.249706795,3.20249112,9984.138172,9994.635343,1.233247328,3.160312189,0.0,0.0,0.0,0.0,37.68271941005191,7461.365109
26-10-2021 20.00,5856.018056,0.945314077,2.422456173,9991.528751,10053.07444,1.249917115,3.203030085,9973.814555,9983.140104,1.232354491,3.158024211,0.0,0.0,0.0,0.0,37.666648585941296,7433.273958
26-10-2021 21.00,5864.085245,0.947845206,2.428942427,9980.382443,10102.31317,1.255362711,3.216984936,9980.87652,10064.65956,1.239755618,3.176990295,0.0,0.0,0.0,0.0,37.74752406554286,7410.323724
26-10-2021 22.00,5842.832405,0.94408559,2.419308059,9976.583014,10054.23661,1.24965022,3.202346142,9995.095232,10047.95132,1.236062337,3.167525916,0.0,0.0,0.0,0.0,37.797459908297554,7412.061899
26-10-2021 23.00,5820.832667,0.941081423,2.411609599,9974.518288,10051.00812,1.247795633,3.197593588,10000.0,10057.2886,1.235006411,3.164820007,0.0,0.0,0.0,0.0,37.86493075220677,7395.907844
27-10-2021 0.00,5805.820811,0.940281414,2.409559499,9974.141208,10046.04987,1.247936718,3.197955133,9996.909801,10047.19445,1.234790747,3.164267346,0.0,0.0,0.0,0.0,37.833533752705804,7387.929376
27-10-2021 1.00,5814.312147,0.941434385,2.412514096,9972.785606,10070.87861,1.25008958,3.203472044,9991.924402,10066.67122,1.236616107,3.168945002,0.0,0.0,0.0,0.0,37.8509210642488,7382.411437
27-10-2021 2.00,5830.213719,0.941913694,2.413742371,9976.851837,10084.33906,1.249939546,3.203087568,9998.501058,10085.2535,1.236795349,3.169404328,0.0,0.0,0.0,0.0,37.915295221778365,7389.631852
27-10-2021 3.00,5844.119918,0.943928821,2.418906323,9978.759387,10118.55167,1.253183769,3.211401194,9969.919241,10067.81807,1.236871061,3.169598346,0.0,0.0,0.0,0.0,37.847430216357225,7386.112944
27-10-2021 4.00,5807.562664,0.939743738,2.408181654,9984.423063,10137.37457,1.252732208,3.210244026,9969.785123,10077.00834,1.235712621,3.166629736,0.0,0.0,0.0,0.0,37.91749183625529,7356.527928
27-10-2021 5.00,5792.7199,0.936876507,2.400834106,9988.98292,10106.35735,1.248599569,3.199653751,9980.337372,10056.379,1.232281015,3.157835921,0.0,0.0,0.0,0.0,37.94524324367081,7361.706369
27-10-2021 6.00,5838.485575,0.94193342,2.413792922,9982.827806,10158.30712,1.253753562,3.212861342,9982.977175,10123.93716,1.238297034,3.173252535,0.0,0.0,0.0,0.0,38.014569306515085,7367.0481
27-10-2021 7.00,5811.265948,0.93869342,2.405490115,9977.038177,10137.49557,1.2510971,3.206053907,9981.202218,10110.68342,1.236163835,3.167786015,0.0,0.0,0.0,0.0,38.03031693649858,7352.394258
27-10-2021 8.00,5821.855511,0.94030242,2.409613331,9972.335028,10156.78019,1.253321259,3.211753525,9993.805592,10160.32011,1.240209249,3.178152767,0.0,0.0,0.0,0.0,38.09236100238803,7348.453015
27-10-2021 9.00,5815.55637,0.937182662,2.401618655,9969.908917,10122.74251,1.247772743,3.197534932,10000.0,10142.17033,1.235674018,3.166530811,0.0,0.0,0.0,0.0,38.16387381198978,7354.371873
27-10-2021 10.00,5754.441585,0.931897019,2.3880737,9963.906353,10107.7217,1.246283414,3.193718386,10000.0,10137.67407,1.234855171,3.164432439,0.0,0.0,0.0,0.0,38.17225057391812,7314.751585
27-10-2021 11.00,5772.869482,0.934241866,2.39408259,9962.431054,10129.37779,1.248799254,3.200165463,9998.676582,10159.30157,1.237246191,3.170559653,0.0,0.0,0.0,0.0,38.179759908555354,7317.62785
27-10-2021 12.00,5812.267744,0.936450274,2.399741843,9961.416728,10146.98275,1.248676587,3.199851116,9999.091352,10180.70899,1.237331456,3.170778152,0.0,0.0,0.0,0.0,38.257574794224,7334.952212
27-10-2021 13.00,5783.668305,0.935171399,2.396464606,9965.749352,10160.24831,1.250791453,3.205270659,10000.0,10187.89561,1.239090788,3.175286605,0.0,0.0,0.0,0.0,38.230222393692785,7314.133023
27-10-2021 14.00,5802.383272,0.935314977,2.396832538,9964.719987,10165.30453,1.249371426,3.201631706,10000.0,10196.16216,1.237854251,3.172117863,0.0,0.0,0.0,0.0,38.29946326690239,7322.470802
27-10-2021 15.00,5817.440002,0.936095236,2.398832026,9952.65724,10156.77744,1.248291294,3.198863766,9992.451176,10196.68954,1.237322622,3.170755513,0.0,0.0,0.0,0.0,38.31790087302778,7326.817352
27-10-2021 16.00,5824.668804,0.936148652,2.39896891,9956.455607,10150.9883,1.24723725,3.196162681,9978.256342,10159.98185,1.234451489,3.163397965,0.0,0.0,0.0,0.0,38.26875826463122,7336.4404
27-10-2021 17.00,5848.148471,0.939073366,2.406463764,9960.022631,10194.21103,1.251249687,3.206444928,9974.369342,10190.8039,1.237650305,3.171595231,0.0,0.0,0.0,0.0,38.285644088970294,7337.202529
27-10-2021 18.00,5811.379176,0.934378207,2.394431976,9963.240459,10190.58672,1.248695075,3.199898493,9969.570488,10174.39785,1.234357359,3.163156749,0.0,0.0,0.0,0.0,38.32598026376829,7314.703937
27-10-2021 19.00,5819.001633,0.934879473,2.395716519,9961.180471,10203.04489,1.249388952,3.201676619,9980.376262,10209.53862,1.236332968,3.168219432,0.0,0.0,0.0,0.0,38.396897314151154,7312.766564
27-10-2021 20.00,5797.906965,0.932380344,2.389312264,9963.001576,10180.19756,1.246921195,3.19535276,9978.142759,10179.43452,1.233442726,3.160812917,0.0,0.0,0.0,0.0,38.37338679374545,7308.970963
