Unnamed: 0,CMP_SPEED_1,POWER_1,FUEL_FLOW_1,CO2_1,CMP_SPEED_2,POWER_2,FUEL_FLOW_2,CO2_2,CMP_SPEED_3,POWER_3,FUEL_FLOW_3,CO2_3,CMP_SPEED_4,POWER_4,FUEL_FLOW_4,CO2_4,THERMAL_EFF
10-12-2021 23.00,0.0,0.0,0.0,0.0,9979.688968,15860.97383,1.938936449,4.858277489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11-12-2021 0.00,0.0,0.0,0.0,0.0,9987.239681,15914.59936,1.944647158,4.872586471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11-12-2021 1.00,0.0,0.0,0.0,0.0,9989.658105,15915.06512,1.942980103,4.868409429,0.0,0.0,0.0,0.0,10000.0,15854.13986,1.953827348,4.895588726,37.741839372391574
11-12-2021 2.00,0.0,0.0,0.0,0.0,9990.423058,15895.77007,1.941022926,4.863505448,0.0,0.0,0.0,0.0,10000.0,15832.83485,1.951747094,4.890376358,37.731294152082995
11-12-2021 3.00,0.0,0.0,0.0,0.0,9989.514888,15881.72654,1.939576647,4.859881593,0.0,0.0,0.0,0.0,10000.0,15821.72334,1.950518595,4.887298182,37.728561964732656
11-12-2021 4.00,0.0,0.0,0.0,0.0,9990.421881,15892.77725,1.940485823,4.862159663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11-12-2021 5.00,0.0,0.0,0.0,0.0,9993.592972,15922.81301,1.944399588,4.87196615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11-12-2021 6.00,0.0,0.0,0.0,0.0,9990.721061,15869.12585,1.939286596,4.859154831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11-12-2021 7.00,0.0,0.0,0.0,0.0,9991.068465,15863.73891,1.938116188,4.856222207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11-12-2021 8.00,0.0,0.0,0.0,0.0,9988.659339,15883.28014,1.941091361,4.863676923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11-12-2021 9.00,0.0,0.0,0.0,0.0,9987.125302,15894.91559,1.942483496,4.867165111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11-12-2021 10.00,0.0,0.0,0.0,0.0,9988.017509,15846.87761,1.939093603,4.85867126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11-12-2021 11.00,0.0,0.0,0.0,0.0,9986.640498,15852.16076,1.938923985,4.858246256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11-12-2021 12.00,0.0,0.0,0.0,0.0,9985.798951,15835.08174,1.938015598,4.855970167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11-12-2021 13.00,0.0,0.0,0.0,0.0,9984.685532,15874.84172,1.942019012,4.866001281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11-12-2021 14.00,0.0,0.0,0.0,0.0,9987.460325,15885.99781,1.94437081,4.871894042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11-12-2021 15.00,0.0,0.0,0.0,0.0,9990.563648,15862.85962,1.940989486,4.863421659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11-12-2021 16.00,0.0,0.0,0.0,0.0,9989.217125,15826.12402,1.937133722,4.853760501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11-12-2021 17.00,0.0,0.0,0.0,0.0,9990.119791,15848.49046,1.940700459,4.862697462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11-12-2021 18.00,0.0,0.0,0.0,0.0,9989.230238,15871.08687,1.944696038,4.872708947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11-12-2021 19.00,0.0,0.0,0.0,0.0,9993.597555,15847.07291,1.939010939,4.858464132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11-12-2021 20.00,0.0,0.0,0.0,0.0,9991.033283,15863.01562,1.941931122,4.865781061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11-12-2021 21.00,0.0,0.0,0.0,0.0,9987.919366,15846.28482,1.942086295,4.866169869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11-12-2021 22.00,0.0,0.0,0.0,0.0,9987.826772,15856.70946,1.942203176,4.866462732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11-12-2021 23.00,0.0,0.0,0.0,0.0,9991.594638,15814.28276,1.939250843,4.859065245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12-12-2021 0.00,0.0,0.0,0.0,0.0,9992.634505,15842.68958,1.940675276,4.862634363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12-12-2021 1.00,0.0,0.0,0.0,0.0,9989.855014,15795.58739,1.937265689,4.854091163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12-12-2021 2.00,0.0,0.0,0.0,0.0,9987.309713,15811.70341,1.939663104,4.860098223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12-12-2021 3.00,0.0,0.0,0.0,0.0,9988.170332,15829.6915,1.939867268,4.860609785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12-12-2021 4.00,0.0,0.0,0.0,0.0,9990.310036,15818.54833,1.939924551,4.860753315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12-12-2021 5.00,0.0,0.0,0.0,0.0,9989.686915,15798.02456,1.938891992,4.858166094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12-12-2021 6.00,0.0,0.0,0.0,0.0,9987.687555,15832.50461,1.94290504,4.868221349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12-12-2021 7.00,0.0,0.0,0.0,0.0,9984.026366,15799.48409,1.94050195,4.86220007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12-12-2021 8.00,0.0,0.0,0.0,0.0,9979.703314,15819.12391,1.942259847,4.866604727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12-12-2021 9.00,0.0,0.0,0.0,0.0,9983.092706,15813.16065,1.940594208,4.862431235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12-12-2021 10.00,0.0,0.0,0.0,0.0,9981.923243,15774.48558,1.937787246,4.855397999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12-12-2021 11.00,0.0,0.0,0.0,0.0,9982.699132,15816.46147,1.942883232,4.868166707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12-12-2021 12.00,0.0,0.0,0.0,0.0,9981.454447,15787.76836,1.939971213,4.860870234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12-12-2021 13.00,0.0,0.0,0.0,0.0,9980.175069,15806.39441,1.940353472,4.861828038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12-12-2021 14.00,0.0,0.0,0.0,0.0,9979.182963,15781.4006,1.939515495,4.859728369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12-12-2021 15.00,0.0,0.0,0.0,0.0,9979.737048,15778.65315,1.937934151,4.855766089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12-12-2021 16.00,0.0,0.0,0.0,0.0,9979.681224,15800.55612,1.938967188,4.85835451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12-12-2021 17.00,0.0,0.0,0.0,0.0,9977.368807,15772.84332,1.936287067,4.851639089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12-12-2021 18.00,0.0,0.0,0.0,0.0,9976.774678,15771.50789,1.938261606,4.856586575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12-12-2021 19.00,0.0,0.0,0.0,0.0,9977.926819,15775.89181,1.937174539,4.853862774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12-12-2021 20.00,0.0,0.0,0.0,0.0,9983.606084,15825.68939,1.942765677,4.867872155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12-12-2021 21.00,0.0,0.0,0.0,0.0,9985.982859,15773.63767,1.937014863,4.853462683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12-12-2021 22.00,0.0,0.0,0.0,0.0,9984.968003,15799.38686,1.940831549,4.863025926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12-12-2021 23.00,0.0,0.0,0.0,0.0,9984.353393,15776.01587,1.93749565,4.854667363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13-12-2021 0.00,0.0,0.0,0.0,0.0,9984.415029,15790.71386,1.939738314,4.860286673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13-12-2021 1.00,0.0,0.0,0.0,0.0,9984.41853,15778.76063,1.935681507,4.850121774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13-12-2021 2.00,0.0,0.0,0.0,0.0,9980.121838,15808.63336,1.941138486,4.863795,10000.0,16092.81765,1.990091653,4.986454033,0.0,0.0,0.0,0.0,
13-12-2021 3.00,0.0,0.0,0.0,0.0,9977.937572,15778.93874,1.938292497,4.856663975,9997.644954,16061.93591,1.987063063,4.978865475,0.0,0.0,0.0,0.0,
13-12-2021 4.00,0.0,0.0,0.0,0.0,9980.637932,15798.64884,1.938421864,4.856988122,9988.56413,16048.32916,1.984992619,4.973677687,0.0,0.0,0.0,0.0,
13-12-2021 5.00,0.0,0.0,0.0,0.0,9981.096078,15825.12823,1.941282601,4.864156101,10000.0,16104.71514,1.989706779,4.985489678,0.0,0.0,0.0,0.0,
13-12-2021 6.00,0.0,0.0,0.0,0.0,9981.995285,15807.88547,1.941319209,4.864247828,10000.0,16085.2416,1.989586083,4.985187258,0.0,0.0,0.0,0.0,
13-12-2021 7.00,0.0,0.0,0.0,0.0,9984.304122,15800.78839,1.937904418,4.855691589,10000.0,16070.8397,1.985639086,4.975297501,0.0,0.0,0.0,0.0,
13-12-2021 8.00,0.0,0.0,0.0,0.0,9990.308284,15810.53616,1.938055853,4.856071029,10000.0,16064.4712,1.984794566,4.973181437,0.0,0.0,0.0,0.0,
13-12-2021 9.00,0.0,0.0,0.0,0.0,9992.519041,15862.20079,1.94448804,4.872187778,10000.0,16111.30339,1.991045154,4.988843164,0.0,0.0,0.0,0.0,
13-12-2021 10.00,0.0,0.0,0.0,0.0,9998.665102,15848.94581,1.941177347,4.863892371,10000.0,16080.15222,1.986525846,4.977519403,0.0,0.0,0.0,0.0,
13-12-2021 11.00,0.0,0.0,0.0,0.0,9998.578211,15837.6513,1.938850488,4.858062101,10000.0,16067.66591,1.983999315,4.971188825,0.0,0.0,0.0,0.0,
13-12-2021 12.00,9001.032569,13085.74843,1.756805698,4.401923321,10000.0,15862.5054,1.943205432,4.868974025,9961.382029,15985.30447,1.981904015,4.965938757,0.0,0.0,0.0,0.0,
13-12-2021 13.00,9001.477085,13072.15259,1.754741495,4.396751172,10000.0,15844.35319,1.940759164,4.862844555,9955.776559,15952.29953,1.978554374,4.95754576,0.0,0.0,0.0,0.0,
13-12-2021 14.00,9013.517321,13117.30713,1.757867236,4.404583155,9999.046683,15859.17322,1.941874651,4.865639566,9921.75748,15876.92079,1.974014234,4.946169803,0.0,0.0,0.0,0.0,
13-12-2021 15.00,9029.694959,13151.36915,1.760321209,4.410731927,10000.0,15853.36743,1.941785171,4.86541536,9924.496109,15876.02637,1.974183465,4.946593835,0.0,0.0,0.0,0.0,
13-12-2021 16.00,9043.478717,13192.25965,1.763178051,4.417890145,10000.0,15861.10477,1.942563761,4.867366226,9944.122861,15936.51555,1.978160503,4.956558863,0.0,0.0,0.0,0.0,
13-12-2021 17.00,9049.677721,13189.59065,1.761495623,4.413674588,9997.682805,15832.36536,1.939220097,4.858988207,9929.509782,15874.03324,1.972689611,4.942850775,0.0,0.0,0.0,0.0,
13-12-2021 18.00,9059.601732,13280.49092,1.76892352,4.432286225,9994.829961,15901.26251,1.945021392,4.873524165,9926.416974,15942.74898,1.978683458,4.9578692,0.0,0.0,0.0,0.0,
13-12-2021 19.00,9080.365755,13340.17748,1.772796637,4.441990865,9995.825251,15910.29944,1.945375771,4.874412113,9969.229766,16066.12278,1.986114286,4.976488181,0.0,0.0,0.0,0.0,
13-12-2021 20.00,9135.087856,13470.32714,1.781280514,4.463248409,9997.834544,15902.75102,1.944869007,4.873142344,9955.326646,16014.786,1.982775036,4.968121222,0.0,0.0,0.0,0.0,
13-12-2021 21.00,9122.871237,13406.53654,1.775359361,4.448412129,9997.765396,15863.7604,1.940544675,4.862307125,9966.624863,16006.6362,1.980350671,4.962046636,0.0,0.0,0.0,0.0,
13-12-2021 22.00,9140.739172,13481.50068,1.781205433,4.463060283,10000.0,15903.98475,1.944079813,4.871164909,9947.637003,15988.31308,1.980249385,4.961792849,0.0,0.0,0.0,0.0,
13-12-2021 23.00,9148.37352,13516.30429,1.783120708,4.467859274,10000.0,15920.27279,1.944619866,4.872518087,9949.06786,16008.66914,1.981063832,4.963833559,0.0,0.0,0.0,0.0,
14-12-2021 0.00,9139.438808,13490.81975,1.782993748,4.467541157,10000.0,15917.2776,1.946044548,4.876087828,9957.128108,16028.14915,1.983885634,4.970903981,0.0,0.0,0.0,0.0,
14-12-2021 1.00,9143.934436,13491.01397,1.781072153,4.462726331,9999.556443,15903.63223,1.943263305,4.869119033,9901.265907,15862.11996,1.971509037,4.939892681,0.0,0.0,0.0,0.0,
14-12-2021 2.00,9141.404922,13488.86163,1.78202876,4.465123243,10000.0,15909.26062,1.944690807,4.872695838,9919.278288,15916.52191,1.976060518,4.951297055,0.0,0.0,0.0,0.0,
14-12-2021 3.00,9135.443843,13508.79946,1.782847165,4.467173873,10000.0,15949.63749,1.946621027,4.877532278,9911.579464,15934.97591,1.976717859,4.952944113,0.0,0.0,0.0,0.0,
14-12-2021 4.00,9115.244529,13431.4039,1.778479235,4.456229412,10000.0,15921.18785,1.945702826,4.875231596,9895.62278,15863.73716,1.973114059,4.943914289,0.0,0.0,0.0,0.0,
14-12-2021 5.00,0.0,0.0,0.0,0.0,9996.362842,15896.66596,1.940049144,4.8610655,9904.503826,15872.01577,1.969430284,4.934684073,0.0,0.0,0.0,0.0,
14-12-2021 6.00,0.0,0.0,0.0,0.0,10000.0,15884.67306,1.939552253,4.85982047,9889.153372,15808.8992,1.965763283,4.925495887,0.0,0.0,0.0,0.0,
14-12-2021 7.00,0.0,0.0,0.0,0.0,9995.33001,15885.12749,1.938541573,4.85728807,9856.61561,15732.55977,1.959969685,4.910979215,0.0,0.0,0.0,0.0,
14-12-2021 8.00,0.0,0.0,0.0,0.0,9998.049957,15928.75344,1.945506012,4.87473845,9839.981837,15724.82129,1.964016118,4.92111812,0.0,0.0,0.0,0.0,
14-12-2021 9.00,0.0,0.0,0.0,0.0,9996.139475,15908.07442,1.942180111,4.866404939,9830.79559,15683.58179,1.959225442,4.909114409,0.0,0.0,0.0,0.0,
14-12-2021 10.00,0.0,0.0,0.0,0.0,9995.151757,15917.72531,1.941101641,4.863702681,9850.528816,15749.03394,1.961704389,4.915325759,0.0,0.0,0.0,0.0,
14-12-2021 11.00,0.0,0.0,0.0,0.0,9992.334476,15924.9573,1.944034751,4.871051999,9891.074915,15874.22008,1.97195037,4.9409985,0.0,0.0,0.0,0.0,
14-12-2021 12.00,0.0,0.0,0.0,0.0,9990.911735,15915.10459,1.943359589,4.869360286,9872.112897,15816.80417,1.968267921,4.931771608,0.0,0.0,0.0,0.0,
14-12-2021 13.00,0.0,0.0,0.0,0.0,9989.704145,15922.64989,1.943274804,4.869147846,9904.198183,15915.06653,1.973844065,4.945743421,0.0,0.0,0.0,0.0,
14-12-2021 14.00,0.0,0.0,0.0,0.0,9988.611968,15894.97694,1.940905704,4.863211733,9895.117906,15865.84334,1.970079405,4.936310536,0.0,0.0,0.0,0.0,
14-12-2021 15.00,0.0,0.0,0.0,0.0,9991.685731,15935.19666,1.943542444,4.869818454,9894.816386,15897.00877,1.972247475,4.94174294,0.0,0.0,0.0,0.0,
14-12-2021 16.00,0.0,0.0,0.0,0.0,9992.756624,15923.35858,1.93999971,4.860941637,9864.577315,15799.50386,1.96335084,4.919451172,0.0,0.0,0.0,0.0,
14-12-2021 17.00,0.0,0.0,0.0,0.0,9999.007352,15979.41391,1.945907721,4.875744988,9848.831753,15796.12134,1.965710726,4.925364199,0.0,0.0,0.0,0.0,
14-12-2021 18.00,0.0,0.0,0.0,0.0,9999.94424,15912.7041,1.940102777,4.861199886,9852.275744,15737.27332,1.960293637,4.911790921,0.0,0.0,0.0,0.0,
14-12-2021 19.00,0.0,0.0,0.0,0.0,9994.898291,15933.29141,1.941502971,4.864708268,9849.472165,15763.05094,1.962037035,4.916159248,0.0,0.0,0.0,0.0,
14-12-2021 20.00,0.0,0.0,0.0,0.0,9997.022559,15969.64041,1.94558426,4.874934511,9867.658873,15841.69776,1.968729567,4.932928328,0.0,0.0,0.0,0.0,
14-12-2021 21.00,0.0,0.0,0.0,0.0,9999.200864,15978.69077,1.945699886,4.875224228,9853.863943,15806.85558,1.966064514,4.926250663,0.0,0.0,0.0,0.0,
14-12-2021 22.00,0.0,0.0,0.0,0.0,10000.0,15988.58092,1.9458781,4.875670769,9846.336838,15793.75294,1.964903209,4.923340849,0.0,0.0,0.0,0.0,
14-12-2021 23.00,0.0,0.0,0.0,0.0,10000.0,15911.05534,1.938638071,4.857529861,9836.376671,15690.75419,1.95599204,4.901012666,0.0,0.0,0.0,0.0,
15-12-2021 0.00,0.0,0.0,0.0,0.0,10000.0,15948.35713,1.942374387,4.866891723,9809.280967,15653.86387,1.955155746,4.898917212,0.0,0.0,0.0,0.0,
15-12-2021 1.00,0.0,0.0,0.0,0.0,10000.0,15957.73389,1.94052097,4.862247728,9826.040553,15707.76899,1.956099909,4.901282945,0.0,0.0,0.0,0.0,
15-12-2021 2.00,0.0,0.0,0.0,0.0,9997.121399,15979.04613,1.945775263,4.875413095,9820.998367,15723.57442,1.961080072,4.913761443,0.0,0.0,0.0,0.0,
15-12-2021 3.00,0.0,0.0,0.0,0.0,9996.955958,15995.41086,1.945630864,4.875051284,9837.925928,15785.30787,1.963735842,4.920415849,0.0,0.0,0.0,0.0,
15-12-2021 4.00,0.0,0.0,0.0,0.0,9998.031563,15955.94413,1.942590736,4.867433817,9861.723254,15808.49913,1.964475174,4.922268348,0.0,0.0,0.0,0.0,
15-12-2021 5.00,0.0,0.0,0.0,0.0,9994.835673,15952.15523,1.941818857,4.865499766,9838.398075,15749.74001,1.960309927,4.911831736,0.0,0.0,0.0,0.0,
15-12-2021 6.00,0.0,0.0,0.0,0.0,9996.642309,15985.94432,1.945510528,4.874749765,9846.626385,15800.40961,1.965133237,4.923917219,0.0,0.0,0.0,0.0,
15-12-2021 7.00,0.0,0.0,0.0,0.0,9996.556994,15968.87479,1.943667552,4.87013193,9851.862717,15798.08829,1.964165613,4.921492701,0.0,0.0,0.0,0.0,
15-12-2021 8.00,0.0,0.0,0.0,0.0,9997.420784,15984.73462,1.944891354,4.873198339,9861.115297,15836.60857,1.966843806,4.928203289,0.0,0.0,0.0,0.0,
15-12-2021 9.00,0.0,0.0,0.0,0.0,9997.502259,15951.13935,1.940222261,4.861499271,9899.467527,15907.97644,1.968677059,4.932796761,0.0,0.0,0.0,0.0,
15-12-2021 10.00,0.0,0.0,0.0,0.0,9997.868863,15966.68199,1.943235204,4.869048622,9899.729586,15924.05452,1.971837504,4.9407157,0.0,0.0,0.0,0.0,
15-12-2021 11.00,0.0,0.0,0.0,0.0,10000.0,15940.50468,1.939628394,4.860011253,9889.590051,15865.19991,1.96623177,4.926669746,0.0,0.0,0.0,0.0,
15-12-2021 12.00,0.0,0.0,0.0,0.0,9998.925363,15940.26555,1.939987346,4.860910657,9918.444892,15947.02541,1.971696322,4.940361949,0.0,0.0,0.0,0.0,
15-12-2021 13.00,0.0,0.0,0.0,0.0,9999.482795,15968.81191,1.941648551,4.865073039,9878.431008,15863.77245,1.966374785,4.927028091,0.0,0.0,0.0,0.0,
15-12-2021 14.00,0.0,0.0,0.0,0.0,9998.688053,15959.8563,1.939686885,4.860157811,9876.430613,15851.21457,1.96413553,4.921417322,0.0,0.0,0.0,0.0,
15-12-2021 15.00,0.0,0.0,0.0,0.0,9996.155747,15960.14062,1.943176591,4.868901759,9871.86059,15846.37061,1.967266274,4.929261842,0.0,0.0,0.0,0.0,
15-12-2021 16.00,0.0,0.0,0.0,0.0,9992.489719,15973.291,1.945028074,4.87354091,9851.277439,15813.12157,1.966207984,4.926610148,0.0,0.0,0.0,0.0,
15-12-2021 17.00,0.0,0.0,0.0,0.0,9996.148506,15987.70011,1.944061798,4.87111977,9849.067574,15812.21565,1.964409736,4.922104385,0.0,0.0,0.0,0.0,
15-12-2021 18.00,0.0,0.0,0.0,0.0,9993.324711,15982.83895,1.944985786,4.873434951,9835.034724,15777.07983,1.963439006,4.919672084,0.0,0.0,0.0,0.0,
15-12-2021 19.00,0.0,0.0,0.0,0.0,9991.843264,15922.36353,1.93878198,4.857890444,9818.762311,15677.7309,1.954718056,4.89782052,0.0,0.0,0.0,0.0,
15-12-2021 20.00,0.0,0.0,0.0,0.0,9987.132405,15912.53365,1.938494181,4.857169322,9822.977595,15691.86881,1.955886646,4.900748587,0.0,0.0,0.0,0.0,
15-12-2021 21.00,0.0,0.0,0.0,0.0,9986.3374,15950.51559,1.943428203,4.869532209,9812.46685,15701.89624,1.959007049,4.908567194,0.0,0.0,0.0,0.0,
15-12-2021 22.00,0.0,0.0,0.0,0.0,9985.619122,15923.28463,1.938623936,4.857494442,9853.05086,15787.18879,1.961242933,4.914169516,0.0,0.0,0.0,0.0,
15-12-2021 23.00,0.0,0.0,0.0,0.0,9982.154896,15896.76905,1.938258345,4.856578402,9879.010398,15841.42766,1.96581056,4.925614346,0.0,0.0,0.0,0.0,
16-12-2021 0.00,0.0,0.0,0.0,0.0,9984.264854,15945.74043,1.941240849,4.864051486,9881.044848,15889.57161,1.968807116,4.933122638,0.0,0.0,0.0,0.0,
16-12-2021 1.00,0.0,0.0,0.0,0.0,9986.363448,15913.5333,1.938528971,4.857256495,9881.902839,15853.94558,1.965805069,4.925600588,0.0,0.0,0.0,0.0,
16-12-2021 2.00,0.0,0.0,0.0,0.0,9985.494977,15939.28433,1.940260372,4.861594763,9893.051984,15911.72657,1.969563873,4.935018799,0.0,0.0,0.0,0.0,
16-12-2021 3.00,0.0,0.0,0.0,0.0,9992.128636,15934.43475,1.940804117,4.862957193,9933.898897,16000.65696,1.975827215,4.950712481,0.0,0.0,0.0,0.0,
16-12-2021 4.00,0.0,0.0,0.0,0.0,9995.036416,15959.8949,1.942605916,4.867471853,9942.787343,16042.36845,1.978686694,4.957877306,0.0,0.0,0.0,0.0,
16-12-2021 5.00,0.0,0.0,0.0,0.0,9997.001875,15925.80215,1.940131842,4.861272713,9968.829546,16074.58559,1.980297495,4.961913395,0.0,0.0,0.0,0.0,
16-12-2021 6.00,0.0,0.0,0.0,0.0,9998.440275,15941.01841,1.939925299,4.86075519,9952.904371,16041.91199,1.977093447,4.953885203,0.0,0.0,0.0,0.0,
16-12-2021 7.00,0.0,0.0,0.0,0.0,9998.863957,15976.84415,1.945733201,4.875307703,9935.963447,16030.88684,1.980092782,4.961400459,0.0,0.0,0.0,0.0,
16-12-2021 8.00,0.0,0.0,0.0,0.0,10000.0,15966.08922,1.941779408,4.86540092,9934.835736,16011.62041,1.975351376,4.949520199,0.0,0.0,0.0,0.0,
16-12-2021 9.00,0.0,0.0,0.0,0.0,10000.0,15982.14291,1.94534539,4.87433599,9903.955679,15944.498,1.973804338,4.945643878,5503.408739,5177.417562,1.130326542,2.832191841,21.304719857392758
16-12-2021 10.00,0.0,0.0,0.0,0.0,10000.0,15933.16809,1.940660991,4.862598569,9918.471297,15935.60959,1.971448645,4.93974136,5500.390401,5154.328843,1.126903835,2.823615768,21.27413089549399
16-12-2021 11.00,0.0,0.0,0.0,0.0,9996.968468,15959.58542,1.944320237,4.871767323,9939.523676,16026.83342,1.979067247,4.958830836,5501.851955,5168.381001,1.129620973,2.83042394,21.280818873817033
16-12-2021 12.00,0.0,0.0,0.0,0.0,9997.637124,15949.10501,1.943461214,4.869614921,9956.906715,16062.41681,1.981019425,4.963722291,5529.917917,5218.964266,1.13468622,2.843115627,21.393168097628315
16-12-2021 13.00,0.0,0.0,0.0,0.0,10000.0,15986.79171,1.946007033,4.875993828,9967.645616,16122.36677,1.984857278,4.973338573,5501.328414,5174.780836,1.130309535,2.832149227,21.29419030428577
16-12-2021 14.00,0.0,0.0,0.0,0.0,10000.0,15961.97678,1.945811144,4.875503,9989.948848,16159.27639,1.988477635,4.982409883,5487.266095,5136.372706,1.127138558,2.824203901,21.195603363059536
16-12-2021 15.00,0.0,0.0,0.0,0.0,10000.0,15963.98357,1.946413121,4.87701134,10000.0,16188.35002,1.990671744,4.987907534,5489.700328,5141.393625,1.127931468,2.826190647,21.201407949547242
16-12-2021 16.00,0.0,0.0,0.0,0.0,10000.0,15975.52873,1.945633071,4.875056815,10000.0,16199.00567,1.989808228,4.985743872,5457.378094,5084.189943,1.121103006,2.809080977,21.09321654868723
16-12-2021 17.00,0.0,0.0,0.0,0.0,10000.0,15951.25371,1.942934152,4.868294294,10000.0,16174.00893,1.987006014,4.978722532,5459.769068,5080.514683,1.120007741,2.806336638,21.098581004139756
16-12-2021 18.00,0.0,0.0,0.0,0.0,10000.0,15962.36803,1.946401527,4.876982289,9985.599611,16146.181,1.98807625,4.981404157,5455.397245,5073.411069,1.120953402,2.808706123,21.05130646782128
16-12-2021 19.00,0.0,0.0,0.0,0.0,10000.0,15945.26339,1.942820505,4.868009536,9963.576102,16067.03825,1.980446611,4.962287025,5446.882003,5052.702329,1.117166266,2.799216924,21.03645042136909
16-12-2021 20.00,0.0,0.0,0.0,0.0,10000.0,15962.36487,1.947015765,4.878521348,9945.249508,16035.90432,1.981822177,4.965733699,5460.544799,5082.74277,1.122263618,2.811989055,21.065404762959343
16-12-2021 21.00,0.0,0.0,0.0,0.0,10000.0,15910.0498,1.940412114,4.861974974,9976.897211,16068.45001,1.980216422,4.961710256,5442.892526,5032.04034,1.11489085,2.793515549,20.993184562997165
16-12-2021 22.00,0.0,0.0,0.0,0.0,9996.468802,15925.41789,1.942623012,4.867514688,9949.955941,16020.46598,1.978653759,4.957794783,5436.257392,5027.172424,1.115152834,2.794171985,20.967948909964356
16-12-2021 23.00,0.0,0.0,0.0,0.0,9995.459173,15946.42374,1.945322599,4.874278883,9963.885598,16082.12936,1.983853501,4.970823467,5467.409984,5095.106642,1.123086022,2.814049703,21.101183654619916
17-12-2021 0.00,0.0,0.0,0.0,0.0,9991.778408,15864.59566,1.938750269,4.857810988,9958.67919,15996.87308,1.977045576,4.953765255,5492.579024,5118.123637,1.124507203,2.81761067,21.169718944488586
17-12-2021 1.00,0.0,0.0,0.0,0.0,9992.455749,15899.26273,1.942638059,4.867552391,9978.974683,16084.892,1.984198722,4.971688466,5467.479985,5079.700479,1.121539475,2.810174612,21.06638913411457
17-12-2021 2.00,0.0,0.0,0.0,0.0,9993.629624,15883.98337,1.941381495,4.864403894,9994.983604,16110.59576,1.985457491,4.974842491,5469.65113,5077.377508,1.12112248,2.809129771,21.064587312910685
17-12-2021 3.00,0.0,0.0,0.0,0.0,9993.34577,15930.30866,1.945251441,4.874100586,9989.4716,16142.96202,1.988577287,4.982659576,5474.226487,5103.562012,1.124632301,2.817924122,21.107140659264967
17-12-2021 4.00,0.0,0.0,0.0,0.0,9992.751695,15852.52443,1.938500111,4.857184181,9947.591088,15953.2349,1.974888056,4.948359286,5474.109062,5076.14097,1.120588124,2.807790869,21.06949953933206
